area,tecnologia,defecto,causa,division,proyecto,,,,,
SMD,HF3,PIN ELEVADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,PIN ELEVADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,PIN ELEVADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,PIN ELEVADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,POLARIDAD INVERTIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,POLARIDAD INVERTIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,POLARIDAD INVERTIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,POLARIDAD INVERTIDA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,SET UP,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,SET UP,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,SET UP,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,SET UP,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,TOMBSTONE,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,TOMBSTONE,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,TOMBSTONE,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,TOMBSTONE,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,UNIDAD CAIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,UNIDAD CAIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,UNIDAD CAIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HF3,UNIDAD CAIDA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,BARRIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,BARRIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,BARRIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,COMPONENTE FRACTURADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,COMPONENTE FRACTURADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,CONTAMINACION,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,CONTAMINACION,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,CONTAMINACION,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,CONTAMINACION,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,PANEL ATORADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,PANEL ATORADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,PANEL ATORADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,PASTA SIN REFLUIR,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,PASTA SIN REFLUIR,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,PASTA SIN REFLUIR,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,UNIDAD CAIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,UNIDAD CAIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HORNO DE REFLUJO,UNIDAD CAIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,FALTA DE MATERIAL,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,FALTANTES,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,FALTANTES,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,FALTANTES,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,FALTANTES,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,INSERCION MANUAL INCOMPLETA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,INSERCION MANUAL INCOMPLETA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,INSERCION MANUAL INCOMPLETA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,SET UP,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,HS 60,SET UP,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,INTRODUCCION,MATERIAL EN INTRODUCCION (CODIGO 095),INTRODUCCION,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,CAMBIO DE INGENIERIA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,CAMBIO DE INGENIERIA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,CAMBIO DE INGENIERIA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,COMPONENTE ARRANCADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,COMPONENTE ARRANCADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,COMPONENTE ARRANCADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,COMPONENTE FRACTURADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,COMPONENTE FRACTURADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DATAMATRIX INCORRECTA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DATAMATRIX INCORRECTA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DATAMATRIX MAL IMPRESO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DATAMATRIX MAL IMPRESO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DATAMATRIX MAL IMPRESO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DEFECTO DE PROVEEDOR,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DEFECTO DE PROVEEDOR,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DEFECTO DE PROVEEDOR,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,DEFECTO DE PROVEEDOR,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,ERROR DE OPERACION,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,ERROR DE OPERACION,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,INDICE VIEJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,INDICE VIEJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,INDICE VIEJO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,MAL MANEJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,MAL MANEJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,MAL MANEJO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,MATERIAL OBSOLETO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,MATERIAL OBSOLETO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,MATERIAL OBSOLETO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL ABORTADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL ABORTADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL ABORTADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL ATORADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL ATORADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL ATORADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL CAIDO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL ENCIMADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL ENCIMADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,PANEL ENCIMADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,UNIDAD DAÑADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,UNIDAD DAÑADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,UNIDAD DAÑADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,UNIDAD DE PRUEBA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,UNIDAD GOLPEADA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,UNIDAD GOLPEADA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,LASER,UNIDAD GOLPEADA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,REPARACION,MALA REPARACION,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SIPLACE,MERMA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SIPLACE,MERMA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SIPLACE,MERMA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SIPLACE,MERMA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,ADICIONALES,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,ADICIONALES,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,ADICIONALES,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,ADICIONALES,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,BARRIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,BARRIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,BARRIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,BARRIDA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,CANTO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,CANTO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,CANTO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,CANTO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE DE CABEZA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE DE CABEZA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE DE CABEZA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE DE CABEZA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE EQUIVOCADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE EQUIVOCADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE EQUIVOCADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE GIRADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE GIRADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE GIRADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,COMPONENTE GIRADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,CONTAMINACION,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,CONTAMINACION,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,CONTAMINACION,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,CONTAMINACION,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,DESPLAZADOS,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,DESPLAZADOS,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,DESPLAZADOS,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,DESPLAZADOS,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,FALTA DE MATERIAL,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,FALTA DE MATERIAL,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,FALTA DE MATERIAL,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,FALTA DE MATERIAL,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,FALTANTES,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,FALTANTES,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,FALTANTES,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,FALTANTES,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,INSERCION MANUAL INCOMPLETA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,INSERCION MANUAL INCOMPLETA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,INSERCION MANUAL INCOMPLETA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,INSERCION MANUAL INCOMPLETA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,MAL MANEJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,MAL MANEJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,MAL MANEJO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,MAL MANEJO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PANEL ABORTADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PANEL ABORTADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PANEL ABORTADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PANEL ABORTADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PANEL ATORADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PANEL ATORADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PANEL ATORADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PANEL ATORADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PIN ELEVADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PIN ELEVADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PIN ELEVADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,PIN ELEVADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,POLARIDAD INVERTIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,POLARIDAD INVERTIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,POLARIDAD INVERTIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,POLARIDAD INVERTIDA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,SET UP,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,SET UP,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,SET UP,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,SET UP,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,TOMBSTONE,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,TOMBSTONE,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,TOMBSTONE,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,TOMBSTONE,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,UNIDAD CAIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,UNIDAD CAIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,UNIDAD CAIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_1,UNIDAD CAIDA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,ADICIONALES,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,ADICIONALES,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,ADICIONALES,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,ADICIONALES,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,BARRIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,BARRIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,BARRIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,BARRIDA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,CANTO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,CANTO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,CANTO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,CANTO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE DE CABEZA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE DE CABEZA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE DE CABEZA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE DE CABEZA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE EQUIVOCADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE EQUIVOCADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE EQUIVOCADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE GIRADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE GIRADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE GIRADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,COMPONENTE GIRADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,CONTAMINACION,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,CONTAMINACION,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,CONTAMINACION,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,CONTAMINACION,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,DESPLAZADOS,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,DESPLAZADOS,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,DESPLAZADOS,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,DESPLAZADOS,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,FALTA DE MATERIAL,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,FALTA DE MATERIAL,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,FALTA DE MATERIAL,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,FALTA DE MATERIAL,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,FALTANTES,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,FALTANTES,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,FALTANTES,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,FALTANTES,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,INSERCION MANUAL INCOMPLETA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,INSERCION MANUAL INCOMPLETA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,INSERCION MANUAL INCOMPLETA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,INSERCION MANUAL INCOMPLETA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,MAL MANEJO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,MAL MANEJO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,MAL MANEJO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,MAL MANEJO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PANEL ABORTADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PANEL ABORTADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PANEL ABORTADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PANEL ABORTADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PANEL ATORADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PANEL ATORADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PANEL ATORADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PANEL ATORADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PIN ELEVADO,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PIN ELEVADO,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PIN ELEVADO,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,PIN ELEVADO,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,POLARIDAD INVERTIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,POLARIDAD INVERTIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,POLARIDAD INVERTIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,POLARIDAD INVERTIDA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,SET UP,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,SET UP,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,SET UP,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,SET UP,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,TOMBSTONE,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,TOMBSTONE,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,TOMBSTONE,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,TOMBSTONE,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,UNIDAD CAIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,UNIDAD CAIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,UNIDAD CAIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX1_2,UNIDAD CAIDA,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX2_1,ADICIONALES,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX2_1,ADICIONALES,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX2_1,ADICIONALES,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX2_1,ADICIONALES,PROVEEDOR,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX2_1,BARRIDA,MANO DE OBRA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX2_1,BARRIDA,MAQUINA,B&S,PEPS PK Lincoln Embrace,,,,,
SMD,SX2_1,BARRIDA,METODO,B&S,PEPS PK Lincoln Embrace,,,,,
