No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
427419	3/12/2014	ZSCR	551	040-1	NA	'054	A2C86816801	NA	A2C86816801	1	3011	054	 	1401	ACU DAGARM3 MY10 RO 18 X204 Pelvi	NA	FERT	NA	455.04	PS_ARAMIS III_E.EDWIN R	NO	
427421	3/12/2014	ZSCR	551	040-2	NA	'054	A2C86816801	NA	A2C86816801	1	3011	054	 	1402	ACU DAGARM3 MY10 RO 18 X204 Pelvi	NA	FERT	NA	455.04	PS_ARAMIS III_E.EDWIN R	NO	
427422	3/12/2014	ZSCR	551	040-1	NA	'054	A2C80644602	NA	A2C80644602	1	3011	054	 	1401	ACU DAGARM3 MY12 RO 24 W/S/Hy212	NA	FERT	NA	461.26	PS_ARAMIS III_E.EDWIN R	NO	
427423	3/12/2014	ZSCR	551	040-2	NA	'054	A2C81542300	2	A2C81542300	1	3011	054	 	1402	2013 JC HI DOM 7 Passenger	NA	FERT	NA	447.22	PS_ARAMIS 2012_E.EDWIN	NO	
427424	3/12/2014	ZSCR	551	040-1	NA	'054	A2C81542300	1	A2C81542300	1	3011	054	 	1401	2013 JC HI DOM 7 Passenger	NA	FERT	NA	447.22	PS_ARAMIS 2012_E.EDWIN	NO	
427425	3/12/2014	ZSCR	551	040-1	NA	'054	A2C81542300	2	A2C81542300	1	3011	054	 	1401	2013 JC HI DOM 7 Passenger	NA	FERT	NA	447.22	PS_ARAMIS 2012_E.EDWIN	NO	
427596	3/13/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	1	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	6.4	PS_CHRYSLER MY2013_E.ED	NO	4975876648
427597	3/13/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332366	2	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	9.64	PS_FIAT BRAZIL_E.EDWIN	NO	4975876694
427598	3/13/2014	ZSCR	551	034-2	NA	'054	5WK44318	NA	A2C53324560	100	3011	054	 	1342	certification label spool part p	NA	ROH	NA	50	PS_ARAMIS III_E.EDWIN R	NO	
427598	3/13/2014	ZSCR	551	034-2	NA	'054	5WY86930	NA	A2C53331574	2	3011	054	 	1342	"housing FIP 157,0x 130,8"	NA	ROH	NA	31.5	PS_ARAMIS III_E.EDWIN R	NO	
427599	3/13/2014	ZSCR	551	034-2	NA	'054	5WK44286	NA	A2C00014697	100	3011	054	 	1342	sticker	NA	ROH	NA	51	PS_VW10 LC_U.ULISES VIL	NO	
427600	3/13/2014	ZSCR	551	034-2	NA	'054	A2C53106605	NA	A2C53106606	1	3011	054	 	1342	keypad seat	NA	ROH	NA	452.88	OC_OCS SUZUKI_A.ANA TAP	NO	
427603	3/13/2014	ZSCR	551	034-2	NA	'054	A2C89711901	NA	A2C40005836	5	3011	054	 	1342	"C ELEC,AL,2.2mF,20%,35V"	NA	ROH	NA	14.35	PS_LEGACY_C.CAROLINA OT	NO	
427603	3/13/2014	ZSCR	551	034-2	NA	'054	A2C82538600	NA	A2C40005883	5	3011	054	 	1342	"C ELEC,AL,3.3mF,20%,35V"	NA	ROH	NA	20	PS_LEGACY_C.CAROLINA OT	NO	
427603	3/13/2014	ZSCR	551	034-2	NA	'054	A2C83011900	NA	A2C40005932	1	3011	054	 	1342	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	5.49	PS_LEGACY_C.CAROLINA OT	NO	
427603	3/13/2014	ZSCR	551	034-2	NA	'054	A2C83014300	NA	A2C83015500	1	3011	054	 	1342	PIN CONNECTOR / 56/28 POL. KOD. X-C	NA	ROH	NA	13.78	PS_LEGACY_C.CAROLINA OT	NO	
427603	3/13/2014	ZSCR	551	034-2	NA	'054	A2C83016100	NA	A2C83016300	1	3011	054	 	1342	PIN CONNECTOR / 56/32 POL. KOD. Y-C	NA	ROH	NA	15.49	PS_LEGACY_C.CAROLINA OT	NO	
427603	3/13/2014	ZSCR	551	034-2	NA	'054	A2C83046100	NA	A2C83043800	11	3011	054	 	1342	bracket capacitor	NA	ROH	NA	32.56	PS_LEGACY_C.CAROLINA OT	NO	
427604	3/13/2014	ZSCR	551	034-2	NA	'054	A2C91763900	NA	A2C40000022	3	3011	054	 	1342	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	20.19	PS_SDM10+_C.CAROLINA OT	NO	4975877021
427604	3/13/2014	ZSCR	551	034-2	NA	'054	A2C91763900	NA	A2C40000022	10	3011	054	 	1342	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	67.3	PS_SDM10+_C.CAROLINA OT	NO	4975877021
427604	3/13/2014	ZSCR	551	034-2	NA	'054	A2C82134700	NA	A2C53333520	250	3011	054	 	1342	TYPE LABLE	NA	ROH	NA	95	PS_SDM10+_C.CAROLINA OT	NO	
427604	3/13/2014	ZSCR	551	034-2	NA	'054	A2C85801100	NA	A2C53338471	5	3011	054	 	1342	contact element	NA	ROH	NA	5.1	PS_SDM10+_C.CAROLINA OT	NO	
427604	3/13/2014	ZSCR	551	034-2	NA	'054	A2C82735600	NA	A2C53395713	6	3011	054	 	1342	housing WIC P BK A-D	NA	ROH	NA	218.82	PS_SDM10+_C.CAROLINA OT	NO	
427604	3/13/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C83145200	200	3011	054	 	1342	certification label identificati	NA	ROH	NA	66	PS_SDM10+_C.CAROLINA OT	NO	4975876738
427605	3/13/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C30199000	1	3011	054	 	1342	base plate	NA	ROH	NA	6.65	PS_CHRYSLER MY2013_E.ED	NO	4975876648
427605	3/13/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53330109	20	3011	054	 	1342	socket	NA	ROH	NA	362	PS_CHRYSLER MY2013_E.ED	NO	4975876648
427605	3/13/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	1	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	6.4	PS_CHRYSLER MY2013_E.ED	NO	4975876648
427608	3/13/2014	ZSCR	551	034-2	NA	'054	A2C81768402	NA	A2C83435000	1	3011	054	 	1342	cover FIP T BK	NA	ROH	NA	19.02	PSAD_DAIMLER STAR 2_A.A	NO	
427609	3/13/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332366	8	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	38.56	PS_FIAT BRAZIL_E.EDWIN	NO	4975876694
427611	3/13/2014	ZSCR	551	034-2	NA	'054	5WK43871	NA	A2C00050183	6	3011	054	 	1342	"10mF,20%,42V,HOL,AL,ELEC CAP/"	NA	ROH	NA	126.72	PS_ARAMIS III_E.EDWIN R	NO	
427611	3/13/2014	ZSCR	551	034-2	NA	'054	5WK44773	NA	A2C53245952	3	3011	054	 	1342	"housing FIP 152,0x 135,7"	NA	ROH	NA	57.66	PS_ARAMIS III_E.EDWIN R	NO	
427611	3/13/2014	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	150	3011	054	 	1342	certification label spool part p	NA	ROH	NA	75	PS_ARAMIS III_E.EDWIN R	NO	4975876820
427612	3/13/2014	ZSCR	551	034-2	NA	'054	5WK44285SP	NA	A2C00014697	50	3011	054	 	1342	sticker	NA	ROH	NA	25.5	PS_VW10 LC_U.ULISES VIL	NO	
427614	3/13/2014	ZSCR	551	034-2	NA	'054	A2C85621800	NA	A2C53419788	6	3011	054	 	1342	PIN CONNECTOR / 50 POL. F-G	NA	ROH	NA	114.3	PSAD_GM BRASIL_A.ANA TA	NO	
427616	3/13/2014	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53355145	2	3011	054	 	1342	front plate	NA	ROH	NA	40.82	OC_BOSE VW_A.ANA TAPIA-	NO	
427622	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53395077	NA	A2C53395076	14	3011	054	 	1301	pcb IEEZZDIV	NA	ROH	NA	102.76	OC_BOSE BMW_A.ANA TAPIA	NO	
427625	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	42	3011	054	 	1301	pcb SVI	NA	ROH	NA	623.7	PS_CHRYSLER MY2013_E.ED	NO	
427627	3/13/2014	ZSCR	551	030-1	NA	'054	A2C5343547793	NA	A2C5343547792	1				1301	pcb assy HONHRS5 V36 bottom side	NA	HALB	S.Real/AutoBF	55.22	PS_HONDA HRS5_.	NO	4975873711
427629	3/13/2014	ZSCR	551	030-1	NA	'054	A2C5343547793	NA	A2C5343547792	1				1301	pcb assy HONHRS5 V36 bottom side	NA	HALB	S.Real/AutoBF	55.22	PS_HONDA HRS5_.	NO	4975873711
427630	3/13/2014	ZSCR	551	030-1	NA	'054	A2C5343547793	NA	A2C5343547792	1				1301	pcb assy HONHRS5 V36 bottom side	NA	HALB	S.Real/AutoBF	55.22	PS_HONDA HRS5_.	NO	4975873711
427631	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1				1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	4975873914
427633	3/13/2014	ZSCR	551	030-1	NA	'054	A2C5343547793	NA	A2C5343547792	1				1301	pcb assy HONHRS5 V36 bottom side	NA	HALB	S.Real/AutoBF	55.22	PS_HONDA HRS5_.	NO	4975873711
427634	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8334150093	NA	A2C8334150092	1				1301	pcb topSMD Bottom	NA	HALB	S.Real/AutoBF	116.38	PS_SDM10+_C.CAROLINA OT	NO	4975873949
427636	3/13/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1				1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_C.CAROLINA OT	NO	4975875235
427638	3/13/2014	ZSCR	551	030-1	NA	'054	A2C83341500	NA	A2C8334150093	1				1301	pcb topSMD TOP	NA	HALB	S.Real	221.99	PS_SDM10+_C.CAROLINA OT	NO	4975875261
427652	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8397190093	NA	A2C8397190092	1				1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	116.61	PS_SDM10+_C.CAROLINA OT	NO	4975874052
427653	3/13/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1				1301	SMD A FIAT 326 V15	NA	HALB	S.Real	118.15	PS_FIAT BRAZIL_E.EDWIN	NO	4975874812
427658	3/13/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9271190092	1				1095	pcb assy DAGSTAR2 ISC D_25 Bottom	NA	HALB	S.Real/AutoBF	164.51	PSAD_DAIMLER STAR 2_A.A	NO	4975872834
427660	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53388688	NA	A2C53342620	3	3011	054	 	1301	pcb DC main	NA	ROH	NA	55.14	PS_ARAMIS 2012_E.EDWIN	NO	
427660	3/13/2014	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	3				1301	circuit board assy	NA	HALB	S.Real	1077.96	PS_ARAMIS 2012_E.EDWIN	NO	4975874866
427662	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427664	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427667	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427670	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	3				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	818.76	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427671	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427673	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1				1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	4975874905
427676	3/13/2014	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	1				1301	pcb assy	NA	HALB	S.Real	74.52	OC_BOSE BMW_A.ANA TAPIA	NO	4975874874
427679	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4975874287
427681	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1				1301	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	158.84	PS_HYUNDAI_.	NO	4975874916
427682	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1				1301	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	158.84	PS_HYUNDAI_.	NO	4975874916
427685	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53435477	NA	A2C5343547793	1				1301	pcb assy HONHRS5 V36 top side	NA	HALB	S.Real	179.03	PS_HONDA HRS5_.	NO	4975875114
427687	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53435477	NA	A2C5343547793	1				1301	pcb assy HONHRS5 V36 top side	NA	HALB	S.Real	179.03	PS_HONDA HRS5_.	NO	4975875114
427690	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53435477	NA	A2C5343547793	1				1301	pcb assy HONHRS5 V36 top side	NA	HALB	S.Real	179.03	PS_HONDA HRS5_.	NO	4975875114
427692	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8021730002	NA	A2C8021730092	1				1301	pcb assy HONHRS6 V06 BOTTOM	NA	HALB	S.Real/AutoBF	46.24	PS_HONDA HRS5_.	NO	4975873814
427694	3/13/2014	ZSCR	551	030-1	NA	'054	A2C89730900	NA	A2C8021660002	3				1301	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	921.39	PS_HONDA HRS6_J.JUAN CH	NO	4975873802
427698	3/13/2014	ZSCR	551	030-1	NA	'054	A2C89730900	NA	A2C8021660002	1				1301	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4975873802
427699	3/13/2014	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1				1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	384.12	PS_SDM30_C.CAROLINA OTA	NO	4975875669
427703	3/13/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1				1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_C.CAROLINA OTA	NO	4975875661
427705	3/13/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C92284500	1				1095	pcb assy DAGSTAR2 ISC D_15	NA	HALB	S.Real	453.76	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427708	3/13/2014	ZSCR	551	030-1	NA	'054	A2C38081602	NA	A2C53375496	1				1301	pcb assy DAGARM3 V04	NA	HALB	S.Real	296.44	PS_ARAMIS III_E.EDWIN R	NO	4975874847
427709	3/13/2014	ZSCR	551	030-1	NA	'054	A2C82538700	NA	A2C8253870093	1				1301	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO	4975875176
427710	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8021730002	NA	A2C8021730093	1				1301	pcb assy HONHRS6 V06 TOP	NA	HALB	S.Real	142.19	PS_HONDA HRS6_J.JUAN CH	NO	4975875136
427711	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8021730002	NA	A2C8021730092	1				1301	pcb assy HONHRS6 V06 BOTTOM	NA	HALB	S.Real/AutoBF	46.24	PS_HONDA HRS6_J.JUAN CH	NO	4975873814
427714	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8021730002	NA	A2C8021730093	1				1301	pcb assy HONHRS6 V06 TOP	NA	HALB	S.Real	142.19	PS_HONDA HRS6_J.JUAN CH	NO	4975875136
427715	3/13/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9271190092	6				1095	pcb assy DAGSTAR2 ISC D_25 Bottom	NA	HALB	S.Real/AutoBF	987.06	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427716	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53304311	NA	A2C53290320	1				1301	pcb assy	NA	HALB	S.Real	50.53	OC_OCS SUZUKI_A.ANA TAP	NO	4975874822
427717	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53304311	NA	A2C53290320	1				1301	pcb assy	NA	HALB	S.Real	50.53	OC_OCS SUZUKI_A.ANA TAP	NO	4975874822
427719	3/13/2014	ZSCR	551	030-1	NA	'054	A2C38081602	NA	A2C53375496	1				1301	pcb assy DAGARM3 V04	NA	HALB	S.Real	296.44	PS_ARAMIS III_E.EDWIN R	NO	4975874847
427721	3/13/2014	ZSCR	551	030-1	NA	'054	A2C38081602	NA	A2C53375496	1				1301	pcb assy DAGARM3 V04	NA	HALB	S.Real	296.44	PS_ARAMIS III_E.EDWIN R	NO	4975874847
427723	3/13/2014	ZSCR	551	030-1	NA	'054	A2C38081602	NA	A2C53375496	1				1301	pcb assy DAGARM3 V04	NA	HALB	S.Real	296.44	PS_ARAMIS III_E.EDWIN R	NO	4975874847
427724	3/13/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1				1301	IM Chrysler RT ORC MY13	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4975874621
427725	3/13/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1				1301	IM Chrysler RT ORC MY13	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4975874621
427726	3/13/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C81543200	1				1301	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2012_E.EDWIN	NO	4975875152
427727	3/13/2014	ZSCR	551	030-1	NA	'054	A2C91764200	NA	A2C9257240093	1				1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	357.36	PS_SDM30_C.CAROLINA OTA	NO	4975875663
427729	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53399620A	NA	A2C53399620B	1				1301	circuit board assy	NA	HALB	S.Real/AutoBF	53.62	PS_HONDA HRS5_.	NO	4975873665
427730	3/13/2014	ZSCR	551	030-1	NA	'054	A2C5343547793	NA	A2C5343547792	1				1301	pcb assy HONHRS5 V36 bottom side	NA	HALB	S.Real/AutoBF	55.22	PS_HONDA HRS5_.	NO	4975873711
427732	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53398590	NA	A2C53399620A	1				1301	circuit board assy	NA	HALB	S.Real	175.21	PS_HONDA HRS5_.	NO	4975874883
427733	3/13/2014	ZSCR	551	030-1	NA	'054	A2C53399620A	NA	A2C53399620B	1				1301	circuit board assy	NA	HALB	S.Real/AutoBF	53.62	PS_HONDA HRS5_.	NO	4975873665
427734	3/13/2014	ZSCR	551	030-1	NA	'054	A2C5343547793	NA	A2C5343547792	1				1301	pcb assy HONHRS5 V36 bottom side	NA	HALB	S.Real/AutoBF	55.22	PS_HONDA HRS5_.	NO	4975873711
427735	3/13/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9271190093	1				1095	pcb assy DAGSTAR2 ISC D_25 Top	NA	HALB	S.Real	332.16	PSAD_DAIMLER STAR2_ISC_	NO	4975872872
427737	3/13/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1				1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	4975874714
427738	3/13/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1				1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	4975874714
427739	3/13/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1				1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	4975874714
427740	3/13/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900092	1				1301	circuit board assy bottom side VW20	NA	HALB	S.Real/AutoBF	77.89	PSAD_VW20_U.ULISES VILL	NO	4975873404
427740	3/13/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	8				1301	circuit board assy TOP side VW20	NA	HALB	S.Real	965.28	PSAD_VW20_U.ULISES VILL	NO	4975874714
427741	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8021730002	NA	A2C8021730092	1				1301	pcb assy HONHRS6 V06 BOTTOM	NA	HALB	S.Real/AutoBF	46.24	PS_HONDA HRS6_J.JUAN CH	NO	4975873814
427743	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8021730002	NA	A2C8021730093	1				1301	pcb assy HONHRS6 V06 TOP	NA	HALB	S.Real	142.19	PS_HONDA HRS6_J.JUAN CH	NO	4975875136
427744	3/13/2014	ZSCR	551	030-1	NA	'054	A2C8021730002	NA	A2C8021730092	1				1301	pcb assy HONHRS6 V06 BOTTOM	NA	HALB	S.Real/AutoBF	46.24	PS_HONDA HRS6_J.JUAN CH	NO	4975873814
427766	3/13/2014	ZSCR	551	030-1	NA	'054	A2C83341500	NA	A2C8334150093	1				1301	pcb topSMD TOP	NA	HALB	S.Real	221.99	PS_SDM10+_C.CAROLINA OT	NO	4975875261
427767	3/13/2014	ZSCR	551	030-1	NA	'054	A2C85801000	NA	A2C8397190093	1				1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_C.CAROLINA OT	NO	4975875235
427768	3/13/2014	ZSCR	551	030-1	NA	'054	A2C83341200	NA	A2C8334150093	1				1301	pcb topSMD TOP	NA	HALB	S.Real	221.99	PS_SDM10+_C.CAROLINA OT	NO	4975875261
427769	3/13/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1				1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_C.CAROLINA OT	NO	4975875235
427770	3/13/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1				1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_C.CAROLINA OT	NO	4975875235
427771	3/13/2014	ZSCR	551	030-1	NA	'054	A2C82538600	NA	A2C8253870093	1				1301	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO	4975875176
427772	3/13/2014	ZSCR	551	030-1	NA	'054	A2C83016100	NA	A2C8301620093	1				1301	pcb assy OPLA3 301 AU/SN lado top	NA	HALB	S.Real	184.09	PSAD_OPEL 4400_J.JOSE O	NO	4975875222
427774	3/13/2014	ZSCR	551	030-1	NA	'054	A2C82538700	NA	A2C8253870093	1				1301	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO	4975875176
427775	3/13/2014	ZSCR	551	030-1	NA	'054	A2C82538700	NA	A2C8253870093	1				1301	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO	4975875176
427776	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427777	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427778	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427779	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427780	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	5				1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	1364.6	PS_CHRYSLER MY2013_E.ED	NO	4975874626
427781	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	4				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	444.32	PS_CHRYSLER MY2013_E.ED	NO	4975873297
427782	3/13/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	3				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	333.24	PS_CHRYSLER MY2013_E.ED	NO	4975873297
										128												
