No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Parte Padre 2	Batch ID	No.Parte	Cantidad	A	B	C	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C9219090092	A2C92078500	NA	A2C00039384	1	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"	15	ROH	NA	1.38	PS_HONDA HRS5_L.LPL AUT	NO	4994364650
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C9449080092	A2C94504200	NA	A2C00039384	3	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"	6	ROH	NA	4.14	PS_HONDA HRS5_L.LPL AUT	NO	4994385098
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C53399617B	A2C91739300	NA	A2C00039384	20	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"	19	ROH	NA	27.6	PS_HONDA HRS5_L.LPL AUT	NO	4994364076
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962592	5WK44470	NA	A2C00040894	1	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	7	ROH	NA	0.16	PS_HONDA HRS5_L.LPL AUT	NO	4994364984
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962292	#N/A	NA	A2C00040894	1	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	#N/A	ROH	NA	0.16	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C53399617B	A2C91739300	NA	A2C00040894	14	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	19	ROH	NA	2.24	PS_HONDA HRS5_L.LPL AUT	NO	4994364076
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C9219090093	A2C92078500	NA	A2C00043144	7	3011	054	 	1351	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	15	ROH	NA	1.82	PS_HONDA HRS5_L.LPL AUT	NO	4994364650
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962293	#N/A	NA	A2C00044582	2	3011	054	 	1351	"L COIL/-,22uH,1.25A,SMD"	#N/A	ROH	NA	2.48	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C53399621A	5WK44427	NA	A2C00044582	1	3011	054	 	1351	"L COIL/-,22uH,1.25A,SMD"	4	ROH	NA	1.24	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962293	#N/A	NA	A2C00046692	1	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	#N/A	ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962292	#N/A	NA	A2C00046692	1	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	#N/A	ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C53399621B	5WK44427	NA	A2C00046692	1	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	4	ROH	NA	0.02	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962293	#N/A	NA	A2C00049163	1	3011	054	 	1351	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"	#N/A	ROH	NA	0.23	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962292	#N/A	NA	A2C00049407	1	3011	054	 	1351	"ACCELEROMETER, dual-axis, selectable ran"	#N/A	ROH	NA	18.91	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C53399621B	5WK44427	NA	A2C00049407	1	3011	054	 	1351	"ACCELEROMETER, dual-axis, selectable ran"	4	ROH	NA	18.91	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962592	5WK44470	NA	A2C00054422	1	3011	054	 	1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"	7	ROH	NA	0.67	PS_HONDA HRS5_L.LPL AUT	NO	4994364984
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962292	#N/A	NA	A2C00054422	6	3011	054	 	1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"	#N/A	ROH	NA	4.02	PS_HONDA HRS5_L.LPL AUT	NO	
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C53399617A	A2C91739300	NA	A2C00055568	1	3011	054	 	1351	"TMS470PVF247BBPZ,A1,PQFP100,FLASH,32bit,"	19	ROH	NA	31.82	PS_HONDA HRS5_L.LPL AUT	NO	4994364076
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5339962593	5WK44470	NA	A2C00059117	1	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	7	ROH	NA	0.05	PS_HONDA HRS5_L.LPL AUT	NO	4994364984
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C9449080093	A2C94504200	NA	A2C00059117	5	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	6	ROH	NA	0.25	PS_HONDA HRS5_L.LPL AUT	NO	4994385098
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C53399617A	A2C91739300	NA	A2C00059117	14	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	19	ROH	NA	0.7	PS_HONDA HRS5_L.LPL AUT	NO	4994364076
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C9219090093	A2C92078500	NA	A2C00059117	9	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	15	ROH	NA	0.45	PS_HONDA HRS5_L.LPL AUT	NO	4994364650
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C5343547793	5WK44592	NA	A2C00059117	1	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	11	ROH	NA	0.05	PS_HONDA HRS5_L.LPL AUT	NO	4994363618
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C9449080093	A2C94504200	NA	A2C01408400	4	3011	054	 	1351	"IC MEM/SPI PSS,B3,64KBit,EEPROM,TSSOP8"	6	ROH	NA	9.44	PS_HONDA HRS5_L.LPL AUT	NO	4994385098
669555	05/10/2015	ZSCR	551	035-1	0	'054	A2C53399617A	A2C91739300	NA	A2C01408400	2	3011	054	 	1351	"IC MEM/SPI PSS,B3,64KBit,EEPROM,TSSOP8"	19	ROH	NA	4.72	PS_HONDA HRS5_L.LPL AUT	NO	4994364076
669564	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620193	A2C37964110	NA	A2C00004067	61	3011	054	 	1351	"R LIN,8K25,1%,TK100,125mW,0805"	26	ROH	NA	1.22	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669564	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620193	A2C37964110	NA	A2C00004349	1	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"	26	ROH	NA	0.01	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669564	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620193	A2C37964110	NA	A2C00006609	1	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	26	ROH	NA	0.01	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669564	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620193	A2C37964110	NA	A2C00019591	3	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	26	ROH	NA	0.03	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669564	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620193	A2C37964110	NA	A2C00022829	1	3011	054	 	1351	"R LIN,56K,1%,TK100,63mW,0402"	26	ROH	NA	0.01	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669564	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620193	A2C37964110	NA	A2C00023857	39	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	26	ROH	NA	12.48	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669564	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620193	A2C37964110	NA	A2C00049163	20	3011	054	 	1351	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"	26	ROH	NA	4.6	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669564	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620193	A2C37964110	NA	A2C00064279	17	3011	054	 	1351	"T FET/NTJD4001N,MOS,SMALLSIGNAL,SOT363"	26	ROH	NA	5.44	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669564	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620193	A2C37964110	NA	A2C00686200	4	3011	054	 	1351	"L COIL/220uH,400mA,SMD"	26	ROH	NA	4.96	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669565	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620192	A2C37964110	NA	A2C00018432	5	3011	054	 	1351	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"	26	ROH	NA	0.95	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669565	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620192	A2C37964110	NA	A2C00019595	20	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	26	ROH	NA	0.2	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669565	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620192	A2C37964110	NA	A2C00032168	5	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	26	ROH	NA	0.05	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669565	05/10/2015	ZSCR	551	035-1	0	'054	A2C3511620192	A2C37964110	NA	A2C00039665	1	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"	26	ROH	NA	0.29	PSAD_DAIMLER STAR 2_L.L	NO	4994362956
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9024720092	A2C90499200	NA	A2C00003851	9	3011	054	 	1351	"R LIN,56K,5%,TK200,100mW,0603"	16	ROH	NA	0.09	PS_HONDA HRS6_L.LPL AUT	NO	4994364065
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139010092	A2C91374200	NA	A2C00003974	22	3011	054	 	1351	"R LIN,20R,5%,TK200,125mW,0805"	28	ROH	NA	0.22	PS_HONDA HRS6_L.LPL AUT	NO	4994363133
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8021770092	5WK44682	NA	A2C00003974	5	3011	054	 	1351	"R LIN,20R,5%,TK200,125mW,0805"	30	ROH	NA	0.05	PS_HONDA HRS6_L.LPL AUT	NO	4994362897
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9024720093	A2C90499200	NA	A2C00004025	1	3011	054	 	1351	"R LIN,1K3,1%,TK100,250mW,1206"	16	ROH	NA	0.03	PS_HONDA HRS6_L.LPL AUT	NO	4994364065
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139010092	A2C91374200	NA	A2C00004268	37	3011	054	 	1351	"510R,1%,TK50,1W,MELF0207,LIN RES/MMB"	28	ROH	NA	9.62	PS_HONDA HRS6_L.LPL AUT	NO	4994363133
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8032360093	#N/A	NA	A2C00023857	1	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	#N/A	ROH	NA	0.32	PS_HONDA HRS6_L.LPL AUT	NO	
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8032310093	#N/A	NA	A2C00023857	1	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	#N/A	ROH	NA	0.32	PS_HONDA HRS6_L.LPL AUT	NO	
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8021770093	5WK44682	NA	A2C00023857	11	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	30	ROH	NA	3.52	PS_HONDA HRS6_L.LPL AUT	NO	4994362897
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139010093	A2C91374200	NA	A2C00024522	2	3011	054	 	1351	"C CER,X7R,1uF,10%,25V,0805,Sn,STANDARD"	28	ROH	NA	0.16	PS_HONDA HRS6_L.LPL AUT	NO	4994363133
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139040093	A2C91374300	NA	A2C00024979	1	3011	054	 	1351	"C CER,C0G,100pF,5%,100V,0603,Sn,STANDARD"	7	ROH	NA	0.03	PS_HONDA HRS6_L.LPL AUT	NO	4994385060
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8025640092	#N/A	NA	A2C00024979	2	3011	054	 	1351	"C CER,C0G,100pF,5%,100V,0603,Sn,STANDARD"	#N/A	ROH	NA	0.06	PS_HONDA HRS6_L.LPL AUT	NO	
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9024720093	A2C90499200	NA	A2C00033919	1	3011	054	 	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"	16	ROH	NA	0.12	PS_HONDA HRS6_L.LPL AUT	NO	4994364065
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8021770093	5WK44682	NA	A2C00033919	4	3011	054	 	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"	30	ROH	NA	0.48	PS_HONDA HRS6_L.LPL AUT	NO	4994362897
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8021770093	5WK44682	NA	A2C00034502	18	3011	054	 	1351	"C CER,X7R,4.7uF,10%,50V,1210,Sn"	30	ROH	NA	9.54	PS_HONDA HRS6_L.LPL AUT	NO	4994362897
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139040092	A2C91374300	NA	A2C00040894	2	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	7	ROH	NA	0.32	PS_HONDA HRS6_L.LPL AUT	NO	4994385060
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9024720092	A2C90499200	NA	A2C00040894	3	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	16	ROH	NA	0.48	PS_HONDA HRS6_L.LPL AUT	NO	4994364065
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139010092	A2C91374200	NA	A2C00040894	9	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	28	ROH	NA	1.44	PS_HONDA HRS6_L.LPL AUT	NO	4994363133
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8021770092	5WK44682	NA	A2C00040894	6	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	30	ROH	NA	0.96	PS_HONDA HRS6_L.LPL AUT	NO	4994362897
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8025640092	#N/A	NA	A2C00040894	3	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	#N/A	ROH	NA	0.48	PS_HONDA HRS6_L.LPL AUT	NO	
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139040092	A2C91374300	NA	A2C00046692	3	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	7	ROH	NA	0.06	PS_HONDA HRS6_L.LPL AUT	NO	4994385060
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139010092	A2C91374200	NA	A2C00046692	108	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	28	ROH	NA	2.16	PS_HONDA HRS6_L.LPL AUT	NO	4994363133
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8025640092	#N/A	NA	A2C00046692	12	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	#N/A	ROH	NA	0.24	PS_HONDA HRS6_L.LPL AUT	NO	
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8032360093	#N/A	NA	A2C00059117	1	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	#N/A	ROH	NA	0.05	PS_HONDA HRS6_L.LPL AUT	NO	
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139040093	A2C91374300	NA	A2C00059117	1	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	7	ROH	NA	0.05	PS_HONDA HRS6_L.LPL AUT	NO	4994385060
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8032310093	#N/A	NA	A2C00059117	10	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	#N/A	ROH	NA	0.5	PS_HONDA HRS6_L.LPL AUT	NO	
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9024720093	A2C90499200	NA	A2C00059117	4	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	16	ROH	NA	0.2	PS_HONDA HRS6_L.LPL AUT	NO	4994364065
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139010093	A2C91374200	NA	A2C00059117	66	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	28	ROH	NA	3.3	PS_HONDA HRS6_L.LPL AUT	NO	4994363133
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C3268040093	5WK44564	NA	A2C00059117	12	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	17	ROH	NA	0.6	PS_HONDA HRS6_L.LPL AUT	NO	x
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8021770093	5WK44682	NA	A2C00059117	62	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	30	ROH	NA	3.1	PS_HONDA HRS6_L.LPL AUT	NO	4994362897
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8025640093	#N/A	NA	A2C00059117	3	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	#N/A	ROH	NA	0.15	PS_HONDA HRS6_L.LPL AUT	NO	
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C9139010092	A2C91374200	NA	A2C00488200	5	3011	054	 	1351	"IC BUS DRIV/TJA1051T/3,SO8"	28	ROH	NA	9.05	PS_HONDA HRS6_L.LPL AUT	NO	4994363133
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8021770092	5WK44682	NA	A2C00488200	2	3011	054	 	1351	"IC BUS DRIV/TJA1051T/3,SO8"	30	ROH	NA	3.62	PS_HONDA HRS6_L.LPL AUT	NO	4994362897
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8025640092	#N/A	NA	A2C00488200	9	3011	054	 	1351	"IC BUS DRIV/TJA1051T/3,SO8"	#N/A	ROH	NA	16.29	PS_HONDA HRS6_L.LPL AUT	NO	
669566	05/10/2015	ZSCR	551	035-1	0	'054	A2C8021770093	5WK44682	NA	A2C52003076	7	3011	054	 	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"	30	ROH	NA	2.24	PS_HONDA HRS6_L.LPL AUT	NO	4994362897
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C00002070	6	3011	054	 	1351	"C CER,X7R,22nF,10%,100V,0805,Sn"	19	ROH	NA	0.18	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C00002209	16	3011	054	 	1351	"220nF,10%,16V,X7R,0805,TINNED,CER CAP/"	19	ROH	NA	0.96	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C00004276	3	3011	054	 	1351	"R LIN,4K7,1%,TK100,125mW,0805"	19	ROH	NA	0.06	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C00004463	1	3011	054	 	1351	"R LIN,10K,1%,TK100,100mW,0603"	19	ROH	NA	0.01	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150092	A2C91085400	NA	A2C00004463	2	3011	054	 	1351	"R LIN,10K,1%,TK100,100mW,0603"	19	ROH	NA	0.02	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150092	A2C91085400	NA	A2C00006609	1	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	19	ROH	NA	0.01	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150092	A2C91085400	NA	A2C00010442	3	3011	054	 	1351	"R LIN,1K,1%,TK100,63mW,0402"	19	ROH	NA	0.03	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C00010445	6	3011	054	 	1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"	19	ROH	NA	0.06	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150092	A2C91085400	NA	A2C00010445	24	3011	054	 	1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"	19	ROH	NA	0.24	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150092	A2C91085400	NA	A2C00011743	1	3011	054	 	1351	"1uF,10%,10V,X7R,0805,TINNED,CER CAP/++ u"	19	ROH	NA	0.07	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C00018593	2	3011	054	 	1351	"R LIN,470R,5%,TK200,63mW,0402"	19	ROH	NA	0.02	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C40000005	18	3011	054	 	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"	19	ROH	NA	7.92	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150092	A2C91085400	NA	A2C40000005	33	3011	054	 	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"	19	ROH	NA	14.52	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C40000008	25	3011	054	 	1351	"R LIN,3K01,1%,TK100,63mW,0402"	19	ROH	NA	0.25	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150092	A2C91085400	NA	A2C40000017	1	3011	054	 	1351	"TAURI,E113.08,IC OTH,SO24"	19	ROH	NA	19.81	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C40000021	9	3011	054	 	1351	"R LIN,510R,5%,TK200,63mW,0402"	19	ROH	NA	0	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C40000043	1	3011	054	 	1351	"L COIL/SIMID1812-T,0H,0A,SMD"	19	ROH	NA	0.69	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669567	05/10/2015	ZSCR	551	035-1	0	'054	A2C8334150093	A2C91085400	NA	A2C40002657	7	3011	054	 	1351	"D SUP/MMBZ27VDA,SOT23"	19	ROH	NA	0.84	PS_SDM10+_L.LPL AUTOMAT	NO	4994364076
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	NA	A2C00000445	1	3011	054	 	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"	33	ROH	NA	0.08	PS_SDM30_L.LPL AUTOMATI	NO	4994363421
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	NA	A2C00004364	84	3011	054	 	1351	"R LIN,33K2,1%,TK100,100mW,0603"	82	ROH	NA	0.84	PS_SDM30_L.LPL AUTOMATI	NO	4994362815
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	NA	A2C00010918	14	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	85	ROH	NA	0.14	PS_SDM30_L.LPL AUTOMATI	NO	4994362848
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	NA	A2C00019591	20	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	33	ROH	NA	0.2	PS_SDM30_L.LPL AUTOMATI	NO	4994363421
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	NA	A2C00019591	14	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	33	ROH	NA	0.14	PS_SDM30_L.LPL AUTOMATI	NO	4994363421
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	NA	A2C00019591	15	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	85	ROH	NA	0.15	PS_SDM30_L.LPL AUTOMATI	NO	4994362848
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	NA	A2C00019591	1	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	85	ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	4994362848
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	NA	A2C00019591	169	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	82	ROH	NA	1.69	PS_SDM30_L.LPL AUTOMATI	NO	4994362815
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	NA	A2C00019591	78	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	82	ROH	NA	0.78	PS_SDM30_L.LPL AUTOMATI	NO	4994362815
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	NA	A2C00019595	3	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	33	ROH	NA	0.03	PS_SDM30_L.LPL AUTOMATI	NO	4994363421
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	NA	A2C00023857	3	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	33	ROH	NA	0.96	PS_SDM30_L.LPL AUTOMATI	NO	4994363421
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	NA	A2C00023857	1	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	85	ROH	NA	0.32	PS_SDM30_L.LPL AUTOMATI	NO	4994362848
669568	05/10/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	NA	A2C00023857	73	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	82	ROH	NA	23.36	PS_SDM30_L.LPL AUTOMATI	NO	4994362815
