No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	´015	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP	
572827	#########	ZSCR	551	050-5	NA	'015	A2C73752902	NA	A2C73752902	12				1505	transmitter CHR PASE 433 GV#01 5B	NA	HALB	S.Real	1166.04	S1_PASE FOB CUSW_A.ADRI	NO	sig ventana	**
572827	#########	ZSCR	551	050-5	NA	'015	A2C73753202	NA	A2C73753202	28				1505	transmitter CHR PASE 433 GV#06 5B	NA	HALB	S.Real	2686.32	S1_PASE FOB CUSW_A.ADRI	NO	sig ventana	**
572828	#########	ZSCR	551	050-5	NA	'015	A2C73752002	NA	A2C73752002	20				1505	transmitter CHR PASE 433 NV#06 3B	NA	HALB	S.Real	1834	S1_PASE FOB CUSW_A.ADRI	NO	sig ventana	**
572828	#########	ZSCR	551	050-5	NA	'015	A2C73753502	NA	A2C73753502	7				1505	transmitter CHR PASE 433 GV#09 3B	NA	HALB	S.Real	633.29	S1_PASE FOB CUSW_A.ADRI	NO	sig ventana	**
572829	#########	ZSCR	551	050-5	NA	'015	A2C73752902	NA	A2C73752902	5				1505	transmitter CHR PASE 433 GV#01 5B	NA	HALB	S.Real	485.85	S1_PASE FOB CUSW_A.ADRI	NO	sig ventana	**
572829	#########	ZSCR	551	050-5	NA	'015	A2C73753202	NA	A2C73753202	13				1505	transmitter CHR PASE 433 GV#06 5B	NA	HALB	S.Real	1247.22	S1_PASE FOB CUSW_A.ADRI	NO	sig ventana	**
572882	#########	ZSCR	551	040-4	NA	'015	68163904AB	NA	A2C73658100	3				1404	pcb topMAN BCU CHR PRODMY13	NA	HALB	S.Real/AutoBF	626.52	S1_TIPM MEDIUM_P.PABLO	NO	4985706199	**
572920	#########	ZSCR	551	034-2	NA	'015	A2C38081400	NA	A2C3808140092	1				1342	"""SUB FOBIK PCB T-ASM, NA/EU(U L T) B"""	NA	HALB	S.Real	45.34	S1_PASE FOB CUSW_A.ADRI	NO	4985703611	**
572920	#########	ZSCR	551	034-2	NA	'015	A2C86022500	NA	A2C7395960192	1				1342	pcb topSMD CHR UF 4-BTN bottom	NA	HALB	S.Real	47.16	S1_PASE FOB CUSW_A.ADRI	NO	4985705844	**
572920	#########	ZSCR	551	034-2	NA	'015	A2C74094301	NA	A2C7441340092	2				1342	electronic assy PASE 433 Fiat E45 Bottom	NA	HALB	S.Real	89.8	S1_PASE FOB CUSW_A.ADRI	NO	4985705999	**
572920	#########	ZSCR	551	034-2	NA	'015	A2C87408000	NA	A2C8393050092	1				1342	"""SUB FOBIK PCB T-ASM, NA/EU(P U L RS) B"""	NA	HALB	S.Real	47.79	S1_PASE FOB CUSW_A.ADRI	NO	4985706070	**
572922	#########	MB1A	551	012-1	95000021	'015	NA	NA	A2C3808140092	11				1121	"""SUB FOBIK PCB T-ASM, NA/EU(U L T) B"""	QN410098771	HALB	S.Real	498.74	410098771_PASE F	NO	4985697726	
572922	#########	MB1A	551	012-1	95000021	'015	NA	NA	A2C3813640092	8				1121	"""SUB FOBIK PCB T-ASM, NA/EU(P U L T RS) B"""	QN410098771	HALB	S.Real	401.92	410098771_PASE F	NO	4985697726	
572922	#########	MB1A	551	012-1	95000021	'015	NA	NA	A2C7395960192	8				1121	pcb topSMD CHR UF 4-BTN bottom	QN410098771	HALB	S.Real	377.28	410098771_PASE F	NO	4985697726	
572922	#########	MB1A	551	012-1	95000021	'015	NA	NA	A2C7441340092	11				1121	electronic assy PASE 433 Fiat E45 Bottom	QN410098771	HALB	S.Real	493.9	410098771_PASE F	NO	4985697726	
572922	#########	MB1A	551	012-1	95000021	'015	NA	NA	A2C8393050092	5				1121	"""SUB FOBIK PCB T-ASM, NA/EU(P U L RS) B"""	QN410098771	HALB	S.Real	238.95	410098771_PASE F	NO	4985697726	
572938	#########	ZSCR	551	034-2	NA	'015	A2C74493401	NA	A2C7449340193	3				1342	pcb topTHD BCU CHRDX CBC2 TOP	NA	HALB	S.Real	1242.48	S1_CBC MY15_. (APROBAC	NO	4985701563	
572940	#########	ZSCR	551	034-2	NA	'015	A2C74493401	NA	A2C7449340193	1				1342	pcb topTHD BCU CHRDX CBC2 TOP	NA	HALB	S.Real	414.16	S1_CBC MY15_. (APROBAC	NO	4985701563	
572941	#########	ZSCR	551	034-2	NA	'015	A2C73658100	NA	A2C73658100	4				1342	pcb topMAN BCU CHR PRODMY13	NA	HALB	S.Real/AutoBF	835.36	S1_TIPM MEDIUM_P.PABLO	NO	4985703676	**
572942	#########	ZSCR	551	034-2	NA	'015	A2C7365810093	NA	A2C7365810093	2				1342	SUB PCB TOP THD ASSY. PROD MY13	NA	HALB	S.Real	409.24	S1_TIPM MEDIUM_P.PABLO	NO	4985701367	
572943	#########	ZSCR	551	040-3	NA	'015	A2C7365810093	NA	A2C7365810093	1				1403	SUB PCB TOP THD ASSY. PROD MY13	NA	HALB	S.Real	204.62	S1_TIPM MEDIUM_P.PABLO	NO	4985701382	
572944	#########	ZSCR	551	040-2	NA	'015	A2C90502800	NA	A2C9113260093	3				1402	pcb assy PASE 433 Top	NA	HALB	S.Real	435.12	S1_RFHM CUSW_A.ADRIANA	NO	4985702302	
572945	#########	ZSCR	551	034-2	NA	'015	A2C87409000	NA	A2C8216780093	3				1342	pcb assy TOP	NA	HALB	S.Real	487.41	S1_WK_WD RFHUB_A.ADRIAN	NO	4985702726	
572948	#########	ZSCR	551	034-2	NA	'050	A2C3229560093	NA	A2C40000660	1				1342	"IC MCU BLK/MC9S12XEG384CAL,3M25J or 1M12"	NA	ROH	NA	21.08	S1_RFHM CUSW_A.ADRIANA	NO		
572948	#########	ZSCR	551	034-2	NA	'050	A2C32291400	NA	A2C53331174	2				1342	antenna	NA	ROH	NA	3.38	S1_RFHM CUSW_A.ADRIANA	NO		
572948	#########	ZSCR	551	034-2	NA	'050	A2C80656500R	NA	A2C53331174	15				1342	antenna	NA	ROH	NA	25.35	S1_RFHM CUSW_A.ADRIANA	NO		
572948	#########	ZSCR	551	034-2	NA	'050	A2C32295700	NA	A2C53375403	12				1342	receiver DIVZZDIV RXI-35-4	NA	ROH	NA	272.64	S1_RFHM CUSW_A.ADRIANA	NO		
572949	#########	ZSCR	551	034-2	NA	'050	A2C31231100	NA	A2C53428230	1716				1342	CONNECTOR FEADER	NA	ROH	NA	137.28	S1_TIPM MEDIUM_P.PABLO	NO		
572950	#########	ZSCR	551	034-2	NA	'050	A2C31231100	NA	A2C53428230	827				1342	CONNECTOR FEADER	NA	ROH	NA	66.16	S1_TIPM MEDIUM_P.PABLO	NO		
572951	#########	ZSCR	551	034-2	NA	'050	A2C7360170093	NA	A2C37574600	542				1342	"FLAT CONNECTOR 1,2 X 0,6 X 12,2"	NA	ROH	NA	65.04	S1_CBC MY15_. (APROBAC	NO		
572951	#########	ZSCR	551	034-2	NA	'050	A2C7360170093	NA	A2C37574700	201				1342	"FLAT CONNECTOR 2,8 x 0,8 X 11,8"	NA	ROH	NA	46.23	S1_CBC MY15_. (APROBAC	NO		
572951	#########	ZSCR	551	034-2	NA	'050	A2C74109000	NA	A2C37574700	243				1342	"FLAT CONNECTOR 2,8 x 0,8 X 11,8"	NA	ROH	NA	55.89	S1_CBC MY15_. (APROBAC	NO		
572951	#########	ZSCR	551	034-2	NA	'050	A2C74109000	NA	A2C53412606	44				1342	"FLAT CONNECTOR 6,3 X 0,8 X 15"	NA	ROH	NA	16.28	S1_CBC MY15_. (APROBAC	NO		
572951	#########	ZSCR	551	034-2	NA	'050	A2C7384970393	NA	A2C53412606	2				1342	"FLAT CONNECTOR 6,3 X 0,8 X 15"	NA	ROH	NA	0.74	S1_CBC MY15_. (APROBAC	NO		
572952	#########	ZSCR	551	034-2	NA	'050	A2C3229560093	NA	A2C40000660	2				1342	"IC MCU BLK/MC9S12XEG384CAL,3M25J or 1M12"	NA	ROH	NA	42.16	S1_WK_WD RFHUB_A.ADRIAN	NO		
572952	#########	ZSCR	551	034-2	NA	'050	A2C80656500R	NA	A2C53331174	9				1342	antenna	NA	ROH	NA	15.21	S1_WK_WD RFHUB_A.ADRIAN	NO		
572952	#########	ZSCR	551	034-2	NA	'050	A2C3229560093	NA	A2C53375403	5				1342	receiver DIVZZDIV RXI-35-4	NA	ROH	NA	113.6	S1_WK_WD RFHUB_A.ADRIAN	NO		
572957	#########	ZSCR	551	034-2	NA	'015	A2C74493401	NA	A2C74493401	1				1342	pcb topTHD BCU CHRDX CBC2	NA	HALB	S.Real/AutoBF	416.76	S1_CBC MY15_. (APROBAC	NO	4985706020	**
572962	#########	ZSCR	551	034-2	NA	'050	A2C30822000	NA	A2C00042519	15				1342	"4,36V,160mOhm,PowerSSO-24,GENERAL PURPOS"	NA	ROH	NA	84	S1_TIPM LOGIC_P.PABLO P	NO		
572962	#########	ZSCR	551	034-2	NA	'050	A2C30822000	NA	A2C00058681	4				1342	"IC MCU BLK/MC9S12XET512BMAG,3M25J or1M12"	NA	ROH	NA	112.76	S1_TIPM LOGIC_P.PABLO P	NO		
572962	#########	ZSCR	551	034-2	NA	'050	A2C53428272T	NA	A2C00833800	75				1342	"IC SMART POW/-,12.00 X 12.00 / 1.00,4,41"	NA	ROH	NA	1472.25	S1_TIPM LOGIC_P.PABLO P	NO		
572962	#########	ZSCR	551	034-2	NA	'050	A2C31231400T	NA	A2C00834100	79				1342	"IC SMART POW/-,QFN24,4,27V,35mOhm,HIGHSI"	NA	ROH	NA	1268.74	S1_TIPM LOGIC_P.PABLO P	NO		
572962	#########	ZSCR	551	034-2	NA	'050	A2C30822000	NA	A2C40014082	8				1342	"IC VOLT REG/TLE7270G,TO263-5-1"	NA	ROH	NA	56.24	S1_TIPM LOGIC_P.PABLO P	NO		
572962	#########	ZSCR	551	034-2	NA	'050	A2C30822000	NA	A2C40016793	5				1342	"IC SMART POW/L9823,SOLIC24,8,45V,1Ohm,Lo"	NA	ROH	NA	31.55	S1_TIPM LOGIC_P.PABLO P	NO		
572966	#########	ZSCR	551	034-2	NA	'050	A2C30822000	NA	A2C00058681	4				1342	"IC MCU BLK/MC9S12XET512BMAG,3M25J or1M12"	NA	ROH	NA	112.76	S1_TIPM LOGIC_P.PABLO P	NO		
572966	#########	ZSCR	551	034-2	NA	'050	A2C53428272T	NA	A2C00833800	79				1342	"IC SMART POW/-,12.00 X 12.00 / 1.00,4,41"	NA	ROH	NA	1550.77	S1_TIPM LOGIC_P.PABLO P	NO		
572966	#########	ZSCR	551	034-2	NA	'050	A2C31231400T	NA	A2C00834100	82				1342	"IC SMART POW/-,QFN24,4,27V,35mOhm,HIGHSI"	NA	ROH	NA	1316.92	S1_TIPM LOGIC_P.PABLO P	NO		
572966	#########	ZSCR	551	034-2	NA	'050	A2C30822000	NA	A2C40010248	4				1342	"C ELEC,AL,100uF,20%,35V"	NA	ROH	NA	3.28	S1_TIPM LOGIC_P.PABLO P	NO		
572966	#########	ZSCR	551	034-2	NA	'050	A2C30822000	NA	A2C40014090	1				1342	"IC VOLT REG/L4989,SOIC-20"	NA	ROH	NA	2.85	S1_TIPM LOGIC_P.PABLO P	NO		
572971	#########	ZSCR	551	034-2	NA	'050	A2C32118700	NA	A2C00046612	8				1342	"S912XET256J2MALR,2M53J,112 LQFP,FLASH,16"	NA	ROH	NA	191.84	S1_SPDJB_P.PABLO PALMER	NO		
572971	#########	ZSCR	551	034-2	NA	'050	A2C32118700	NA	A2C00062609	6				1342	"IC SMART POW/VND5E025NAY-E,PowerSSO-36"	NA	ROH	NA	32.82	S1_SPDJB_P.PABLO PALMER	NO		
572971	#########	ZSCR	551	034-2	NA	'050	A2C32118700	NA	A2C40006088	9				1342	"C ELEC,AL,330uF,20%,35V"	NA	ROH	NA	8.64	S1_SPDJB_P.PABLO PALMER	NO		
572971	#########	ZSCR	551	034-2	NA	'050	A2C32119400	NA	A2C40007720	5				1342	"D SUP/U5ZA27C(TE24L),10.50 X 16.00"	NA	ROH	NA	19.15	S1_SPDJB_P.PABLO PALMER	NO		
572971	#########	ZSCR	551	034-2	NA	'050	A2C32118700	NA	A2C53429644	1				1342	"26 TERM,CONNECTORS, DL 0.64MM AUTOHEA"	NA	ROH	NA	5.26	S1_SPDJB_P.PABLO PALMER	NO		
573104	#########	ZSCR	551	022-2	NA	'015	A2C32293500	NA	A2C3813640092	28				1222	"""SUB FOBIK PCB T-ASM, NA/EU(P U L T RS) B"""	NA	HALB	S.Real	1406.72	S1_PASE FOB CUSW_A.ADRI	NO	4985703381	
573104	#########	ZSCR	551	022-2	NA	'015	A2C73752901	NA	A2C73749600	28	3011	015	 	1222	housing cover assy CHR up 5-btn	NA	ROH	NA	320.88	S1_PASE FOB CUSW_A.ADRI	NO	4985766391	
573104	#########	ZSCR	551	022-2	NA	'015	A2C73751901	NA	A2C73750300	44	3011	015	 	1222	housing bottom assy DG/JEEP	NA	ROH	NA	343.64	S1_PASE FOB CUSW_A.ADRI	NO	No hay stock	
573104	#########	ZSCR	551	022-2	NA	'015	A2C86022500	NA	A2C73750400	1	3011	015	 	1222	housing bottom assy CHR	NA	ROH	NA	7.81	S1_PASE FOB CUSW_A.ADRI	NO	4985766574	
573104	#########	ZSCR	551	022-2	NA	'015	A2C86022500	NA	A2C73750700	1	3011	015	 	1222	pad Jewel CHR	NA	ROH	NA	5.36	S1_PASE FOB CUSW_A.ADRI	NO	4985766574	
573104	#########	ZSCR	551	022-2	NA	'015	A2C73753002	NA	A2C73753002	2				1222	transmitter CHR PASE 433 GV#04 5B	NA	HALB	S.Real	194.34	S1_PASE FOB CUSW_A.ADRI	NO	Sig ventana	**
573104	#########	ZSCR	551	022-2	NA	'015	A2C74094301	NA	A2C7441340092	1				1222	electronic assy PASE 433 Fiat E45 Bottom	NA	HALB	S.Real	44.9	S1_PASE FOB CUSW_A.ADRI	NO	4985703468	**
573188	#########	ZSCR	551	040-3	NA	'015	A2C89860800	NA	A2C00019459	205	3011	015	 	1403	sticker identi spool unprin	NA	ROH	NA	145.55	S1_WK_WD RFHUB_A.ADRIAN	NO		
573195	#########	ZSCR	551	034-2	NA	'015	A2C89860800	NA	A2C86398500	138	3011	015	 	1342	housing assy	NA	ROH	NA	1072.26	S1_WK_WD RFHUB_A.ADRIAN	NO		
573196	#########	ZSCR	551	040-4	NA	'015	A2C85886700	NA	A2C00004906	22	3011	015	 	1404	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	36.08	S1_RKE FOB CUSW_A.ADRIA	NO	4985766489	
573200	#########	ZSCR	551	050-5	NA	'015	A2C73753402	NA	A2C73753402	8				1505	transmitter CHR PASE 433 GV#08 4B	NA	HALB	S.Real	747.92	S1_PASE FOB CUSW_A.ADRI	NO	Sig ventana	**
573200	#########	ZSCR	551	050-5	NA	'015	A2C73753602	NA	A2C73753602	25				1505	transmitter CHR PASE 433 GV#10 3B	NA	HALB	S.Real	2276.25	S1_PASE FOB CUSW_A.ADRI	NO	Sig ventana	**
573200	#########	ZSCR	551	050-5	NA	'015	A2C74094301	NA	A2C74094301	25				1505	transmitter PASE 433 GV#20 3B	NA	HALB	S.Real/AutoBF	2040.5	S1_PASE FOB CUSW_A.ADRI	NO	Sig ventana	**
573200	#########	ZSCR	551	050-5	NA	'015	A2C86023300	NA	A2C86023300	48				1505	transceiver assy U/L/T/P	NA	HALB	S.Real/AutoBF	3965.28	S1_PASE FOB CUSW_A.ADRI	NO	Sig ventana	**
573218	#########	ZSCR	551	034-2	NA	'015	A2C82167700	NA	A2C8216770093	2				1342	pcb assy Top	NA	HALB	S.Real	336.48	S1_WK_WD RFHUB_A.ADRIAN	NO	4985702763	
573219	#########	ZSCR	551	030-1	NA	'015	A2C87302200	NA	A2C8730220093	1				1301	pcb assy RKE 433 w/oKG Var#3	NA	HALB	S.Real	147.65	S1_CUSW UF RFHM_A.ADRIA	NO	4985702588	
573300	#########	ZSCR	551	040-3	NA	'050	A2C85886800S	NA	A2C32464500	20				1403	transceiver assy	NA	ROH	NA	114.8	S1_RKE FOB CUSW_A.ADRIA	NO		
573313	#########	ZSCR	551	034-2	NA	'015	A2C89751400	NA	A2C8393040092	1				1342	"""SUB FOBIK PCB TOP-ASM, NA/EU(P U L) B"""	NA	HALB	S.Real	44.76	S1_PASE FOB CUSW_A.ADRI	NO	4985706063	**
573457	#########	ZSCR	551	034-2	NA	'050	A2C8216760093	NA	A2C8216760092	4				1342	pcb assy Bottom	NA	HALB	S.Real/AutoBF	280.6	S1_WK_WD RFHUB_A.ADRIAN	NO	4985706054	**
573473	#########	ZSCR	551	034-2	NA	'050	A2C32292400	NA	A2C8016290092	4				1342	pcb assy RKE 433 w/oKG Var#3 BOT	NA	HALB	S.Real/AutoBF	233.28	S1_RFHM CUSW_A.ADRIANA	NO	4985706041	**
573474	#########	ZSCR	551	034-2	NA	'050	A2C81624200	NA	A2C8216760092	4				1342	pcb assy Bottom	NA	HALB	S.Real/AutoBF	280.6	S1_WK_WD RFHUB_A.ADRIAN	NO	4985706054	**
573528	#########	ZSCR	551	035-1	0	'050	A2C8086340093	NA	A2C40006972	117				1351	"C CER,X7R,100nF,10%,50V,0805,-"		ROH	NA	4.68	S1_SPDJB_M.MIGUEL BANUE	NO		
573528	#########	ZSCR	551	035-1	0	'050	A2C8083670093	NA	A2C40006972	7				1351	"C CER,X7R,100nF,10%,50V,0805,-"		ROH	NA	0.28	S1_SPDJB_M.MIGUEL BANUE	NO		
573528	#########	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40007573	15				1351	"D REC/S2G-002/5BT,0V,0A,5.59 X 3.81,0s"		ROH	NA	3.9	S1_SPDJB_M.MIGUEL BANUE	NO		
573528	#########	ZSCR	551	035-1	0	'050	A2C8082790093	NA	A2C40010805	12				1351	"T BIP/BCP53T1,TBD"		ROH	NA	3.72	S1_SPDJB_M.MIGUEL BANUE	NO		
573531	#########	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40001463	37				1351	"C CER,X7R,100nF,10%,50V,0805,Sn ++ Open"		ROH	NA	1.11	S1_TIPM MEDIUM_M.MIGUEL	NO		
573531	#########	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40007039	4				1351	"C CER,C0G,15pF,2%,50V,0603,-"		ROH	NA	0.12	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231300T	NA	A2C40002000	16				1351	"R LIN,100R,5%,TK200,750mW,2010"		ROH	NA	1.12	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C7365810093	NA	A2C40002000	15				1351	"R LIN,100R,5%,TK200,750mW,2010"		ROH	NA	1.05	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40002067	9				1351	"R LIN,1K8,5%,TK200,125mW,0805"		ROH	NA	0.09	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40002163	51				1351	"R LIN,27K,5%,TK200,100mW,0603"		ROH	NA	0.51	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40002167	44				1351	"R LIN,2R4,5%,TK200,100mW,0603"		ROH	NA	0.44	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231300T	NA	A2C40002204	11				1351	"R LIN,1R5,5%,TK400,100mW,0603"		ROH	NA	0.11	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40003098	8				1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.08	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40005523	79				1351	"R NET,10K,5%,63mW,1206"		ROH	NA	1.58	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40007039	52				1351	"C CER,C0G,15pF,2%,50V,0603,-"		ROH	NA	1.56	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231300T	NA	A2C40007117	577				1351	"C CER,X7R,560pF,10%,50V,-TBD-,-"		ROH	NA	11.54	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231300T	NA	A2C40007522	1				1351	"D REC/-,40V,1A,SMB,0s"		ROH	NA	0.35	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40007730	594				1351	"D SUP/MMBZ27VALT1,SOT23"		ROH	NA	77.22	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231300T	NA	A2C40009952	48				1351	"D ZEN/MMSZ39T1,39V,500mW,SOD 123"		ROH	NA	5.76	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231300T	NA	A2C40010561	4				1351	"C CER,X7R,1uF,10%,25V,0805,-"		ROH	NA	0.32	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C7365810093	NA	A2C40010561	88				1351	"C CER,X7R,1uF,10%,25V,0805,-"		ROH	NA	7.04	S1_TIPM MEDIUM_M.MIGUEL	NO		
573532	#########	ZSCR	551	035-1	0	'050	A2C31231300T	NA	A2C40013016	67				1351	"D SC/MBR0530T1,30V,500mA,SOD123"		ROH	NA	12.73	S1_TIPM MEDIUM_M.MIGUEL	NO		
573533	#########	ZSCR	551	035-1	0	'050	A2C30889900T	NA	A2C40001176	3				1351	"D SUP/SMBJ30C,5.59*3.81*2.26"		ROH	NA	1.59	S1_TIPM LOGIC_M.MIGUEL	NO		
573533	#########	ZSCR	551	035-1	0	'050	A2C30889900T	NA	A2C40002067	1				1351	"R LIN,1K8,5%,TK200,125mW,0805"		ROH	NA	0.01	S1_TIPM LOGIC_M.MIGUEL	NO		
573533	#########	ZSCR	551	035-1	0	'050	A2C30889900T	NA	A2C40005523	8				1351	"R NET,10K,5%,63mW,1206"		ROH	NA	0.16	S1_TIPM LOGIC_M.MIGUEL	NO		
573533	#########	ZSCR	551	035-1	0	'050	A2C30889900T	NA	A2C40007039	1				1351	"C CER,C0G,15pF,2%,50V,0603,-"		ROH	NA	0.03	S1_TIPM LOGIC_M.MIGUEL	NO		
573533	#########	ZSCR	551	035-1	0	'050	A2C30889900T	NA	A2C40010607	8				1351	"IC VOLT REG/TLE4250G,SCT-595"		ROH	NA	10.24	S1_TIPM LOGIC_M.MIGUEL	NO		
573533	#########	ZSCR	551	035-1	0	'050	A2C30889900T	NA	A2C40012023	3				1351	"R LIN,30R1,1%,TK100,250mW,1206"		ROH	NA	0.06	S1_TIPM LOGIC_M.MIGUEL	NO		
573533	#########	ZSCR	551	035-1	0	'050	A2C30889900T	NA	A2C40012095	4				1351	"R LIN,825R,1%,TK100,100mW,0603"		ROH	NA	0.04	S1_TIPM LOGIC_M.MIGUEL	NO		
573533	#########	ZSCR	551	035-1	0	'050	A2C30889900T	NA	A2C40012104	1				1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.01	S1_TIPM LOGIC_M.MIGUEL	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016290092	NA	A2C00002070	7				1351	"C CER,X7R,22nF,10%,100V,0805,Sn"		ROH	NA	0.21	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016300093	NA	A2C00002070	13				1351	"C CER,X7R,22nF,10%,100V,0805,Sn"		ROH	NA	0.39	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C3229600093	NA	A2C00002174	2				1351	"47nF,10%,100V,X7R,1206,TINNED,CER CAP/++"		ROH	NA	0.44	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216780093	NA	A2C00006609	7				1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.07	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016280093	NA	A2C00006609	1				1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.01	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216780092	NA	A2C00006609	2				1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.02	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216760093	NA	A2C00010444	77				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.77	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8730220092	NA	A2C00018438	14				1351	"R LIN,220K,5%,TK200,63mW,0402"		ROH	NA	0.14	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C3229600092	NA	A2C00018438	4				1351	"R LIN,220K,5%,TK200,63mW,0402"		ROH	NA	0.04	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216780092	NA	A2C00018438	28				1351	"R LIN,220K,5%,TK200,63mW,0402"		ROH	NA	0.28	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216760092	NA	A2C00018438	43				1351	"R LIN,220K,5%,TK200,63mW,0402"		ROH	NA	0.43	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8730220093	NA	A2C00018862	30				1351	"68uH,900mA,SMD,COIL/SIMID"		ROH	NA	33.6	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C3229600093	NA	A2C00018862	1				1351	"68uH,900mA,SMD,COIL/SIMID"		ROH	NA	1.12	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216760093	NA	A2C00025914	47				1351	"4.7nF,5%,50V,C0G,0805,Sn,CER CAP/GCM"		ROH	NA	5.17	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016290093	NA	A2C00027010	2				1351	"15pF,1%,50V,C0G,0603,TINNED,CER CAP/++ R"		ROH	NA	0.08	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C3229600093	NA	A2C00034103	9				1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	0.63	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8216780093	NA	A2C00034103	31				1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	2.17	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8016280093	NA	A2C00040024	1				1351	"400V,3A,1,,DO-214AB,RECT DIODE/S3G-3HE3"		ROH	NA	0.49	S1_RFHM CUSW_J.JORGE AG	NO		
573537	#########	ZSCR	551	035-1	0	'050	A2C8730220092	NA	A2C00042168	3				1351	"16MHz,50ppm,NX8045GB,QUARTZ CRYSTAL/NX80"		ROH	NA	5.79	S1_RFHM CUSW_J.JORGE AG	NO		
