No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
442819	4/12/2014	ZSCR	551	030-1	NA	'054	A2C8397190093	NA	A2C8397190092	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	116.61	PS_SDM10+_C.CAROLINA OT	NO				
442820	4/12/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_C.CAROLINA OT	NO				
442822	4/12/2014	ZSCR	551	030-1	NA	'054	A2C8397190093	NA	A2C8397190092	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	116.61	PS_SDM10+_C.CAROLINA OT	NO				
442847	4/12/2014	ZSCR	551	030-1	NA	'054	A2C37964102	NA	A2C3511620093	1301	Subensamble IM Star2 TOP	NA	HALB	S.Real	319.08	PSAD_DAIMLER STAR 2_A.A	NO				
442849	4/12/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1301	IM Chrysler RT ORC MY13	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO				
442851	4/12/2014	ZSCR	551	030-1	NA	'054	A2C8337770093	NA	A2C8337770092	1301	pcb assy RCMT5 LR lado bottom	NA	HALB	S.Real/AutoBF	547.04	PSAD_LAND ROVER_J.JOSE	NO				
442857	4/12/2014	ZSCR	551	030-1	NA	'054	A2C37964103	NA	A2C3511620093	1301	Subensamble IM Star2 TOP	NA	HALB	S.Real	319.08	PSAD_DAIMLER STAR 2_A.A	NO				
442858	4/12/2014	ZSCR	551	030-1	NA	'054	A2C3511610093	NA	A2C3511610092	1301	pcb assy DAGSTAR2 V02	NA	HALB	S.Real/AutoBF	147.49	PSAD_DAIMLER STAR 2_A.A	NO				
442860	4/12/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C81531200	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO				
442862	4/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040093	1301	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	266.18	PS_HONDA HRS6_J.JUAN CH	NO				
442876	4/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO				
442879	4/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	222.16	PS_CHRYSLER MY2013_E.ED	NO				
442883	4/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO				
442884	4/12/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1301	IM Chrysler RT ORC MY13	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO				
442886	4/12/2014	ZSCR	551	030-1	NA	'054	A2C82538600	NA	A2C8253870093	1301	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO				
442888	4/12/2014	ZSCR	551	030-1	NA	'054	A2C8483530093	NA	A2C8483530092	1301	pcb assy VW10 V08 bottom	NA	HALB	S.Real/AutoBF	435.96	PS_VW10 LC_U.ULISES VIL	NO				
442889	4/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	1301	pcb SVI	NA	ROH	NA	89.1	PS_CHRYSLER MY2013_E.ED	NO				
442890	4/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	5638.8	PS_SDM10+_C.CAROLINA OT	NO				
442892	4/12/2014	ZSCR	551	034-3	NA	'054	5WK44291	NA	A2C53395078	1343	pcb assy	NA	HALB	S.Real	149.04	OC_BOSE BMW_A.ANA TAPIA	NO				
442894	4/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C31080700	1342	IM Chrysler RT ORC MY13	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO				
442897	4/12/2014	ZSCR	551	040-3	NA	'054	A2C86852400	NA	A2C87110200	1403	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	408.4	PS_HYUNDAI_.	NO				
442898	4/12/2014	ZSCR	551	040-3	NA	'054	A2C85606100	NA	A2C3268040002	1403	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	616.04	PS_HONDA HRS6_J.JUAN CH	NO				
442899	4/12/2014	ZSCR	551	034-2	NA	'054	A2C86852400	NA	A2C86852400	1342	ACU PTFSPEED10 MY13 12 UD 4DR FL	NA	FERT	NA	228.84	PS_HYUNDAI_.	NO				
442902	4/12/2014	ZSCR	551	040-1	NA	'054	A2C84851600	NA	A2C84851600	1401	ACU VW10 16 NAR BOSE	NA	FERT	NA	287.21	PS_VW10 LC_U.ULISES VIL	NO				
442906	4/12/2014	MB1A	551	042-4	K96019	'054	NA	NA	A2C91764100	1095	ACU MY14 12 SDM30.12.I	NA	FERT	NA	626.2	PS_SDM30_C.CAROLINA OTA	NO				
442908	4/12/2014	ZSCR	551	034-2	NA	'054	A2C91085700	NA	A2C91085700	1342	ACU MY11 18 R SDM10	NA	FERT	NA	855.36	PS_SDM10+_C.CAROLINA OT	NO				
442910	4/12/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C91764100	1095	ACU MY14 12 SDM30.12.I	NA	FERT	NA	313.1	PS_SDM30_C.CAROLINA OTA	NO				
442915	4/12/2014	ZSCR	551	042-4	NA	'054	A2C82535000	NA	A2C82535200	1424	pcb assy OPLA4400 XESA	NA	HALB	S.Real/AutoBF	240.57	PSAD_OPEL 4400_J.JOSE O	NO				
442917	4/12/2014	ZSCR	551	034-2	NA	'054	A2C86832700	NA	A2C8333800002	1342	pcb assy HONHRS6 V12B	NA	HALB	S.Real/AutoBF	284.98	PS_HONDA HRS6_J.JUAN CH	NO				
442919	4/12/2014	ZSCR	551	040-1	NA	'054	A2C8021660002	NA	A2C8021660002	1401	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
442924	4/12/2014	ZSCR	551	034-3	NA	'054	A2C5339962902	NA	A2C5339962902	1343	pcb assy HONHRS5 RO V13B	NA	HALB	S.Real/AutoBF	657.56	PS_HONDA HRS5_.	NO				
442925	4/12/2014	ZSCR	551	034-3	NA	'054	5WK44592	NA	A2C53435477	1343	pcb assy HONHRS5 V36	NA	HALB	S.Real	215.95	PS_HONDA HRS5_.	NO				
442927	4/12/2014	ZSCR	551	034-3	NA	'054	A2C81622000	NA	A2C53399629	1343	pcb assy HONHRS5 RO V13	NA	HALB	S.Real/AutoBF	657.56	PS_HONDA HRS5_.	NO				
442927	4/12/2014	ZSCR	551	034-3	NA	'054	5WK44592	NA	A2C53435477	1343	pcb assy HONHRS5 V36	NA	HALB	S.Real	1295.7	PS_HONDA HRS5_.	NO				
442934	4/12/2014	ZSCR	551	034-3	NA	'054	A2C32453902	NA	A2C35116100	1343	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
442936	4/12/2014	ZSCR	551	034-2	NA	'054	A2C38070400	NA	A2C33209500	1342	pcb assy FIA199 V16	NA	HALB	S.Real	157.98	PS_FIAT BRAZIL_E.EDWIN	NO				
442937	4/12/2014	ZSCR	551	040-2	NA	'054	5WK44252	NA	A2C53364457	1402	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO				
442939	4/12/2014	ZSCR	551	034-2	NA	'054	A2C37924700	NA	A2C53332369	1342	base plate B	NA	ROH	NA	6.96	PS_FIAT BRAZIL_E.EDWIN	NO				
442939	4/12/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53337250	1342	"pan head screw M3 x 8,00 1242"	NA	ROH	NA	0.57	PS_FIAT BRAZIL_E.EDWIN	NO				
442939	4/12/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53408763	1342	pcb assy FIA326 OCS V15	NA	HALB	S.Real	154.96	PS_FIAT BRAZIL_E.EDWIN	NO				
442941	4/12/2014	ZSCR	551	040-1	NA	'054	5WK44285	NA	A2C53367544	1401	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO				
442943	4/12/2014	ZSCR	551	042-4	NA	'054	A2C84851600	NA	A2C84835300	1424	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO				
442944	4/12/2014	ZSCR	551	040-1	NA	'054	A2C80644602	NA	A2C80644602	1401	ACU DAGARM3 MY12 RO 24 W/S/Hy212	NA	FERT	NA	461.26	PS_ARAMIS III_E.EDWIN R	NO				
442946	4/12/2014	ZSCR	551	040-1	NA	'054	A2C82347402	NA	A2C82347402	1401	ACU DAGARM3 MY12 RO 24 A207	NA	FERT	NA	534.65	PS_ARAMIS III_E.EDWIN R	NO				
442947	4/12/2014	ZSCR	551	040-1	NA	'054	A2C82347402	NA	A2C82347402	1401	ACU DAGARM3 MY12 RO 24 A207	NA	FERT	NA	534.65	PS_ARAMIS III_E.EDWIN R	NO				
442948	4/12/2014	ZSCR	551	040-1	NA	'054	A2C84851600	NA	A2C84851600	1401	ACU VW10 16 NAR BOSE	NA	FERT	NA	287.21	PS_VW10 LC_U.ULISES VIL	NO				
442950	4/12/2014	ZSCR	551	040-2	NA	'054	A2C86329900	NA	A2C86329900	1402	ACU MY13 13	NA	FERT	NA	372.24	PSAD_ASTON MARTIN_J.JOS	NO				
442952	4/12/2014	ZSCR	551	040-1	NA	'054	A2C86816800	NA	A2C86617100	1401	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO				
442954	4/12/2014	ZSCR	551	040-1	NA	'054	A2C85606200	NA	A2C3268040002	1401	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO				
442955	4/12/2014	ZSCR	551	040-1	NA	'054	A2C84906800	NA	A2C80217700	1401	pcb assy HONHRS6 D_20	NA	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO				
442958	4/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C31080700	1342	IM Chrysler RT ORC MY13	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO				
442959	4/12/2014	ZSCR	551	040-1	NA	'054	A2C83377600	NA	A2C83377700	1401	pcb assy RCMT5 LR	NA	HALB	S.Real/AutoBF	466.91	PSAD_LAND ROVER_J.JOSE	NO				
442960	4/12/2014	ZSCR	551	042-4	NA	'054	A2C86816801	NA	A2C86617100	1424	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO				
442962	4/12/2014	ZSCR	551	040-1	NA	'054	A2C84851600	NA	A2C84835300	1401	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO				
442964	4/12/2014	ZSCR	551	040-3	NA	'054	A2C38070400	NA	A2C33209500	1403	pcb assy FIA199 V16	NA	HALB	S.Real	473.94	PS_FIAT BRAZIL_E.EDWIN	NO				
442965	4/12/2014	ZSCR	551	042-4	NA	'054	5WY89350	NA	A2C31080700	1424	IM Chrysler RT ORC MY13	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO				
442969	4/12/2014	ZSCR	551	040-1	NA	'054	A2C83972000	NA	A2C8397200093	1401	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_C.CAROLINA OT	NO				
442971	4/12/2014	ZSCR	551	040-2	NA	'054	A2C91085700	NA	A2C91085700	1402	ACU MY11 18 R SDM10	NA	FERT	NA	427.68	PS_SDM10+_C.CAROLINA OT	NO				
442973	4/12/2014	ZSCR	551	040-1	NA	'054	5WY88040	NA	A2C53412214	1401	pcb assy	NA	HALB	S.Real/AutoBF	149.71	PSAD_GM BRASIL_A.ANA TA	NO				
442974	4/12/2014	ZSCR	551	042-4	NA	'054	A2C84851600	NA	A2C84835300	1424	pcb assy VW10 V08	NA	HALB	S.Real	523.3	PS_VW10 LC_U.ULISES VIL	NO				
442976	4/12/2014	ZSCR	551	040-3	NA	'054	5WK44675	NA	A2C53408763	1403	pcb assy FIA326 OCS V15	NA	HALB	S.Real	309.92	PS_FIAT BRAZIL_E.EDWIN	NO				
442978	4/12/2014	ZSCR	551	034-3	NA	'054	5WK44675	NA	A2C53408763	1343	pcb assy FIA326 OCS V15	NA	HALB	S.Real	309.92	PS_FIAT BRAZIL_E.EDWIN	NO				
442979	4/12/2014	ZSCR	551	040-1	NA	'054	5WK44675	NA	A2C53408763	1401	pcb assy FIA326 OCS V15	NA	HALB	S.Real	154.96	PS_FIAT BRAZIL_E.EDWIN	NO				
442980	4/12/2014	ZSCR	551	040-1	NA	'054	A2C83016700	NA	A2C8301690093	1401	pcb assy PSAG3I 8-V CAN Top	NA	HALB	S.Real	189.01	PSAD_PSA CAN_J.JOSE ORT	NO				
442981	4/12/2014	ZSCR	551	040-1	NA	'054	A2C83011900	NA	A2C83012100	1401	pcb assy OPLA3 370	NA	HALB	S.Real	234.53	PSAD_OPEL 4400_J.JOSE O	NO				
442985	4/12/2014	ZSCR	551	034-2	NA	'054	A2C83972000	NA	A2C8397200093	1342	pcb topSMD Top	NA	HALB	S.Real	717.5	PS_SDM10+_C.CAROLINA OT	NO				
442986	4/12/2014	ZSCR	551	034-2	NA	'054	A2C38070400	NA	A2C33209500	1342	pcb assy FIA199 V16	NA	HALB	S.Real	315.96	PS_FIAT BRAZIL_E.EDWIN	NO				
442987	4/12/2014	ZSCR	551	050-1	NA	'054	5WY88040	NA	A2C53412214	1501	pcb assy	NA	HALB	S.Real/AutoBF	299.42	PSAD_GM BRASIL_A.ANA TA	NO				
442988	4/12/2014	ZSCR	551	050-1	NA	'054	5WY88050	NA	A2C53417787	1501	pcb assy	NA	HALB	S.Real/AutoBF	148.49	PSAD_GM BRASIL_A.ANA TA	NO				
442989	4/12/2014	ZSCR	551	050-1	NA	'054	A2C85622000	NA	A2C34805100	1501	pcb assy	NA	HALB	S.Real/AutoBF	161.65	PSAD_GM BRASIL_A.ANA TA	NO				
442991	4/12/2014	ZSCR	551	050-1	NA	'054	A2C85621700	NA	A2C53417786	1501	pcb assy	NA	HALB	S.Real/AutoBF	299.46	PSAD_GM BRASIL_A.ANA TA	NO				
442994	4/12/2014	ZSCR	551	040-1	NA	'054	5WK44288	NA	A2C53367547	1401	ACU VW10 MY10 16 NAR BOSE	NA	HALB	S.Real	263.07	PS_VW10 LC_U.ULISES VIL	NO				
442996	4/12/2014	ZSCR	551	040-1	NA	'054	A2C86816801	NA	A2C86617100	1401	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO				
442998	4/12/2014	ZSCR	551	034-2	NA	'054	5WK44771	NA	A2C53324560	1342	certification label spool part p	NA	ROH	NA	250	PS_ARAMIS III_E.EDWIN R	NO				
443001	4/12/2014	ZSCR	551	034-2	NA	'054	5WK43521	NA	A2C53106605	1342	keypad assy	NA	HALB	S.Real/AutoBF	1077.86	OC_OCS SUZUKI_A.ANA TAP	NO				
443004	4/12/2014	ZSCR	551	034-2	NA	'054	5WK44040	NA	A2C53279728	1342	keypad assy	NA	HALB	S.Real/AutoBF	948.3	OC_OCS SUZUKI_A.ANA TAP	NO				
443086	4/12/2014	ZSCR	551	030-1	NA	'054	A2C37964105	NA	A2C3511620093	1301	Subensamble IM Star2 TOP	NA	HALB	S.Real	957.24	PSAD_DAIMLER STAR 2_A.A	NO				
443102	4/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	529.78	PS_HONDA HRS6_J.JUAN CH	NO				
443104	4/12/2014	ZSCR	551	040-1	NA	'054	A2C80644600	NA	A2C81531200	1401	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO				
443105	4/12/2014	ZSCR	551	040-1	NA	'054	5WK44822	NA	A2C80217300	1401	pcb assy HONHRS6 D_6	NA	HALB	S.Real	179.51	PS_HONDA HRS6_J.JUAN CH	NO				
443107	4/12/2014	ZSCR	551	034-2	NA	'054	A2C38070400	NA	A2C33209500	1342	pcb assy FIA199 V16	NA	HALB	S.Real	157.98	PS_FIAT BRAZIL_E.EDWIN	NO				
443107	4/12/2014	ZSCR	551	034-2	NA	'054	A2C38070400	NA	A2C53332369	1342	base plate B	NA	ROH	NA	6.96	PS_FIAT BRAZIL_E.EDWIN	NO				
443107	4/12/2014	ZSCR	551	034-2	NA	'054	A2C38070400	NA	A2C53337250	1342	"pan head screw M3 x 8,00 1242"	NA	ROH	NA	0.19	PS_FIAT BRAZIL_E.EDWIN	NO				
443108	4/12/2014	ZSCR	551	034-2	NA	'054	A2C91085500	NA	A2C91085500	1342	ACU MY11 12 R SDM10+	NA	FERT	NA	390.9	PS_SDM10+_C.CAROLINA OT	NO				
443109	4/12/2014	ZSCR	551	034-2	NA	'054	5WK42560	NA	A2C53328548	1342	keypad assy	NA	HALB	S.Real/AutoBF	449.03	OC_OCS NISSAN_A.ANA TAP	NO				
443110	4/12/2014	ZSCR	551	034-3	NA	'054	A2C32453904	NA	A2C35116100	1343	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	766.02	PSAD_DAIMLER STAR 2_A.A	NO				
443112	4/12/2014	ZSCR	551	040-1	NA	'054	A2C32453904	NA	A2C35116100	1401	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
443113	4/12/2014	ZSCR	551	040-3	NA	'054	5WK44749	NA	A2C80217700	1403	pcb assy HONHRS6 D_20	NA	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO				
443115	4/12/2014	ZSCR	551	034-2	NA	'054	A2C30910800	NA	A2C32509000	1342	pcb assy VW20 V01 Mecanico	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO				
443117	4/12/2014	ZSCR	551	040-3	NA	'054	5WK44252	2	5WK44252	1403	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO				
443118	4/12/2014	ZSCR	551	034-2	NA	'054	A2C53412213	NA	A2C53412223	1342	GMB SMT Top side	NA	HALB	S.Real	381	PSAD_GM BRASIL_A.ANA TA	NO				
443235	4/13/2014	ZSCR	551	030-1	NA	'054	5WY89130	NA	A2C53342620	1301	pcb DC main	NA	ROH	NA	18.38	PS_ARAMIS 2013_E.EDWIN	NO				
443237	4/13/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO				
443238	4/13/2014	ZSCR	551	030-1	NA	'054	A2C83377700	NA	A2C8337770093	1301	pcb assy RCMT5 LR lado top	NA	HALB	S.Real	415.4	PSAD_LAND ROVER_J.JOSE	NO				
443239	4/13/2014	ZSCR	551	030-1	NA	'054	A2C83377700	NA	A2C8337770093	1301	pcb assy RCMT5 LR lado top	NA	HALB	S.Real	415.4	PSAD_LAND ROVER_J.JOSE	NO				
443240	4/13/2014	ZSCR	551	030-1	NA	'054	A2C83377700	NA	A2C8337770093	1301	pcb assy RCMT5 LR lado top	NA	HALB	S.Real	415.4	PSAD_LAND ROVER_J.JOSE	NO				
443241	4/13/2014	ZSCR	551	030-1	NA	'054	A2C83377700	NA	A2C8337770093	1301	pcb assy RCMT5 LR lado top	NA	HALB	S.Real	415.4	PSAD_LAND ROVER_J.JOSE	NO				
443244	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8337810093	NA	A2C8337810092	1301	pcb assy JAGX150 RCM lado bottom	NA	HALB	S.Real/AutoBF	136.41	PSAD_LAND ROVER_J.JOSE	NO				
443245	4/13/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO				
443246	4/13/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO				
443249	4/13/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO				
443250	4/13/2014	ZSCR	551	030-1	NA	'054	A2C82540900	NA	A2C8254100093	1301	pcb assy OPLA4400 4401XESA lado top	NA	HALB	S.Real	188.75	PSAD_OPEL 4400_J.JOSE O	NO				
443251	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443252	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443253	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443254	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443255	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443256	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443257	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443258	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443259	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443260	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1301	GMB SMT Top side	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
443262	4/13/2014	ZSCR	551	030-1	NA	'054	A2C83045900	NA	A2C8304610093	1301	pcb assy JAGX150 PED lado top	NA	HALB	S.Real	180.92	PS_LEGACY_C.CAROLINA OT	NO				
443263	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8021730002	NA	A2C8021730093	1301	pcb assy HONHRS6 V06 TOP	NA	HALB	S.Real	142.19	PS_HONDA HRS6_J.JUAN CH	NO				
443265	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770093	1301	pcb assy HONHRS6 V20 TOP	NA	HALB	S.Real	265.24	PS_HONDA HRS6_J.JUAN CH	NO				
443266	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770093	1301	pcb assy HONHRS6 V20 TOP	NA	HALB	S.Real	265.24	PS_HONDA HRS6_J.JUAN CH	NO				
443267	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO				
443269	4/13/2014	ZSCR	551	030-1	NA	'054	A2C83045900	NA	A2C8304610093	1301	pcb assy JAGX150 PED lado top	NA	HALB	S.Real	180.92	PS_LEGACY_C.CAROLINA OT	NO				
443271	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53375499	NA	A2C5337549993	1301	pcb assy DAGARM3 V09 Top	NA	HALB	S.Real	262.41	PS_ARAMIS III_E.EDWIN R	NO				
443272	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO				
443273	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO				
443274	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO				
443275	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO				
443276	4/13/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO				
443277	4/13/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1301	SMD A FIAT 326 V15	NA	HALB	S.Real	118.15	PS_FIAT BRAZIL_E.EDWIN	NO				
443279	4/13/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1301	SMD A FIAT 326 V15	NA	HALB	S.Real	118.15	PS_FIAT BRAZIL_E.EDWIN	NO				
443281	4/13/2014	ZSCR	551	030-1	NA	'054	A2C83045900	NA	A2C8304610093	1301	pcb assy JAGX150 PED lado top	NA	HALB	S.Real	180.92	PS_LEGACY_C.CAROLINA OT	NO				
443283	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO				
443284	4/13/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO				
443285	4/13/2014	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900093	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO				
443286	4/13/2014	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900093	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO				
443287	4/13/2014	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900093	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO				
443288	4/13/2014	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900093	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO				
