No.Item	Fecha	zSCR	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00003607	2	3011	054	 	1351	"267R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.16	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00003779	20	3011	054	 	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	0.2	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00003825	3	3011	054	 	1351	"R LIN,10R,5%,TK200,100mW,0603"		ROH	NA	0.03	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00004297	3	3011	054	 	1351	"R LIN,127R,1%,TK100,125mW,0805"		ROH	NA	0.06	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00006416	2	3011	054	 	1351	"PTN ! 70V,200mA,2,FAST,SOT323_3,RECT DIO"		ROH	NA	0.2	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00016442	27	3011	054	 	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.27	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00018819	4	3011	054	 	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	0.28	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00019521	2	3011	054	 	1351	"TA CAP,TA,22uF,10%,16V,SMD"		ROH	NA	1.34	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00020895	1	3011	054	 	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.07	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00022540	11	3011	054	 	1351	"C CER,C0G,8pF,0.25pF,50V,0603,Sn,STANDAR"		ROH	NA	0.33	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00025363	3	3011	054	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.06	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00032469	10	3011	054	 	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	1.3	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00033507	39	3011	054	 	1351	"11K,0.1%,TK25,63mW,0603,LIN RES/"		ROH	NA	8.97	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00037378	13	3011	054	 	1351	"TA CAP,TA,47uF,10%,6.3V,SMD"		ROH	NA	9.49	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00039665	1	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"		ROH	NA	0.27	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00039667	6	3011	054	 	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	1.74	PS_ARAMIS 2012_L.LPL AU	NO	
433290	3/24/2014	ZSCR	551	035-1	0	'054	A2C53388687	NA	A2C00042657	9	3011	054	 	1351	"100uH,950mA,SMD,COIL/SLN10145T-101MR95"		ROH	NA	11.25	PS_ARAMIS 2012_L.LPL AU	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00000445	22	3011	054	 	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"		ROH	NA	1.76	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00004349	447	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	4.47	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00004363	53	3011	054	 	1351	"R LIN,15K4,1%,TK100,100mW,0603"		ROH	NA	0.53	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00004363	30	3011	054	 	1351	"R LIN,15K4,1%,TK100,100mW,0603"		ROH	NA	0.3	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00006609	190	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	1.9	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00006609	10	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.1	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00006616	282	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	2.82	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00006616	83	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.83	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00010918	4	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.04	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00016442	55	3011	054	 	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.55	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00019943	8	3011	054	 	1351	"27V,200mW,SOD323,ZENER/GDZ27B10kpcs reel"		ROH	NA	0.96	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00020218	3	3011	054	 	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.06	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00020588	1	3011	054	 	1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00033507	27	3011	054	 	1351	"11K,0.1%,TK25,63mW,0603,LIN RES/"		ROH	NA	6.21	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00033507	74	3011	054	 	1351	"11K,0.1%,TK25,63mW,0603,LIN RES/"		ROH	NA	17.02	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00035287	54	3011	054	 	1351	"60V,2A,1,SCHOTTKY,SMB,RECT DIODE/SS26"		ROH	NA	25.92	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00037882	8	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.08	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00039665	1	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"		ROH	NA	0.27	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00039667	4	3011	054	 	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	1.16	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00039667	16	3011	054	 	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	4.64	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00566700	324	3011	054	 	1351	"R LIN,2R7,1%,TK200,100mW,0603"		ROH	NA	55.08	PS_CHRYSLER MY2013_L.LP	NO	
433291	3/24/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00566700	314	3011	054	 	1351	"R LIN,2R7,1%,TK200,100mW,0603"		ROH	NA	53.38	PS_CHRYSLER MY2013_L.LP	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C00004338	1	3011	054	 	1351	"R LIN,8K25,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C00004449	9	3011	054	 	1351	"R LIN,2K,1%,TK100,250mW,1206"		ROH	NA	0.18	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C00006616	2	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.02	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C00006616	21	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.21	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00006616	150	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	1.5	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C00007695	2	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.3	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00010444	154	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	1.54	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00010444	34	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.34	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00022829	114	3011	054	 	1351	"R LIN,56K,1%,TK100,63mW,0402"		ROH	NA	1.14	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00022829	76	3011	054	 	1351	"R LIN,56K,1%,TK100,63mW,0402"		ROH	NA	0.76	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C00061450	42	3011	054	 	1351	"ACCELEROMETER, single axis, selectable r"		ROH	NA	495.18	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00061450	499	3011	054	 	1351	"ACCELEROMETER, single axis, selectable r"		ROH	NA	5883.21	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C00061961	1	3011	054	 	1351	"IC SMART POW/ATIC129_8LOOP_C2,QFP80"		ROH	NA	25.87	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C40000864	57	3011	054	 	1351	"C CER,X7R,2.2uF,10%,50V,1206,Sn,STANDARD"		ROH	NA	13.11	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C40005330	3	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PSAD_VW20_L.LPL AUTOMAT	NO	
433292	3/24/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C40005330	2	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PSAD_VW20_L.LPL AUTOMAT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00002208	3	3011	054	 	1351	"C CER,X7R,1nF,10%,50V,0603,Sn,STANDARD"		ROH	NA	0.03	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00002208	3	3011	054	 	1351	"C CER,X7R,1nF,10%,50V,0603,Sn,STANDARD"		ROH	NA	0.03	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C3268040093	NA	A2C00002274	6	3011	054	 	1351	"15pF,5%,50V,C0G,0603,Sn,CER CAP/CC"		ROH	NA	0.12	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00002274	2	3011	054	 	1351	"15pF,5%,50V,C0G,0603,Sn,CER CAP/CC"		ROH	NA	0.04	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00002274	6	3011	054	 	1351	"15pF,5%,50V,C0G,0603,Sn,CER CAP/CC"		ROH	NA	0.12	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00002274	161	3011	054	 	1351	"15pF,5%,50V,C0G,0603,Sn,CER CAP/CC"		ROH	NA	3.22	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C00003863	1	3011	054	 	1351	"5R6,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.11	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00004364	1	3011	054	 	1351	"R LIN,33K2,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C00004364	1	3011	054	 	1351	"R LIN,33K2,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C3268040093	NA	A2C00004364	25	3011	054	 	1351	"R LIN,33K2,1%,TK100,100mW,0603"		ROH	NA	0.25	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C00004364	12	3011	054	 	1351	"R LIN,33K2,1%,TK100,100mW,0603"		ROH	NA	0.12	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00004364	4	3011	054	 	1351	"R LIN,33K2,1%,TK100,100mW,0603"		ROH	NA	0.04	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00004364	4	3011	054	 	1351	"R LIN,33K2,1%,TK100,100mW,0603"		ROH	NA	0.04	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00007895	10	3011	054	 	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.2	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C00007895	6	3011	054	 	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.12	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C00008579	2	3011	054	 	1351	"R LIN,150R,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C00008579	19	3011	054	 	1351	"R LIN,150R,1%,TK100,100mW,0603"		ROH	NA	0.19	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00019591	10	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.1	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00019592	28	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.28	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00019595	8	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.08	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00019595	18	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.18	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00020218	13	3011	054	 	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.26	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00023857	5	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	1.65	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021660093	NA	A2C00023857	29	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	9.57	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00024522	1	3011	054	 	1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.08	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C00024979	1	3011	054	 	1351	"100pF,5%,100V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.03	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C00030420	4	3011	054	 	1351	"R NET,10K,5%,31mW,0408_8"		ROH	NA	0.12	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C3268040092	NA	A2C00030420	43	3011	054	 	1351	"R NET,10K,5%,31mW,0408_8"		ROH	NA	1.29	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C3268040093	NA	A2C00033919	2	3011	054	 	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	0.26	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021730092	NA	A2C00035287	25	3011	054	 	1351	"60V,2A,1,SCHOTTKY,SMB,RECT DIODE/SS26"		ROH	NA	12	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C3268040093	NA	A2C00044219	41	3011	054	 	1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	0.41	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021660092	NA	A2C00044219	26	3011	054	 	1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	0.26	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00044219	1	3011	054	 	1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00044219	17	3011	054	 	1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	0.17	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021730092	NA	A2C00046692	7	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.14	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8025640092	NA	A2C00052689	1	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C3268040093	NA	A2C00059117	10	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.5	PS_HONDA HRS6_L.LPL AUT	NO	
433293	3/24/2014	ZSCR	551	035-1	0	'054	A2C8021730093	NA	A2C00059117	1	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.05	PS_HONDA HRS6_L.LPL AUT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00000251	1	3011	054	 	1351	"16V,300mW,SOT23,ZENER/BZX84C16LT1"		ROH	NA	0.09	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00002247	4	3011	054	 	1351	"47nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.2	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00003812	2	3011	054	 	1351	"R LIN,6K8,5%,TK200,100mW,0603"		ROH	NA	0.02	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00005988	2	3011	054	 	1351	"8K2,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010445	469	3011	054	 	1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	4.69	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00010473	5	3011	054	 	1351	"47K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.05	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200092	NA	A2C00010739	98	3011	054	 	1351	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.98	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010739	170	3011	054	 	1351	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	1.7	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00010903	10	3011	054	 	1351	"1M,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.1	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C00044246	50	3011	054	 	1351	"400W,30.8V,DO214AC,SUP DIODE/TPSMA36A"		ROH	NA	16.5	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000005	40	3011	054	 	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	18	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000021	2	3011	054	 	1351	"R LIN,510R,5%,TK200,63mW,0402"		ROH	NA	0.02	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000032	6	3011	054	 	1351	"L COIL/WE-PD2,470uH,360mA,SMD"		ROH	NA	7.68	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C40000046	61	3011	054	 	1351	"D REC/-,600V,1.5A,DO214AC,0s"		ROH	NA	9.76	PS_SDM10+_L.LPL AUTOMAT	NO	
433294	3/24/2014	ZSCR	551	035-1	0	'054	A2C8397200093	NA	A2C52058236	25	3011	054	 	1351	"4.3V,300mW,SOT23-C,ZENER/BZX84B4V3"		ROH	NA	3.25	PS_SDM10+_L.LPL AUTOMAT	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00000445	8	3011	054	 	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"		ROH	NA	0.64	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00004318	1	3011	054	 	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00004318	1	3011	054	 	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00004349	1	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00004555	3	3011	054	 	1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00007054	1	3011	054	 	1351	"R LIN,4K99,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	
433295	3/24/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00007695	4	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.6	PS_SDM30_L.LPL AUTOMATI	NO	
