No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP								
565945	16/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160093	1				1095	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	332.16	PSAD_DAIMLER STAR2_ISC_	NO									
565948	16/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160093	1				1095	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	332.16	PSAD_DAIMLER STAR2_ISC_	NO									
565949	16/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160092	1				1095	pcb assy DAGSTAR2 ISC with SW SMD BOT	NA	HALB	S.Real/AutoBF	164.51	PSAD_DAIMLER STAR2_ISC_	NO									
565951	16/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160092	1				1095	pcb assy DAGSTAR2 ISC with SW SMD BOT	NA	HALB	S.Real/AutoBF	164.51	PSAD_DAIMLER STAR2_ISC_	NO									
565952	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	3011	054	 	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO									
565953	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO									
565954	16/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO									
565955	16/12/2014	ZSCR	551	035-1	0	'100	A2C86667700	NA	A2C40002657	8	3011	054	 	1351	"D SUP/MMBZ27VDA,SOT23"		ROH	NA	1.68	OES_VOLVO P400_O.OSCAR	NO									
565955	16/12/2014	ZSCR	551	035-1	0	'100	A2C86667700	NA	A2C40003915	3	3011	054	 	1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.03	OES_VOLVO P400_O.OSCAR	NO									
565955	16/12/2014	ZSCR	551	035-1	0	'100	A2C86667700	NA	A2C40004126	1207	3011	054	 	1351	"R LIN,330R,5%,TK200,125mW,0805"		ROH	NA	12.07	OES_VOLVO P400_O.OSCAR	NO									
565956	16/12/2014	ZSCR	551	035-1	0	'100	5WY76110	NA	A2C00030984	32	3011	054	 	1351	"TMS370C16F35, A1, QFP64R, 16-bit, MASKED"		ROH	NA	1358.08	OES_VN127_O.OSCAR FONS	NO	*								
565962	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO									
565964	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543500	NA	A2C53388688	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO									
565965	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543500	NA	A2C53388688	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO									
565966	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO									
565967	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO									
565970	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO									
565971	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO									
565972	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81542400	NA	A2C53388688	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO									
565973	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543500	NA	A2C53388688	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO									
565974	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543500	NA	A2C53388688	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	220.02	PS_ARAMIS 2013_E.EDWIN	NO									
565975	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007800	NA	A2C8300780093	1	3011	054	 	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO									
565976	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007700	NA	A2C8300780093	1	3011	054	 	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO									
565977	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007700	NA	A2C8300780093	1	3011	054	 	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO									
565978	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007700	NA	A2C8300780093	1	3011	054	 	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO									
565979	16/12/2014	ZSCR	551	030-1	NA	'054	A2C83007800	NA	A2C8300780093	1	3011	054	 	1301	pcb assy VOLP1X P11P12P14 lado top	NA	HALB	S.Real	256.79	PSAD_VOLVO P15_J.JOSE O	NO									
565980	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8300780093	NA	A2C8300780092	1				1301	pcb assy VOLP1X P11P12P14 lado bottom	NA	HALB	S.Real/AutoBF	140.01	PSAD_VOLVO P15_J.JOSE O	NO									
565981	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8300780093	NA	A2C8300780092	1				1301	pcb assy VOLP1X P11P12P14 lado bottom	NA	HALB	S.Real/AutoBF	140.01	PSAD_VOLVO P15_J.JOSE O	NO									
565983	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO									
566217	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44551	NA	A2C53287874	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	54.85	OC_OCS NISSAN_A.ANA TAP	NO	4985062327								
566217	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44551	NA	A2C53287893	12	3011	054	 	1301	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	84.84	OC_OCS NISSAN_A.ANA TAP	NO	4985062327								
566218	17/12/2014	ZSCR	551	030-1	NA	'054	A2C8327860093	NA	A2C83277500	8	3011	054	 	1301	pcb	NA	ROH	NA	183.12	PS_SDM30_.	NO									
566220	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412221	6	3011	054	 	1301	pcb GM BRAZIL S	NA	ROH	NA	85.14	PSAD_GM BRASIL_A.ANA TA	NO									
566222	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53395077	NA	A2C53395076	14	3011	054	 	1301	pcb IEEZZDIV	NA	ROH	NA	102.76	OC_BOSE BMW_A.ANA TAPIA	NO									
566223	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C53364453	26	3011	054	 	1301	pcb IEEZZDIV BOSE IEE VW3	NA	ROH	NA	244.4	OC_BOSE VW_A.ANA TAPIA-	NO									
566225	17/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO									
566226	17/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C96631600	1				1095	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO									
566228	17/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C84661700	1				1095	pcb assy VW20 D_4	NA	HALB	S.Real	248.8	PS_VW20 MQB_.	NO									
566229	17/12/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2012_.	NO									
566232	17/12/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1301	airbag	NA	HALB	S.Real	331.82	PS_ARAMIS 2012_.	NO	4985063127								
566235	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	2	3011	054	 	1301	pcb assy	NA	HALB	S.Real	133.56	OC_BOSE BMW_A.ANA TAPIA	NO	4985062139								
566238	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	66.78	OC_BOSE BMW_A.ANA TAPIA	NO	4985062139								
566238	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	66.78	OC_BOSE BMW_A.ANA TAPIA	NO	4985062139								
566241	17/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO									
566244	17/12/2014	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	81.19	PS_SDM30_.	NO									
566246	17/12/2014	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	81.19	PS_SDM30_.	NO									
566248	17/12/2014	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	81.19	PS_SDM30_.	NO									
566251	17/12/2014	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	1				1301	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	81.19	PS_SDM30_.	NO									
566253	17/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO									
566255	17/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8145580092	1				1095	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	76.59	PS_RENAULT_.	NO									
566256	17/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8145580093	1				1095	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	118.58	PS_RENAULT_.	NO									
566259	17/12/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900092	1				1301	circuit board assy bottom side VW20	NA	HALB	S.Real/AutoBF	77.89	PSAD_VW20_U.ULISES VILL	NO									
566263	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C86617100	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO									
566266	17/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C85221401	1				1095	pcb assy DAGSM D_4	NA	HALB	S.Real	249.21	PSAD_DAIMLER SMART_F.FE	NO									
566268	17/12/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9663160093	1				1095	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	332.16	PSAD_DAIMLER STAR2_ISC_	NO									
566270	17/12/2014	ZSCR	551	030-1	NA	'054	A2C81622000	NA	A2C5339962993	1	3011	054	 	1301	pcb assy HONHRS5 RO V13 TOP	NA	HALB	S.Real	278.67	PS_HONDA HRS6_J.JUAN CH	NO									
566272	17/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	4	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	1435	PS_SDM10+_.	NO									
566275	17/12/2014	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	4	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	1435	PS_SDM10+_.	NO									
566277	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44822	NA	A2C32679900	6	3011	054	 	1301	pcb	NA	ROH	NA	117.6	PS_HONDA HRS6_J.JUAN CH	NO	4985062817								
566277	17/12/2014	ZSCR	551	030-1	NA	'054	5WKHRS5	NA	A2C53295039	6	3011	054	 	1301	pcb HONDA ACU16 main	NA	ROH	NA	100.5	PS_HONDA HRS6_J.JUAN CH	NO	4985062832								
566279	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	16				1301	pcb assy	NA	HALB	S.Real/AutoBF	1227.68	PS_FIAT BRAZIL_E.EDWIN	NO									
566281	17/12/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C32508800	20	3011	054	 	1301	pcb	NA	ROH	NA	233.6	PSAD_VW20_U.ULISES VILL	NO	4985064142								
566282	17/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	6	3011	054	 	1301	pcb SVI	NA	ROH	NA	89.1	PS_CHRYSLER MY2013_E.ED	NO	4985064393								
566284	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364453	12	3011	054	 	1301	pcb IEEZZDIV BOSE IEE VW3	NA	ROH	NA	112.8	PS_CHRYSLER MY2013_E.ED	NO									
566285	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44813	NA	A2C32679900	6	3011	054	 	1301	pcb	NA	ROH	NA	117.6	PS_HONDA HRS6_J.JUAN CH	NO	4985062780								
566290	17/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985064393								
566292	17/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO									
566293	17/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO									
566294	17/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO									
566296	17/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO									
566298	17/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO									
566301	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	25	3011	054	 	1301	pcb assy	NA	HALB	S.Real	1669.5	OC_BOSE BMW_A.ANA TAPIA	NO	4985062159								
566303	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	4	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	289.72	OC_BOSE VW_A.ANA TAPIA-	NO									
566305	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816802	NA	A2C8661710093	2	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	733.54	PS_ARAMIS III_E.EDWIN R	NO									
566306	17/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO									
566308	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C8661710093	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO									
566311	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816800	NA	A2C8661710093	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO									
566314	17/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1				1301	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO									
566316	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C8661710093	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO									
566318	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C8661710093	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO									
566319	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816800	NA	A2C8661710093	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO									
566321	17/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C86617100	2	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	853.14	PS_ARAMIS III_E.EDWIN R	NO									
566322	17/12/2014	ZSCR	551	030-1	NA	'054	A2C53417068A	NA	A2C53374377	6	3011	054	 	1301	pcb VW ZZDIV AC	NA	ROH	NA	95.16	PS_VW10 LC_U.ULISES VIL	NO									
566323	17/12/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900092	10				1301	circuit board assy bottom side VW20	NA	HALB	S.Real/AutoBF	778.9	PSAD_VW20_U.ULISES VILL	NO									
566325	17/12/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	14	3011	054	 	1301	pcb assy	NA	HALB	S.Real	934.92	OC_BOSE BMW_A.ANA TAPIA	NO	4985062159								
566327	17/12/2014	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770093	1	3011	054	 	1301	pcb assy HONHRS6 V20 TOP	NA	HALB	S.Real	265.24	PS_HONDA HRS6_J.JUAN CH	NO									
566330	17/12/2014	ZSCR	551	030-1	NA	'054	A2C87038500	NA	A2C5339962992	1				1301	pcb assy HONHRS5 RO V13 BOTTOM	NA	HALB	S.Real/AutoBF	57.26	PS_HONDA HRS6_J.JUAN CH	NO									
566332	17/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO									
566337	17/12/2014	ZSCR	551	030-1	NA	'054	A2C30910806	NA	A2C3250900093	1	3011	054	 	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	4985064157								
566339	17/12/2014	ZSCR	551	030-1	NA	'054	A2C85801200	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO									
566353	17/12/2014	ZSCR	551	034-2	NA	'054	A2C37924700	NA	A2C53332366	6	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	28.92	PS_FIAT BRAZIL_E.EDWIN	NO									
566357	17/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53424009	40	3011	054	 	1342	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	7.6	PS_CHRYSLER MY2013_E.ED	NO	4985063273								
566357	17/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	10	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	64	PS_CHRYSLER MY2013_E.ED	NO	4985063273								
566362	17/12/2014	ZSCR	551	034-2	NA	'054	A2C31080700	NA	A2C30202900	4	3011	054	 	1342	multipoint connector 84P H 2SYS AFAD	NA	ROH	NA	155.08	PS_CHRYSLER MY2013_E.ED	NO	4985064393								
566362	17/12/2014	ZSCR	551	034-2	NA	'054	A2C31080700	NA	A2C53330109	3	3011	054	 	1342	socket	NA	ROH	NA	54.3	PS_CHRYSLER MY2013_E.ED	NO	4985064393								
566369	17/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	3	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	19.2	PS_CHRYSLER MY2013_E.ED	NO	4985063273								
566371	17/12/2014	ZSCR	551	042-4	NA	'054	5WK44562	NA	A2C53397780	1	3011	054	 	1424	cover	NA	ROH	NA	3.18	PS_HONDA HRS6_J.JUAN CH	NO	4985062365								
566374	17/12/2014	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53098572	77	3011	054	 	1342	label	NA	ROH	NA	31.57	OC_BOSE VW_A.ANA TAPIA-	NO	4985061990								
566380	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C53332366	1	3011	054	 	1424	cover RAP T BK	NA	ROH	NA	4.82	PS_FIAT BRAZIL_E.EDWIN	NO									
566382	17/12/2014	ZSCR	551	042-4	NA	'054	A2C38070800	NA	A2C53330105	3	3011	054	 	1424	socket	NA	ROH	NA	36.03	PS_FIAT BRAZIL_E.EDWIN	NO									
566384	17/12/2014	ZSCR	551	040-4	NA	'054	5WK43025	NA	6593331401	200	3011	054	 	1404	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	52	PS_HONDA HRS6_J.JUAN CH	NO	*								
566385	17/12/2014	ZSCR	551	040-4	NA	'054	5WK43231	NA	6593571403	5	3011	054	 	1404	ETIQUETA C/ROTULO DE ADVERTENC s/d	NA	ROH	NA	4.05	PS_HONDA HRS6_J.JUAN CH	NO	*								
566385	17/12/2014	ZSCR	551	040-4	NA	'054	5WK44564	NA	6593831401	120	3011	054	 	1404	WARNING LABEL c/d/i HONDA	NA	ROH	NA	133.2	PS_HONDA HRS6_J.JUAN CH	NO	*								
566387	17/12/2014	ZSCR	551	034-8	NA	'054	5WK44078	NA	A2C00016838	150	3011	054	 	1348	connector pin	NA	ROH	NA	42	OC_OCS NISSAN_A.ANA TAP	NO	4985061916								
566388	17/12/2014	ZSCR	551	034-2	NA	'054	5WK44286	NA	A2C00027389	5	3011	054	 	1342	cover	NA	ROH	NA	12.8	PS_VW10 LC_U.ULISES VIL	NO	4985062071								
566390	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C37744300	1	3011	054	 	1424	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO									
566390	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C53332369	1	3011	054	 	1424	base plate B	NA	ROH	NA	6.96	PS_FIAT BRAZIL_E.EDWIN	NO									
566390	17/12/2014	ZSCR	551	042-4	NA	'054	A2C37924700	NA	A2C53337250	4	3011	054	 	1424	"pan head screw M3 x 8,00 1242"	NA	ROH	NA	0.76	PS_FIAT BRAZIL_E.EDWIN	NO									
566391	17/12/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1401	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4985063228								
566393	17/12/2014	ZSCR	551	042-4	NA	'054	A2C91764400	2800	A2C91764400	1				1424	ACU MY14 S15 18 XX 0 1 0 000	NA	FERT	NA	441.94	PS_SDM30_.	NO	4985060979								
566394	17/12/2014	ZSCR	551	040-1	NA	'054	A2C91764100	2800	A2C91764100	1				1401	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	313.1	PS_SDM30_.	NO	4985060234								
566396	17/12/2014	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C91600800	1	3011	054	 	1405	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	57.79	PSAD_DAIMLER STAR 2_A.A	NO									
																														
