No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	planta	APD	Espacio	Reason Code	Descripción	g	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00051989	1	3011	054	 	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	15	ROH	NA	0.89	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00057767	11	3011	054	 	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	10	ROH	NA	190.63	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00057767	3	3011	054	 	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	15	ROH	NA	51.99	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00057767	19	3011	054	 	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	12	ROH	NA	329.27	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00057767	44	3011	054	 	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	16	ROH	NA	762.52	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00057767	1	3011	054	 	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	15	ROH	NA	17.33	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00060253	15	3011	054	 	1351	"4,33V,1.95Ohm,TQFP80,ACU (Airbag Control"	10	ROH	NA	409.95	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00060253	57	3011	054	 	1351	"4,33V,1.95Ohm,TQFP80,ACU (Airbag Control"	16	ROH	NA	1557.81	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00060253	15	3011	054	 	1351	"4,33V,1.95Ohm,TQFP80,ACU (Airbag Control"	16	ROH	NA	409.95	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00062333	34	3011	054	 	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	12	ROH	NA	90.44	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00062333	41	3011	054	 	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	16	ROH	NA	109.06	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00062333	2	3011	054	 	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	15	ROH	NA	5.32	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00292100	3	3011	054	 	1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	10	ROH	NA	38.4	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00292100	264	3011	054	 	1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	16	ROH	NA	3379.2	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00292100	36	3011	054	 	1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	10	ROH	NA	460.8	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00292100	3	3011	054	 	1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	11	ROH	NA	38.4	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00292100	26	3011	054	 	1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	10	ROH	NA	332.8	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00292100	141	3011	054	 	1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"	16	ROH	NA	1804.8	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00563300	20	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	10	ROH	NA	3	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00563300	216	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	16	ROH	NA	32.4	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00563300	17	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	10	ROH	NA	2.55	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00563300	10	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	11	ROH	NA	1.5	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00563300	12	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	10	ROH	NA	1.8	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00563300	327	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	16	ROH	NA	49.05	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C40000864	1	3011	054	 	1351	"C CER,X7R,2.2uF,10%,50V,1206,Sn,STANDARD"	15	ROH	NA	0.23	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C40005330	75	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	10	ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C40005330	163	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	12	ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C40005330	54	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	16	ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C40005330	53	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	11	ROH	NA	0	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C53041436	1	3011	054	 	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"	11	ROH	NA	0.09	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C53419022	1	3011	054	 	1351	cover shielding	10	ROH	NA	1.15	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C53419022	52	3011	054	 	1351	cover shielding	12	ROH	NA	59.8	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C53419022	37	3011	054	 	1351	cover shielding	15	ROH	NA	42.55	PS_SDM30_N.NORTON MARQU	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40000005	1	3011	054	 	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"	9	ROH	NA	0.45	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40000017	11	3011	054	 	1351	"TAURI,E113.08,IC OTH,SO24"	9	ROH	NA	190.41	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40000031	1	3011	054	 	1351	"L COIL/150uH,780mA,SMD"	10	ROH	NA	2.01	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40000034	1	3011	054	 	1351	"TA CAP,TA,33uF,20%,16V,SMD"	10	ROH	NA	0.83	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40000035	2	3011	054	 	1351	"TA CAP,TA,4.7uF,20%,10V,SMD"	10	ROH	NA	0.6	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40001444	24	3011	054	 	1351	"C CER,X7R,22nF,10%,100V,0805,Sn++ Open M"	10	ROH	NA	0.72	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40001463	7	3011	054	 	1351	"C CER,X7R,100nF,10%,50V,0805,Sn ++ Open"	10	ROH	NA	0.21	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40002660	2	3011	054	 	1351	"T BIP/BCR10PNH6727,SOT363"	10	ROH	NA	0.38	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40002675	1	3011	054	 	1351	"T BIP/BCR133,SOT23-MOTOROLA"	9	ROH	NA	0.09	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40003953	1	3011	054	 	1351	"R LIN,1K,1%,TK50,250mW,MELF0204"	10	ROH	NA	0.08	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40004207	1	3011	054	 	1351	"R LIN,47K,1%,TK100,63mW,0402"	10	ROH	NA	0.01	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40004341	3	3011	054	 	1351	"R LIN,33K,5%,TK200,63mW,0402"	10	ROH	NA	0.03	PSAD_OPEL 4400_N.NORTON	NO	
548550	11/11/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40006437	1	3011	054	 	1351	"C CER,X7R,4.7nF,5%,100V,C0805,Sn"	10	ROH	NA	0.06	PSAD_OPEL 4400_N.NORTON	NO	
548551	11/11/2014	MB1A	551	95	K96019	'054	A2C8145580092	NA	A2C00003750	7	3011	054	 	1095	"R LIN,430R,5%,TK200,100mW,0603"	#N/A	ROH	NA	0.07	PS_RENAULT_N.NORTON MAR	NO	
548551	11/11/2014	MB1A	551	95	K96019	'054	A2C8145580093	NA	A2C00051989	21	3011	054	 	1095	"100uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	18.69	PS_RENAULT_N.NORTON MAR	NO	
548551	11/11/2014	MB1A	551	95	K96019	'054	A2C8145580093	NA	A2C53041436	18	3011	054	 	1095	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"	#N/A	ROH	NA	1.62	PS_RENAULT_N.NORTON MAR	NO	
548551	11/11/2014	MB1A	551	95	K96019	'054	A2C8145580093	NA	A2C53419022	7	3011	054	 	1095	cover shielding	#N/A	ROH	NA	8.05	PS_RENAULT_N.NORTON MAR	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C00000568	44	3011	054	 	1095	"T BIP/BC 847S E6327,SOT363"	#N/A	ROH	NA	6.16	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522100193	NA	A2C00000568	98	3011	054	 	1095	"T BIP/BC 847S E6327,SOT363"	#N/A	ROH	NA	13.72	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C00006616	19	3011	054	 	1095	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	0.19	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522100193	NA	A2C00006616	10	3011	054	 	1095	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	0.1	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C00018432	192	3011	054	 	1095	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"	#N/A	ROH	NA	34.56	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522100193	NA	A2C00018432	207	3011	054	 	1095	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"	#N/A	ROH	NA	37.26	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C00019943	15	3011	054	 	1095	"27V,200mW,SOD323,ZENER/GDZ27B10kpcs reel"	#N/A	ROH	NA	1.8	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C00023274	4	3011	054	 	1095	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"	#N/A	ROH	NA	0.68	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522100193	NA	A2C00023274	9	3011	054	 	1095	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"	#N/A	ROH	NA	1.53	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C00028102	1	3011	054	 	1095	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"	#N/A	ROH	NA	1.77	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522100193	NA	A2C00028102	2	3011	054	 	1095	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"	#N/A	ROH	NA	3.54	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C00033919	2	3011	054	 	1095	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"	#N/A	ROH	NA	0.26	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C00045343	72	3011	054	 	1095	"475R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	#N/A	ROH	NA	17.28	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522100193	NA	A2C00045343	41	3011	054	 	1095	"475R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	#N/A	ROH	NA	9.84	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C00051989	54	3011	054	 	1095	"100uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	48.06	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522100193	NA	A2C00051989	17	3011	054	 	1095	"100uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	15.13	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522140193	NA	A2C40002657	29	3011	054	 	1095	"D SUP/MMBZ27VDA,SOT23"	#N/A	ROH	NA	6.09	PSAD_DAIMLER SMART_F.FE	NO	
548552	11/11/2014	MB1A	551	95	K96019	'054	A2C8522100193	NA	A2C40002657	22	3011	054	 	1095	"D SUP/MMBZ27VDA,SOT23"	#N/A	ROH	NA	4.62	PSAD_DAIMLER SMART_F.FE	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00004059	55	3011	054	 	1095	"1K,1%,TK100,125mW,0805,LIN RES/"	#N/A	ROH	NA	1.1	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00004338	1	3011	054	 	1095	"R LIN,8K25,1%,TK100,100mW,0603"	#N/A	ROH	NA	0.01	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170093	NA	A2C00004349	278	3011	054	 	1095	"R JUMP,0R05,100mW,1A,0603"	#N/A	ROH	NA	2.78	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530093	NA	A2C00006616	593	3011	054	 	1095	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	5.93	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530092	NA	A2C00006616	1505	3011	054	 	1095	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	15.05	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170093	NA	A2C00006616	31	3011	054	 	1095	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	0.31	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00006616	146	3011	054	 	1095	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	1.46	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530092	NA	A2C00010444	1304	3011	054	 	1095	"0R05,63mW,1A,0402,JUMPER/+++please use A"	#N/A	ROH	NA	13.04	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530093	NA	A2C00019591	332	3011	054	 	1095	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	3.32	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530092	NA	A2C00019591	685	3011	054	 	1095	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	6.85	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170093	NA	A2C00019591	158	3011	054	 	1095	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	1.58	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00019591	653	3011	054	 	1095	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	6.53	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530093	NA	A2C00023789	343	3011	054	 	1095	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	#N/A	ROH	NA	6.86	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170093	NA	A2C00023789	18	3011	054	 	1095	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	#N/A	ROH	NA	0.36	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00023789	120	3011	054	 	1095	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	#N/A	ROH	NA	2.4	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170093	NA	A2C00023857	10	3011	054	 	1095	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	#N/A	ROH	NA	3.3	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530093	NA	A2C00037882	328	3011	054	 	1095	"R LIN,2K4,1%,TK100,63mW,0402"	#N/A	ROH	NA	3.28	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530092	NA	A2C00037882	195	3011	054	 	1095	"R LIN,2K4,1%,TK100,63mW,0402"	#N/A	ROH	NA	1.95	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00037882	549	3011	054	 	1095	"R LIN,2K4,1%,TK100,63mW,0402"	#N/A	ROH	NA	5.49	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530092	NA	A2C00043144	1	3011	054	 	1095	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	#N/A	ROH	NA	0.24	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530092	NA	A2C00044219	737	3011	054	 	1095	"240R,1%,TK100,63mW,0603,LIN RES/RC"	#N/A	ROH	NA	7.37	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00044219	137	3011	054	 	1095	"240R,1%,TK100,63mW,0603,LIN RES/RC"	#N/A	ROH	NA	1.37	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530093	NA	A2C00046692	67	3011	054	 	1095	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	#N/A	ROH	NA	1.34	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530092	NA	A2C00047999	17	3011	054	 	1095	"1uF,10%,50V,X7R,1206,Sn,CER CAP/ ++ Open"	#N/A	ROH	NA	4.42	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00047999	1	3011	054	 	1095	"1uF,10%,50V,X7R,1206,Sn,CER CAP/ ++ Open"	#N/A	ROH	NA	0.26	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530092	NA	A2C00049163	37	3011	054	 	1095	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"	#N/A	ROH	NA	9.62	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00049163	124	3011	054	 	1095	"10uF,10%,16V,X7R,1206,Sn,CER CAP/"	#N/A	ROH	NA	32.24	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170093	NA	A2C00057767	18	3011	054	 	1095	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	#N/A	ROH	NA	311.94	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C00566700	438	3011	054	 	1095	"R LIN,2R7,1%,TK200,100mW,0603"	#N/A	ROH	NA	74.46	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C40005330	477	3011	054	 	1095	"R JUMP,0R05,63mW,1A,0402"	#N/A	ROH	NA	0	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170093	NA	A2C40005330	324	3011	054	 	1095	"R JUMP,0R05,63mW,1A,0402"	#N/A	ROH	NA	0	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C3481530092	NA	A2C53041436	67	3011	054	 	1095	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"	#N/A	ROH	NA	6.03	PS_VW20 MQB_N.NORTON MA	NO	
548553	11/11/2014	MB1A	551	95	K96019	'054	A2C8466170092	NA	A2C53041436	3	3011	054	 	1095	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"	#N/A	ROH	NA	0.27	PS_VW20 MQB_N.NORTON MA	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483240193	NA	A2C00000568	3	3011	054	 	1095	"T BIP/BC 847S E6327,SOT363"	#N/A	ROH	NA	0.42	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483240192	NA	A2C00000568	2	3011	054	 	1095	"T BIP/BC 847S E6327,SOT363"	#N/A	ROH	NA	0.28	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483230193	NA	A2C00000568	6	3011	054	 	1095	"T BIP/BC 847S E6327,SOT363"	#N/A	ROH	NA	0.84	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483230193	NA	A2C00002280	1	3011	054	 	1095	"1nF,5%,50V,C0G,0603,TINNED,CER CAP/"	#N/A	ROH	NA	0.02	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483240193	NA	A2C00047805	3	3011	054	 	1095	"1nF,10%,200V,X7R,0805,Sn,CER CAP/ ++ Ope"	#N/A	ROH	NA	0.3	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483240193	NA	A2C00048076	5	3011	054	 	1095	"47nF,10%,100V,X7R,0805,Sn,CER CAP/++ Ope"	#N/A	ROH	NA	0.3	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483240193	NA	A2C00048449	1	3011	054	 	1095	"220uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	0.97	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483240193	NA	A2C00051989	34	3011	054	 	1095	"100uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	30.26	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483240193	NA	A2C00051999	9	3011	054	 	1095	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	71.46	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483240193	NA	A2C00061984	39	3011	054	 	1095	"IC BUS DRIV/TJA1043T and TLE6251-3G,SO14"	#N/A	ROH	NA	161.85	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483240192	NA	A2C00061984	11	3011	054	 	1095	"IC BUS DRIV/TJA1043T and TLE6251-3G,SO14"	#N/A	ROH	NA	45.65	PSAD_STAR 22_N.NORTON M	NO	
548554	11/11/2014	MB1A	551	95	K96019	'054	A2C9483230193	NA	A2C00061984	16	3011	054	 	1095	"IC BUS DRIV/TJA1043T and TLE6251-3G,SO14"	#N/A	ROH	NA	66.4	PSAD_STAR 22_N.NORTON M	NO	
