No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID		Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00020588	255	1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	2.55	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00020895	118	1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	8.26	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00044219	440	1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	4.4	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00019591	38	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.38	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00004349	159	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	1.59	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C40005330	252	1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00004391	176	1351	"R LIN,47R,1%,TK100,100mW,0603"		ROH	NA	1.76	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00019592	67	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.67	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00054239	52	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	14.04	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00024964	420	1351	"T BIP/BC847BW,SOT323"		ROH	NA	33.6	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00004338	22	1351	"R LIN,8K25,1%,TK100,100mW,0603"		ROH	NA	0.22	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00007729	511	1351	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	5.11	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00010918	97	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.97	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00004349	426	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	4.26	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00060691	71	1351	"T BIP/BCR35PN or PUMD9,SOT363"		ROH	NA	10.65	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00010444	62	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.62	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00016442	143	1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	1.43	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00037882	171	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	1.71	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00006609	85	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.85	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00044219	347	1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	3.47	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00052689	291	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	2.91	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00054239	28	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	7.56	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00044348	10	1351	"1,PNP,NORMAL,100mA,45V,SOT323,BIP,hFE=22"		ROH	NA	0.8	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00006609	12	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.12	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00005783	571	1351	"R LIN,47R,1%,TK100,125mW,0805"		ROH	NA	11.42	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00020588	58	1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.58	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00006616	749	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	7.49	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00033760	380	1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	22.8	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C40005330	136	1351	"R JUMP,0R05,63mW,1A,0402"		ROH	NA	0	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00019592	99	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.99	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00019591	15	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.15	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00019943	195	1351	"27V,200mW,SOD323,ZENER/GDZ27B10kpcs reel"		ROH	NA	23.4	PS_CHRYSLER MY2013_L.LP	NO	
475959	6/18/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00032168	273	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	2.73	PS_CHRYSLER MY2013_L.LP	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3481530093	NA	A2C00019591	3	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.03	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3481530093	NA	A2C53419022	49	1351	cover shielding		ROH	NA	56.35	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3481530093	NA	A2C40000864	1	1351	"C CER,X7R,2.2uF,10%,50V,1206,Sn,STANDARD"		ROH	NA	0.23	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3481530093	NA	A2C00052689	4	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.04	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3481530092	NA	A2C00010444	24	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.24	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00032168	160	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	1.6	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C53041436	11	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"		ROH	NA	0.99	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3481530092	NA	A2C00004338	1	1351	"R LIN,8K25,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3481530092	NA	A2C00019591	11	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.11	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00052689	21	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.21	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00010444	304	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	3.04	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C53041436	7	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"		ROH	NA	0.63	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C00019592	27	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.27	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C8466170093	NA	A2C00057767	9	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"		ROH	NA	155.97	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C00031133	24	1351	"R LIN,12K4,1%,TK100,63mW,0402"		ROH	NA	0.24	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C00021262	2	1351	"240R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"		ROH	NA	0.48	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C8466170092	NA	A2C00032168	65	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.65	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00019592	131	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	1.31	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C40000864	49	1351	"C CER,X7R,2.2uF,10%,50V,1206,Sn,STANDARD"		ROH	NA	11.27	PSAD_VW20_L.LPL AUTOMAT	NO	
475960	6/18/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00010444	65	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.65	PSAD_VW20_L.LPL AUTOMAT	NO	
475961	6/18/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00051989	87	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	77.43	PSAD_VW20_L.LPL AUTOMAT	NO	
475962	6/18/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00051999	13	1351	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	103.22	PSAD_GM BRASIL_L.LPL AU	NO	
475962	6/18/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00034103	20	1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	1.4	PSAD_GM BRASIL_L.LPL AU	NO	
475962	6/18/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00003974	1	1351	"R LIN,20R,5%,TK200,125mW,0805"		ROH	NA	0.01	PSAD_GM BRASIL_L.LPL AU	NO	
475962	6/18/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00039362	45	1351	"12MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	37.8	PSAD_GM BRASIL_L.LPL AU	NO	
475962	6/18/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00051989	10	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	8.9	PSAD_GM BRASIL_L.LPL AU	NO	
475962	6/18/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00003613	18	1351	"681R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	1.44	PSAD_GM BRASIL_L.LPL AU	NO	
475962	6/18/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00033919	1	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	0.13	PSAD_GM BRASIL_L.LPL AU	NO	
475962	6/18/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00004006	727	1351	"240R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	58.16	PSAD_GM BRASIL_L.LPL AU	NO	
475962	6/18/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00003974	9	1351	"R LIN,20R,5%,TK200,125mW,0805"		ROH	NA	0.09	PSAD_GM BRASIL_L.LPL AU	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00052765	99	1351	"220uH,400mA,SMD,COIL/"		ROH	NA	120.78	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C40003820	10	1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.1	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00010444	9	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.09	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00033760	122	1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	7.32	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00006616	140	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	1.4	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00041099	35	1351	"C CER,X7R,470nF,10%,50V,0805,Sn"		ROH	NA	3.5	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00051989	25	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	22.25	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00002186	13	1351	"1nF,10%,200V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.91	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00021262	4	1351	"240R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"		ROH	NA	0.96	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00032168	4	1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.04	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00006609	33	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.33	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00052867	21	1351	"ATIC129,4LOOP,QFP80_MARS"		ROH	NA	433.23	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00037882	1	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.01	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00059117	11	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.55	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00292100	10	1351	"SEN/SYCAMORE,ACC, XY, 100g,OHT"		ROH	NA	128	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00019591	25	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.25	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00034550	40	1351	"2R7,1%,TK200,100mW,0603,LIN RES/ERJ3R"		ROH	NA	6	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00004067	1	1351	"R LIN,8K25,1%,TK100,125mW,0805"		ROH	NA	0.01	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00022829	11	1351	"R LIN,56K,1%,TK100,63mW,0402"		ROH	NA	0.11	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00023857	66	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	21.78	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610093	NA	A2C00050231	1	1351	"29K4,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	0.29	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00006616	64	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.64	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00033760	290	1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	17.4	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00010918	166	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	1.66	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00059117	33	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	1.65	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00044219	1	1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"		ROH	NA	0.01	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00019591	35	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.35	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00034550	441	1351	"2R7,1%,TK200,100mW,0603,LIN RES/ERJ3R"		ROH	NA	66.15	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00028102	18	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	31.86	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C52003076	11	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	3.52	PSAD_DAIMLER STAR 2_L.L	NO	
475963	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511610092	NA	A2C00006609	23	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.23	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511620093	NA	A2C00033919	4	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	0.52	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511620093	NA	A2C00000568	9	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	1.26	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00743800	1	1351	"C CER,X7R,1nF,10%,200V,0805,-,STANDARD"		ROH	NA	0.03	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00051994	13	1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	13.26	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00033919	2	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	0.26	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00031355	12	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	1.2	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00051999	1	1351	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	7.94	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00051989	13	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	11.57	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00039660	1	1351	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	0.23	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00043037	4	1351	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"		ROH	NA	1.92	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00000568	62	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	8.68	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C40007265	4	1351	"D SUP/PESD1LIN,SOD323"		ROH	NA	1.76	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00003447	1	1351	"R LIN,4K7,5%,TK200,250mW,1206"		ROH	NA	0.02	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00062333	5	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"		ROH	NA	13.3	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00033507	1	1351	"11K,0.1%,TK25,63mW,0603,LIN RES/"		ROH	NA	0.23	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700193	NA	A2C00064727	4	1351	"C CER,X7R,220nF,10%,25V,0603,Sn"		ROH	NA	0.2	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511620092	NA	A2C00003613	40	1351	"681R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	3.2	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511620092	NA	A2C00004322	3	1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.03	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511620092	NA	A2C00043037	1	1351	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"		ROH	NA	0.48	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511620092	NA	A2C00003885	26	1351	"75R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	2.08	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511620092	NA	A2C00003937	15	1351	"38R3,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	1.2	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C3511620092	NA	A2C00053819	13	1351	"1,41V,50mOhm,PowerSSO-12,GENERAL PURPOSE"		ROH	NA	35.36	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700192	NA	A2C00003613	48	1351	"681R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	3.84	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700192	NA	A2C00004322	1	1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700192	NA	A2C01043500	1	1351	"IC MCU BLK/SPC560P50L3,Cut 3.5,QFP100,FL"		ROH	NA	17.33	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700192	NA	A2C00052919	4	1351	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"		ROH	NA	9.28	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700192	NA	A2C53041436	7	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"		ROH	NA	0.63	PSAD_DAIMLER STAR 2_L.L	NO	
475964	6/18/2014	ZSCR	551	035-1	0	'054	A2C8705700192	NA	A2C00018432	23	1351	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"		ROH	NA	4.14	PSAD_DAIMLER STAR 2_L.L	NO	
