No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	0	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00000305	1	1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	0.5	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00000305	2	1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	1	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00000345	1	1351	"70V,250mA,2,FAST,SOT23,RECT DIODE/BAV70"		ROH	NA	0.07	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00000576	5	1351	"1,PNP,NORMAL,100mA,50V,SOT23,BIP/BCR192"		ROH	NA	0.5	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00000609	2	1351	"1,N_CHAN,-,SMALLSIGNAL,50V,200mA,3.5Ohm,"		ROH	NA	0.48	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00002014	12	1351	"100nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.48	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00002014	11	1351	"100nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.44	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00002578	24	1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	17.76	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00002578	7	1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	5.18	4955737330	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003400	5	1351	"0R05,125mW,2A,0805,JUMPER/"		ROH	NA	0.05	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003400	58	1351	"0R05,125mW,2A,0805,JUMPER/"		ROH	NA	0.58	4955737330	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003413	69	1351	"47K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.69	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003413	248	1351	"47K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	2.48	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00003434	8	1351	"470K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.08	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003465	9	1351	"470R,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.36	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00003492	28	1351	"1K5,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.56	4955737300	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003517	6	1351	"150R,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.12	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003517	16	1351	"150R,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.32	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00003529	49	1351	"3K,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	1.47	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003551	5	1351	"R LIN,10K,1%,TK50,250mW,MINIMELF0204"		ROH	NA	0.4	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003560	2	1351	"100K,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.18	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003616	1	1351	"1K5,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.09	4955737330	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003684	5	1351	"100K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.05	4955737272	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003689	18	1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.18	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003689	111	1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	1.11	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00003692	256	1351	"R LIN,47K,5%,TK200,100mW,0603"		ROH	NA	2.56	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00003748	3	1351	"0R22,5%,TK100,250mW,MINIMELF0204,LIN RES"		ROH	NA	0.42	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00003779	2	1351	"100R,5%,TK200,63mW,0603,LIN RES/RC"		ROH	NA	0.02	4955737300	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003822	2	1351	"60R4,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.16	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00003828	76	1351	"R LIN,2K2,5%,TK200,100mW,0603"		ROH	NA	0.76	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00004007	1	1351	"510R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	4955737330	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00004071	19	1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.38	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00004071	69	1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	1.38	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00004071	126	1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	2.52	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00004150	42	1351	"324K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.84	4955737300	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00004368	2	1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.02	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00006792	181	1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	14.48	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00010455	1	1351	"120K,1%,TK100,63mW,0603,LIN RES/CRCW"		ROH	NA	0.01	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00010739	10	1351	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.1	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00010918	31	1351	"100K,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.31	4955737300	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00013094	1	1351	"220pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.02	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00013094	3	1351	"220pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.06	4955737330	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00017675	1	1351	"82pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.01	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00017675	13	1351	"82pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.13	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00020115	45	1351	"4.7nF,10%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	1.35	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00021131	163	1351	"1,N_CHAN,MOS,POWER,55V,17A,70mOhm,D2PACK"		ROH	NA	299.92	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00021728	4	1351	"LIN Transceiver with wake up function,OT"		ROH	NA	11.6	4955737330	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00024400	2	1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	1.68	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00024400	8	1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	6.72	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00024400	12	1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	10.08	4955737330	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00025918	100	1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	16	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00025918	173	1351	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	27.68	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00026152	79	1351	"1,P_CHAN,MOS,POWER,60V,9.7A,400mOhm,TO25"		ROH	NA	95.59	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00031009	8	1351	"4,EQ ISO,konvex 1206,1K,1%,63mW,NET RES/"		ROH	NA	0.48	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00032184	45	1351	"300V,2A,1,FAST,DO214AA,RECT DIODE/ES2G o"		ROH	NA	22.5	4955737300	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00032220	7	1351	"10nF,20%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.14	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00034014	21	1351	"33uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	16.17	4955737330	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00036963	4	1351	"75K,5%,TK300,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.04	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00036963	27	1351	"75K,5%,TK300,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.27	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00039662	6	1351	"Analog to digital converter 5V, 10bits,"		ROH	NA	98.88	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00044062	3	1351	"200V,1A,1,FAST,SMA/DO214AC,RECT DIODE/ES"		ROH	NA	1.11	4955737300	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00044068	3	1351	"200V,2A,1,FAST,SMB/DO214AA,RECT DIODE/ES"		ROH	NA	1.47	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00044068	7	1351	"200V,2A,1,FAST,SMB/DO214AA,RECT DIODE/ES"		ROH	NA	3.43	4955737330	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00044178	35	1351	"1,N_CHAN,MOS,POWER,60V,12A,104mOhm,DPACK"		ROH	NA	43.4	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00044178	159	1351	"1,N_CHAN,MOS,POWER,60V,12A,104mOhm,DPACK"		ROH	NA	197.16	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00044201	1	1351	"600V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.16	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00045453	3	1351	"4,GATE,14 PIN TSSOP,LOGIC/MC74HC02A - Co"		ROH	NA	1.47	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00045723	20	1351	"1uF,10%,25V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	2.6	4955737300	
113800	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00046098	10	1351	"IC MCU BLK/SAK-TC1766-192F80HL,BD,LQFP17"		ROH	NA	1370.8	4955737272	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00046098	4	1351	"IC MCU BLK/SAK-TC1766-192F80HL,BD,LQFP17"		ROH	NA	548.32	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00047217	2	1351	"TLE6250 3,3V,TRANSCEIVER,CAN,P-DSO-8-3,B"		ROH	NA	6.6	4955737330	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00048279	1	1351	"4,EQ ISO,konvex 1206,100R,5%,63mW,NET RE"		ROH	NA	0.06	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00048819	64	1351	"1,N_CHAN,IGBT,POWER,400V,14A,0Ohm,TO263A"		ROH	NA	300.16	4955737300	
113800	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00049244	1	1351	"10K,1%,TK50,100mW,0603,LIN RES/M11 0603"		ROH	NA	0.06	4955737300	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00002014	2	1351	"100nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.08	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00003434	4	1351	"470K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.04	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00003551	2	1351	"R LIN,10K,1%,TK50,250mW,MINIMELF0204"		ROH	NA	0.16	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00003691	26	1351	"R LIN,1K,5%,TK200,100mW,0603"		ROH	NA	0.26	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00003748	3	1351	"0R22,5%,TK100,250mW,MINIMELF0204,LIN RES"		ROH	NA	0.42	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00003828	13	1351	"R LIN,2K2,5%,TK200,100mW,0603"		ROH	NA	0.13	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00004071	18	1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.36	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00004150	2	1351	"324K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.04	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00004383	1	1351	"3K74,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.02	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00004463	5	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.05	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00006609	1	1351	"100R,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.01	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00006792	7	1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.56	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00010739	7	1351	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.07	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00010918	23	1351	"100K,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.23	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00017603	1	1351	"390pF,5%,16V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.02	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00020090	3	1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.06	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00021131	6	1351	"1,N_CHAN,MOS,POWER,55V,17A,70mOhm,D2PACK"		ROH	NA	11.04	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00021336	1	1351	"10V,3A,1,SCHOTTKY,SOD323,RECT DIODE/BAT6"		ROH	NA	0.41	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00022909	2	1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.02	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00024400	4	1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	3.36	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00026152	24	1351	"1,P_CHAN,MOS,POWER,60V,9.7A,400mOhm,TO25"		ROH	NA	29.04	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00026630	2	1351	"2.2nF,10%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.04	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00031009	16	1351	"4,EQ ISO,konvex 1206,1K,1%,63mW,NET RES/"		ROH	NA	0.96	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00032184	1	1351	"300V,2A,1,FAST,DO214AA,RECT DIODE/ES2G o"		ROH	NA	0.5	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00036963	33	1351	"75K,5%,TK300,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.33	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00045723	29	1351	"1uF,10%,25V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	3.77	4955737224	
113801	ZSCR	551	035-1	0	A2C3286560092	NA	A2C00048819	15	1351	"1,N_CHAN,IGBT,POWER,400V,14A,0Ohm,TO263A"		ROH	NA	70.35	4955737224	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00000262	20	1351	"Dual 40W,22V,SOT23, common cathode SUP D"		ROH	NA	3.2	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00000414	74	1351	"70V,140mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	8.14	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00000522	16	1351	"1,PNP,NORMAL,200mA,45V,SOT23,BIP/BC857B"		ROH	NA	1.28	4955737300	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00000609	2	1351	"1,N_CHAN,-,SMALLSIGNAL,50V,200mA,3.5Ohm,"		ROH	NA	0.48	4955737272	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00002578	7	1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	5.18	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00002578	1	1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	0.74	4955737330	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00002578	3	1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	2.22	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003400	5	1351	"0R05,125mW,2A,0805,JUMPER/"		ROH	NA	0.05	4955737330	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003403	26	1351	"4K7,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.26	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003403	67	1351	"4K7,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.67	4955737330	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00003404	43	1351	"3K3,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.43	4955737300	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003413	4	1351	"47K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.04	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00003413	20	1351	"47K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.2	4955737330	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003551	1	1351	"R LIN,10K,1%,TK50,250mW,MINIMELF0204"		ROH	NA	0.08	4955737272	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00003616	1	1351	"1K5,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.09	4955737272	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00004071	24	1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.48	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00004071	31	1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.62	4955737330	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00004071	44	1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.88	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00004150	39	1351	"324K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.78	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00004383	165	1351	"3K74,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	3.3	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00004463	12	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.12	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00006610	2	1351	"10K,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.02	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00006792	115	1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	9.2	4955737300	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00010441	12	1351	"1K,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.12	4955737272	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00017675	2	1351	"82pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.02	4955737272	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00020090	3	1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.06	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00020090	36	1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.72	4955737330	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00020090	152	1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	3.04	4955737300	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00021664	11	1351	"15pF,1%,50V,C0G,0402,Sn,CER CAP/RF appli"		ROH	NA	0.33	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00021664	47	1351	"15pF,1%,50V,C0G,0402,Sn,CER CAP/RF appli"		ROH	NA	1.41	4955737330	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00021728	17	1351	"LIN Transceiver with wake up function,OT"		ROH	NA	49.3	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00022756	5	1351	"5K6,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.05	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00022909	3	1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.03	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00022910	2	1351	"22nF,10%,25V,X7R,0402,TINNED,CER CAP/C10"		ROH	NA	0.02	4955737330	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00024400	1	1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	0.84	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00024400	1	1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	0.84	4955737330	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00032220	45	1351	"10nF,20%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.9	4955737272	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00034014	26	1351	"33uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	20.02	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00034014	27	1351	"33uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	20.79	4955737330	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00034028	2	1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.04	4955737300	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00034982	104	1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	262.08	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00034982	4	1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	10.08	4955737330	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00035217	32	1351	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/AD8515"		ROH	NA	51.84	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00035217	16	1351	"1,OP AMP,0Hz,5 PINS SOT23,OP-COMP/AD8515"		ROH	NA	25.92	4955737330	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00035276	28	1351	"ATIC94, 16,53V,150mOhm,ECU/TCU,LOW SIDE"		ROH	NA	1303.68	4955737300	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00044080	1	1351	"100uF,30%,35V,SMD,AL,ELEC CAP"		ROH	NA	1.63	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00044080	38	1351	"100uF,30%,35V,SMD,AL,ELEC CAP"		ROH	NA	61.94	4955737330	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00044178	7	1351	"1,N_CHAN,MOS,POWER,60V,12A,104mOhm,DPACK"		ROH	NA	8.68	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00044201	3	1351	"600V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.48	4955737330	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00046098	4	1351	"IC MCU BLK/SAK-TC1766-192F80HL,BD,LQFP17"		ROH	NA	548.32	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590093	NA	A2C00046098	2	1351	"IC MCU BLK/SAK-TC1766-192F80HL,BD,LQFP17"		ROH	NA	274.16	4955737330	
113802	ZSCR	551	035-1	0	A2C3286560093	NA	A2C00046692	4	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.12	4955737272	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00046692	3	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.09	4955737300	
113802	ZSCR	551	035-1	0	A2C3286590092	NA	A2C00048819	16	1351	"1,N_CHAN,IGBT,POWER,400V,14A,0Ohm,TO263A"		ROH	NA	75.04	4955737300	
113803	ZSCR	551	035-1	0	6521037631A	NA	6531352039	66	1351	"GT0.25W,1W METAL-RESISTOR 1%,0"		ROH	NA	91.74	4955736719	
113803	ZSCR	551	035-1	0	6521037632A	NA	6531352049	166	1351	"GT0.25W,1W METAL-RESISTOR 1%.0"		ROH	NA	230.74	4955736791	
113803	ZSCR	551	035-1	0	6578527602A	NA	6541602013	1	1351	NPN BIPOLAR SIGNAL TRANSISTOR		ROH	NA	0.41	4955736809	
113803	ZSCR	551	035-1	0	6521037631A	NA	6551672038	41	1351	"75XX74,DUAL D FLIPFLOP PRESET"		ROH	NA	20.09	4955736719	
