No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Parte Padre 2	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00010918	447	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	80	ROH	NA	4.47	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C00019591	1	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	39	ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C00019591	1	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	39	ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00019591	2	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	51	ROH	NA	0.02	PS_SDM30_L.LPL AUTOMATI	NO	4995020092
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	#N/A	A2C00019591	48	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	80	ROH	NA	0.48	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00019591	62	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	80	ROH	NA	0.62	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C00019939	1	3011	054	 	1351	"18V,200mW,SOD323,ZENER/GDZ18B 3kpcs reel"	39	ROH	NA	0.13	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C00023656	1	3011	054	 	1351	"1,PNP,RET,0A,0V,SOT323_3,BIP/BCR183W or"	39	ROH	NA	0.09	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C00023857	6	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	36	ROH	NA	1.92	PS_SDM30_L.LPL AUTOMATI	NO	4995019923
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C00023857	3	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	39	ROH	NA	0.96	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	#N/A	A2C00023857	5	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	51	ROH	NA	1.6	PS_SDM30_L.LPL AUTOMATI	NO	4995020092
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840950093	A2C96809900	#N/A	A2C00023857	14	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	38	ROH	NA	4.48	PS_SDM30_L.LPL AUTOMATI	NO	4995019714
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	#N/A	A2C00023857	95	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	80	ROH	NA	30.4	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C00025363	3	3011	054	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"	39	ROH	NA	0.06	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	#N/A	A2C00025363	4	3011	054	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"	51	ROH	NA	0.08	PS_SDM30_L.LPL AUTOMATI	NO	4995020092
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C00032168	1	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	36	ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	4995019923
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C00032168	7	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	39	ROH	NA	0.07	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00032168	40	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	80	ROH	NA	0.4	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C00037554	1	3011	054	 	1351	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	39	ROH	NA	0.52	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C00037882	1	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	39	ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00039665	28	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"	51	ROH	NA	8.12	PS_SDM30_L.LPL AUTOMATI	NO	4995020092
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C00041199	1	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	39	ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00041199	4	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	51	ROH	NA	0.04	PS_SDM30_L.LPL AUTOMATI	NO	4995020092
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C00042052	1	3011	054	 	1351	"8MHz,0.1%,CSTCE,CER RESONATOR"	39	ROH	NA	1.43	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C00044245	11	3011	054	 	1351	"40V,500mA,1,SCHOTTKY,SOD323F,RECT DIODE/"	39	ROH	NA	3.74	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	#N/A	A2C00044245	8	3011	054	 	1351	"40V,500mA,1,SCHOTTKY,SOD323F,RECT DIODE/"	80	ROH	NA	2.72	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C00051989	2	3011	054	 	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	39	ROH	NA	1.64	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C00052851	1	3011	054	 	1351	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"	39	ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C00052919	2	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"	39	ROH	NA	4.26	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00052919	5	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"	51	ROH	NA	10.65	PS_SDM30_L.LPL AUTOMATI	NO	4995020092
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C00054239	12	3011	054	 	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"	38	ROH	NA	3.72	PS_SDM30_L.LPL AUTOMATI	NO	4995019714
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C00062333	5	3011	054	 	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	36	ROH	NA	13.5	PS_SDM30_L.LPL AUTOMATI	NO	4995019923
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	#N/A	A2C00062333	3	3011	054	 	1351	"L COIL/,150uH,1.5A,SMD // NFND PLS USE A"	80	ROH	NA	8.1	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C00563300	15	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	36	ROH	NA	2.25	PS_SDM30_L.LPL AUTOMATI	NO	4995019923
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C00563300	17	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	39	ROH	NA	2.55	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C00563300	48	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	51	ROH	NA	7.2	PS_SDM30_L.LPL AUTOMATI	NO	4995020092
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840950092	A2C96809900	#N/A	A2C00563300	24	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	38	ROH	NA	3.6	PS_SDM30_L.LPL AUTOMATI	NO	4995019714
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C00563300	551	3011	054	 	1351	"MMSZ4681/-,2.4V,500mW,SOD-123"	80	ROH	NA	82.65	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C00686200	1	3011	054	 	1351	"L COIL/220uH,400mA,SMD"	39	ROH	NA	1.24	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C40002657	5	3011	054	 	1351	"D SUP/MMBZ27VDA,SOT23"	36	ROH	NA	0.6	PS_SDM30_L.LPL AUTOMATI	NO	4995019923
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C40002657	13	3011	054	 	1351	"D SUP/MMBZ27VDA,SOT23"	36	ROH	NA	1.56	PS_SDM30_L.LPL AUTOMATI	NO	4995019923
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C40002657	3	3011	054	 	1351	"D SUP/MMBZ27VDA,SOT23"	39	ROH	NA	0.36	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C40002657	5	3011	054	 	1351	"D SUP/MMBZ27VDA,SOT23"	39	ROH	NA	0.6	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9841000092	A2C96810400	#N/A	A2C40002657	22	3011	054	 	1351	"D SUP/MMBZ27VDA,SOT23"	51	ROH	NA	2.64	PS_SDM30_L.LPL AUTOMATI	NO	4995020092
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	#N/A	A2C40002657	76	3011	054	 	1351	"D SUP/MMBZ27VDA,SOT23"	80	ROH	NA	9.12	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C40002657	469	3011	054	 	1351	"D SUP/MMBZ27VDA,SOT23"	80	ROH	NA	56.28	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C40005330	2	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	36	ROH	NA	0.02	PS_SDM30_L.LPL AUTOMATI	NO	4995019923
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990093	A2C96810300	#N/A	A2C40005330	4	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	39	ROH	NA	0.04	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9841000093	A2C96810400	#N/A	A2C40005330	3	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	51	ROH	NA	0.03	PS_SDM30_L.LPL AUTOMATI	NO	4995020092
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840990092	A2C96810300	#N/A	A2C40005330	1	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	39	ROH	NA	0.01	PS_SDM30_L.LPL AUTOMATI	NO	4995019980
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840950093	A2C96809900	#N/A	A2C40005330	6	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	38	ROH	NA	0.06	PS_SDM30_L.LPL AUTOMATI	NO	4995019714
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970093	A2C96810100	#N/A	A2C40005330	44	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	80	ROH	NA	0.44	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840970092	A2C96810100	#N/A	A2C40005330	19	3011	054	 	1351	"R JUMP,0R05,63mW,1A,0402"	80	ROH	NA	0.19	PS_SDM30_L.LPL AUTOMATI	NO	4995019846
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840980093	A2C96810200	#N/A	A2C53041436	2	3011	054	 	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"	36	ROH	NA	0.18	PS_SDM30_L.LPL AUTOMATI	NO	4995019923
673116	14/10/2015	ZSCR	551	035-1	0	'054	A2C9840980092	A2C96810200	#N/A	A2C53041436	1	3011	054	 	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"	36	ROH	NA	0.09	PS_SDM30_L.LPL AUTOMATI	NO	4995019923
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000192	A2C85841502	#N/A	A2C00003830	31	3011	054	 	1351	"R LIN,150R,5%,TK200,100mW,0603"	36	ROH	NA	0.31	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000192	A2C85841502	#N/A	A2C00006616	31	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	36	ROH	NA	0.31	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000193	A2C85841502	#N/A	A2C00006616	286	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	36	ROH	NA	2.86	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000193	A2C85841502	#N/A	A2C00010444	118	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	36	ROH	NA	1.18	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000193	A2C85841502	#N/A	A2C00019595	45	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	36	ROH	NA	0.45	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000193	A2C85841502	#N/A	A2C00023857	115	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	36	ROH	NA	36.8	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000192	A2C85841502	#N/A	A2C00045020	120	3011	054	 	1351	"100V,500mA,1,,DO219AB,RECT DIODE/ES07B"	36	ROH	NA	52.8	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000193	A2C85841502	#N/A	A2C00051989	74	3011	054	 	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	36	ROH	NA	60.68	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000192	A2C85841502	#N/A	A2C00060691	65	3011	054	 	1351	"T BIP/BCR35PN or PUMD9,SOT363"	36	ROH	NA	10.4	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673117	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000193	A2C85841502	#N/A	A2C00105900	23	3011	054	 	1351	"Q RESON,8MHz,0.1%,cstce_n_m01a"	36	ROH	NA	29.21	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673118	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000192	A2C85841502	#N/A	A2C00003830	62	3011	054	 	1351	"R LIN,150R,5%,TK200,100mW,0603"	36	ROH	NA	0.62	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673118	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000192	A2C85841502	#N/A	A2C00040894	113	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	36	ROH	NA	18.08	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673118	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000192	A2C85841502	#N/A	A2C00052851	2	3011	054	 	1351	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"	36	ROH	NA	0.02	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673118	14/10/2015	ZSCR	551	035-1	0	'054	A2C814558000192	A2C85841502	#N/A	A2C00052918	4	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,30A,23mOhm,DPAK,F"	36	ROH	NA	7.52	PS_RENAULT_L.LPL AUTOMA	NO	4995018779
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530093	A2C85215000	#N/A	A2C00000445	1	3011	054	 	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"	43	ROH	NA	0.08	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530092	A2C85215000	#N/A	A2C00000561	2	3011	054	 	1351	"1,PNP,NORMAL,500mA,45V,SOT23,BIP/BC807-4"	43	ROH	NA	0.16	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C8466170092	A2C83711000	#N/A	A2C00004391	10	3011	054	 	1351	"R LIN,47R,1%,TK100,100mW,0603"	19	ROH	NA	0.1	PS_VW20 MQB_L.LPL AUTOM	NO	4995021744
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530093	A2C85215000	#N/A	A2C00006616	52	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	43	ROH	NA	0.52	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530092	A2C85215000	#N/A	A2C00006616	161	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	43	ROH	NA	1.61	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C8466170092	A2C83711000	#N/A	A2C00006616	43	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	19	ROH	NA	0.43	PS_VW20 MQB_L.LPL AUTOM	NO	4995021744
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530092	A2C85215000	#N/A	A2C00010918	53	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	43	ROH	NA	0.53	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530093	A2C85215000	#N/A	A2C00020588	1	3011	054	 	1351	"R LIN,82R5,1%,TK100,100mW,0603"	43	ROH	NA	0.01	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530093	A2C85215000	#N/A	A2C00023275	4	3011	054	 	1351	"4,EQ ISO,konvex 1206,1K3,5%,63mW,NET RES"	43	ROH	NA	0.16	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530092	A2C85215000	#N/A	A2C00023275	2	3011	054	 	1351	"4,EQ ISO,konvex 1206,1K3,5%,63mW,NET RES"	43	ROH	NA	0.08	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C8466170092	A2C83711000	#N/A	A2C00023656	2	3011	054	 	1351	"1,PNP,RET,0A,0V,SOT323_3,BIP/BCR183W or"	19	ROH	NA	0.18	PS_VW20 MQB_L.LPL AUTOM	NO	4995021744
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530093	A2C85215000	#N/A	A2C00023857	1	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	43	ROH	NA	0.32	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C8466170093	A2C83711000	#N/A	A2C00023857	5	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	19	ROH	NA	1.6	PS_VW20 MQB_L.LPL AUTOM	NO	4995021744
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530093	A2C85215000	#N/A	A2C00025363	4	3011	054	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"	43	ROH	NA	0.08	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530093	A2C85215000	#N/A	A2C00051978	12	3011	054	 	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/"	43	ROH	NA	6	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C8466170093	A2C83711000	#N/A	A2C00057767	2	3011	054	 	1351	"IC MCU BLK/SPC560P50L3 (Pictus512K),A1,L"	19	ROH	NA	35.16	PS_VW20 MQB_L.LPL AUTOM	NO	4995021744
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C8466170093	A2C83711000	#N/A	A2C00061214	1	3011	054	 	1351	"150uH,1.33A,SMD,COIL/"	19	ROH	NA	2.7	PS_VW20 MQB_L.LPL AUTOM	NO	4995021744
673119	14/10/2015	ZSCR	551	035-1	0	'054	A2C3481530093	A2C85215000	#N/A	A2C40000864	36	3011	054	 	1351	"C CER,X7R,2.2uF,10%,50V,1206,Sn,STANDARD"	43	ROH	NA	7.92	PS_VW20 MQB_L.LPL AUTOM	NO	4995018695
673150	15/10/2015	ZSCR	551	030-1	NA	'054	A2C96810300	A2C96810300	#N/A	A2C9840990093	1	3011	054	 	1301	pcb assy GMSMD30	39	HALB	S.Real	289.86	PS_SDM30_.	NO	4995019980
673151	15/10/2015	ZSCR	551	030-1	NA	'054	A2C96810300	A2C96810300	#N/A	A2C9840990093	1	3011	054	 	1301	pcb assy GMSMD30	39	HALB	S.Real	289.86	PS_SDM30_.	NO	4995019980
673154	15/10/2015	ZSCR	551	030-1	NA	'054	A2C84374600	A2C84374600	#N/A	A2C8300900093	1	3011	054	 	1301	pcb assy VOLP1X P1007 P15 lado top	3	HALB	S.Real	472.26	OC_OCS NISSAN_A.ANA TAP	NO	
673155	15/10/2015	ZSCR	551	030-1	NA	'054	A2C96810100	A2C96810100	#N/A	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	80	HALB	S.Real	260.88	PS_SDM30_.	NO	4995019846
673157	15/10/2015	ZSCR	551	030-1	NA	'054	A2C53374378A	5WK44285	#N/A	A2C53374377	2	3011	054	 	1301	pcb VW ZZDIV AC	18	ROH	NA	34.2	PS_VW10 LC_.	NO	4995020188
673158	15/10/2015	ZSCR	551	030-1	NA	'054	A2C53374378A	5WK44285	01	A2C53374377	1	3011	054	 	1301	pcb VW ZZDIV AC	18	ROH	NA	17.1	PS_VW10 LC_.	NO	4995020188
673159	15/10/2015	ZSCR	551	030-1	NA	'054	5WK44749	5WK44749	#N/A	A2C8021770003	1	3011	054	 	1301	pcb assy HONHRS6 D_20_SW	5	HALB	S.Real	317.39	PS_HONDA HRS6_J.JUAN CH	NO	
673189	15/10/2015	ZSCR	551	030-1	NA	'054	A2C96590001	A2C96590001	01	A2C96660500	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1	38	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4995019366
673190	15/10/2015	ZSCR	551	030-1	NA	'054	A2C96590001	A2C96590001	01	A2C96660500	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1	38	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4995019366
673193	15/10/2015	ZSCR	551	030-1	NA	'054	A2C96590001	A2C96590001	01	A2C96660500	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1	38	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4995019366
673195	15/10/2015	ZSCR	551	030-1	NA	'054	A2C96636001	A2C96636001	01	A2C96660600	2	3011	054	 	1301	pcb assy PTFSPEED15 V01_1	55	HALB	S.Real	329.62	PS_FIAT BRAZIL_.	NO	4995019638
673196	15/10/2015	ZSCR	551	030-1	NA	'054	5WK43875	5WK43875	#N/A	A2C00013374	0.001	3011	054	 	1301	protective laquer BECTRON PK4340	3	ROH	NA	0.41	PSAD_DAIMLER STAR2_ISC_	NO	
673196	15/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	#N/A	A2C96631600	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	179	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4995019292
673198	15/10/2015	ZSCR	551	030-1	NA	'054	5WK43815	5WK43815	#N/A	A2C00013374	0.001	3011	054	 	1301	protective laquer BECTRON PK4340	3	ROH	NA	0.41	PSAD_DAIMLER STAR2_ISC_	NO	
673198	15/10/2015	ZSCR	551	030-1	NA	'054	A2C92704001	A2C92704001	#N/A	A2C96631600	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	179	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4995019292
673221	15/10/2015	ZSCR	551	030-1	NA	'054	A2C96810100	A2C96810100	#N/A	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	80	HALB	S.Real	260.88	PS_SDM30_.	NO	4995019846
