No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP	
549376	13/11/2014	ZSCR	551	030-1	NA	'054	A2C8327790092	NA	A2C83277500	4	3011	054	 	1301	pcb	NA	ROH	NA	91.56	PS_SDM30_.	NO	4984023895	
549441	13/11/2014	ZSCR	551	030-1	NA	'054	A2C9666050093	NA	A2C9666050093	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1 SMD TOP	NA	HALB	S.Real	118.23	PS_FIAT BRAZIL_E.EDWIN	NO		
549448	13/11/2014	ZSCR	551	030-1	NA	'054	A2C8327870092	NA	A2C83277500	4	3011	054	 	1301	pcb	NA	ROH	NA	91.56	PS_SDM30_.	NO	4984023905	
549451	13/11/2014	ZSCR	551	030-1	NA	'054	A2C8327870092	NA	A2C83277500	4	3011	054	 	1301	pcb	NA	ROH	NA	91.56	PS_SDM30_.	NO	4984023905	
549452	13/11/2014	ZSCR	551	030-1	NA	'054	A2C8397190092	NA	A2C34638400	4	3011	054	 	1301	pcb 6-lay main	NA	ROH	NA	99.24	PS_SDM10+_.	NO		
549453	13/11/2014	ZSCR	551	030-1	NA	'054	A2C89711901	NA	A2C8302110193	19	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex Top	NA	HALB	S.Real	4496.92	PSAD_ARMIN_J.JOSE ORTIZ	NO		
549453	13/11/2014	ZSCR	551	030-1	NA	'054	A2C89711901	NA	A2C83021101	2	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex	NA	HALB	S.Real	651.6	PSAD_ARMIN_J.JOSE ORTIZ	NO		
549483	13/11/2014	ZSCR	551	040-2	NA	'054	A2C81542400	3	A2C81542400	1	3011	054	 	1402	ACU CHRJC MY13 M30 09 02 0 0 0 000	NA	FERT	NA	295.86	PS_ARAMIS 2012_.	NO		
549487	13/11/2014	ZSCR	551	042-4	NA	'054	A2C91764100	2800	A2C91764100	1	3011	054	 	1424	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	313.1	PS_SDM30_.	NO		
549488	13/11/2014	ZSCR	551	040-3	NA	'054	A2C91764200	NA	A2C9257240093	1	3011	054	 	1403	pcb assy GMSMD30 Top	NA	HALB	S.Real	357.36	PS_SDM30_.	NO		
549522	13/11/2014	ZSCR	551	040-2	NA	'054	5WK44749	NA	A2C8021770003	1	3011	054	 	1402	pcb assy HONHRS6 D_20_SW	NA	HALB	S.Real	307.48	PS_HONDA HRS5_.	NO	4984023383	
549527	13/11/2014	ZSCR	551	040-1	NA	'054	A2C37924700	NA	A2C37744300	1	3011	054	 	1401	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	4984023562	
549528	13/11/2014	ZSCR	551	040-3	NA	'054	5WK44508	NA	A2C53416946	1	3011	054	 	1403	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	212.5	PS_VW10 LC_U.ULISES VIL	NO	4984023344	
549530	13/11/2014	ZSCR	551	034-2	NA	'054	5WK42570	NA	5WK42570	1	3011	054	 	1342	OCS Nissan L42C Leather	NA	FERT	NA	451.93	OC_OCS NISSAN_A.ANA TAP	NO		
549532	13/11/2014	ZSCR	551	034-9	NA	'054	A2C91764100	2800	A2C91764100	1	3011	054	 	1349	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	313.1	PS_SDM30_.	NO		
549533	13/11/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C86055000	2	3011	054	 	1342	cover	NA	ROH	NA	19.82	PSAD_VW20_U.ULISES VILL	NO	4984023540	
549535	13/11/2014	ZSCR	551	034-2	NA	'054	A2C94819900	NA	A2C5340491402	2	3011	054	 	1342	pcb assy HONHRS5 V30 REV 02	NA	HALB	S.Real	653.78	PS_HONDA HRS5_.	NO		
549538	13/11/2014	ZSCR	551	034-2	NA	'054	5WK43955	NA	A2C53095018	100	3011	054	 	1342	"label 58,00x 20,00mm white foil"	NA	ROH	NA	30	OC_OCS NISSAN_A.ANA TAP	NO	4984023333	
549540	13/11/2014	ZSCR	551	034-4	NA	'054	5WY89340	NA	A2C32682200	2	3011	054	 	1344	airbag control elect	NA	HALB	S.Real	530.3	PSAD_EPSILON_O.OSCAR FO	NO	4984023464	
549544	13/11/2014	ZSCR	551	034-3	NA	'054	5WK44749	NA	A2C8021770003	5	3011	054	 	1343	pcb assy HONHRS6 D_20_SW	NA	HALB	S.Real	1537.4	PS_HONDA HRS6_J.JUAN CH	NO	4984023383	
549550	13/11/2014	ZSCR	551	040-1	NA	'054	A2C85901111	NA	A2C87057001	1	3011	054	 	1401	pcb assy DAGSTAR2 D_18	NA	HALB	S.Real	420.33	PSAD_DAIMLER STAR 2_A.A	NO		
549552	13/11/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1401	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4984023483	
549554	13/11/2014	ZSCR	551	022-2	NA	'054	A2C30910800	NA	A2C32509000	1	3011	054	 	1222	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	4984023530	
549556	13/11/2014	ZSCR	551	040-1	NA	'054	A2C73614500	NA	A2C8304280093	1	3011	054	 	1401	pcb assy MGNT75 Top	NA	HALB	S.Real	138.84	PSAD_PSA CAN_J.JOSE ORT	NO	4984023788	
549560	13/11/2014	ZSCR	551	040-1	NA	'054	A2C30910806	NA	A2C32509000	1	3011	054	 	1401	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	4984023540	
549563	13/11/2014	ZSCR	551	042-4	NA	'054	A2C91764100	2800	A2C91764100	1	3011	054	 	1424	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	313.1	PS_SDM30_.	NO		
549565	13/11/2014	ZSCR	551	034-3	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1343	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
549567	13/11/2014	ZSCR	551	040-1	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1401	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	4984023807	
549569	13/11/2014	ZSCR	551	034-2	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1342	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	4984023807	
549571	13/11/2014	ZSCR	551	034-2	NA	'054	5WK44749	NA	A2C8021770003	1	3011	054	 	1342	pcb assy HONHRS6 D_20_SW	NA	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO	4984023383	
549573	13/11/2014	ZSCR	551	034-2	NA	'054	A2C37964107	NA	A2C53330109	2	3011	054	 	1342	socket	NA	ROH	NA	36.2	PS_HONDA HRS6_J.JUAN CH	NO	4984023567	
549574	13/11/2014	ZSCR	551	034-2	NA	'054	6592827601V02	NA	A2C53287874	1	3011	054	 	1342	pcb assy	NA	HALB	S.Real	54.85	OC_OCS NISSAN_A.ANA TAP	NO	4984023507	
549574	13/11/2014	ZSCR	551	034-2	NA	'054	A2C53340359	NA	A2C53300380	1	3011	054	 	1342	cable harness	NA	ROH	NA	22.18	OC_OCS NISSAN_A.ANA TAP	NO	4984023705	
549939	14/11/2014	ZSCR	551	034-2	NA	'054	5WK44514	NA	A2C53405650	1	3011	054	 	1342	multipoint connector 82P H 2SYS YE	NA	ROH	NA	21.13	PS_HONDA HRS6_J.JUAN CH	NO	4984023350	
549941	14/11/2014	ZSCR	551	034-2	NA	'054	A2C91763900	NA	A2C83145200	120	3011	054	 	1342	certification label identificati	NA	ROH	NA	39.6	PS_SDM10+_.	NO		
549943	14/11/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C86055000	3	3011	054	 	1342	cover	NA	ROH	NA	29.73	PSAD_VW20_U.ULISES VILL	NO	4984023540	
549943	14/11/2014	ZSCR	551	034-2	NA	'054	A2C37964110	NA	A2C53424040	16	3011	054	 	1342	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	4.32	PSAD_VW20_U.ULISES VILL	NO	4984023573	
549945	14/11/2014	ZSCR	551	034-2	NA	'054	5WK44508	NA	A2C00027016	1	3011	054	 	1342	housing	NA	ROH	NA	16.1	PS_VW10 LC_U.ULISES VIL	NO	4984023344	
549945	14/11/2014	ZSCR	551	034-2	NA	'054	5WK43113	NA	A2C00014717	14	3011	054	 	1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	3.08	PS_VW10 LC_U.ULISES VIL	NO	4984023317	
549946	14/11/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332366	2	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	9.64	PS_FIAT BRAZIL_E.EDWIN	NO	4984023375	
549951	14/11/2014	ZSCR	551	034-8	NA	'054	A2C30910800	NA	A2C31769100	29	3011	054	 	1348	pin header 50P H 2R PF 1018 13	NA	ROH	NA	384.54	PSAD_VW20_U.ULISES VILL	NO	4984023530	
549953	14/11/2014	ZSCR	551	034-2	NA	'054	A2C87074600	NA	A2C53395714	1	3011	054	 	1342	housing WIC P BK A-A	NA	ROH	NA	31.07	PS_SDM10+_.	NO		
549953	14/11/2014	ZSCR	551	034-2	NA	'054	A2C83971300	NA	A2C40000025	1	3011	054	 	1342	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	6.83	PS_SDM10+_.	NO		
549953	14/11/2014	ZSCR	551	034-2	NA	'054	A2C87075000	NA	A2C53338471	2	3011	054	 	1342	contact element	NA	ROH	NA	2.04	PS_SDM10+_.	NO		
549955	14/11/2014	ZSCR	551	034-2	NA	'054	A2C38172001	NA	A2C83435000	4	3011	054	 	1342	cover FIP T BK	NA	ROH	NA	76.08	PSAD_DAIMLER STAR 2_A.A	NO	4984023582	
549956	14/11/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	1	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	6.4	PS_CHRYSLER MY2013_E.ED	NO	4984023483	
549958	14/11/2014	ZSCR	551	034-2	NA	'054	5WY86950	NA	A2C53324560	100	3011	054	 	1342	certification label spool part p	NA	ROH	NA	50	PS_ARAMIS 2012_.	NO	4984023412	
549963	14/11/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	6	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	434.58	OC_BOSE VW_A.ANA TAPIA-	NO	4984023766	
549970	14/11/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	6	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	1637.52	PS_CHRYSLER MY2013_E.ED	NO	4984023483	
549986	14/11/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4984023483	
549987	14/11/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4984023483	
549989	14/11/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	2	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	545.84	PS_CHRYSLER MY2013_E.ED	NO	4984023483	
549990	14/11/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	4984023766	
549997	14/11/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	2	3011	054	 	1301	pcb assy	NA	HALB	S.Real	133.56	OC_BOSE BMW_A.ANA TAPIA	NO	4984023338	
549997	14/11/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	66.78	OC_BOSE BMW_A.ANA TAPIA	NO	4984023338	
549999	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91763800	NA	A2C9257200093	1	3011	054	 	1301	pcb botMAN GMSDM30 Top	NA	HALB	S.Real	140.84	PS_SDM30_.	NO		
550002	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
550003	14/11/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C32509000	1	3011	054	 	1301	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	4984023530	
550007	14/11/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4984023483	
550008	14/11/2014	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	3011	054	 	1301	pcb DC main	NA	ROH	NA	18.38	PS_ARAMIS 2012_.	NO	4984023776	
550011	14/11/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4984023807	
550012	14/11/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C8153120093	2	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	739.04	PS_ARAMIS III_E.EDWIN R	NO	4984023807	
550013	14/11/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	4984023807	
550015	14/11/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	6	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	434.58	OC_BOSE VW_A.ANA TAPIA-	NO	4984023766	
550017	14/11/2014	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C53364453	2	3011	054	 	1301	pcb IEEZZDIV BOSE IEE VW3	NA	ROH	NA	18.8	OC_BOSE VW_A.ANA TAPIA-	NO	4984023766	
550018	14/11/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	6	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	2217.12	PS_ARAMIS III_E.EDWIN R	NO	4984023813	
550024	14/11/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	66.78	OC_BOSE BMW_A.ANA TAPIA	NO	4984023338	
550027	14/11/2014	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	3011	054	 	1301	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	158.84	PS_HYUNDAI_.	NO	4984023783	
550029	14/11/2014	ZSCR	551	030-1	NA	'054	6592827601V02	NA	A2C53287874	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	54.85	OC_OCS NISSAN_A.ANA TAP	NO	4984023507	
550034	14/11/2014	ZSCR	551	030-1	NA	'054	A2C53334926	NA	A2C53342620	6	3011	054	 	1301	pcb DC main	NA	ROH	NA	110.28	PS_ARAMIS 2012_.	NO	4984023586	
550034	14/11/2014	ZSCR	551	030-1	NA	'054	A2C34527100	NA	A2C53388687	6	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	2155.92	PS_ARAMIS 2012_.	NO	4984023545	
550038	14/11/2014	ZSCR	551	030-1	NA	'054	6592827601V02	NA	A2C53287874	2	3011	054	 	1301	pcb assy	NA	HALB	S.Real	109.7	OC_OCS NISSAN_A.ANA TAP	NO	4984023507	
550047	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
550048	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764200	NA	A2C9257240093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	357.36	PS_SDM30_.	NO		
550051	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
550053	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
550054	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
550055	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
550057	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
550058	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
550060	14/11/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO		
550063	14/11/2014	ZSCR	551	030-1	NA	'054	A2C83341500	NA	A2C8334150093	1	3011	054	 	1301	pcb topSMD TOP	NA	HALB	S.Real	221.99	PS_SDM30_.	NO	4984023933	
550066	14/11/2014	ZSCR	551	030-1	NA	'054	A2C89711901	NA	A2C83021101	1	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex	NA	HALB	S.Real	325.8	PSAD_ARMIN_J.JOSE ORTIZ	NO		
550066	14/11/2014	ZSCR	551	030-1	NA	'054	A2C89711901	NA	A2C8302110193	28	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex Top	NA	HALB	S.Real	6627.04	PSAD_ARMIN_J.JOSE ORTIZ	NO		
550068	14/11/2014	ZSCR	551	030-1	NA	'054	6592827601V02	NA	A2C53287874	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	54.85	OC_OCS NISSAN_A.ANA TAP	NO	4984023507	
550070	14/11/2014	ZSCR	551	030-1	NA	'054	6592827601V02	NA	A2C53287874	2	3011	054	 	1301	pcb assy	NA	HALB	S.Real	109.7	OC_OCS NISSAN_A.ANA TAP	NO	4984023507	
550071	14/11/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	3011	054	 	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	4984023791	
550073	14/11/2014	ZSCR	551	030-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1301	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO		
550076	14/11/2014	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900093	1	3011	054	 	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	4984023364	
550097	14/11/2014	ZSCR	551	030-1	NA	'054	A2C37744300	NA	A2C3774430093	1	3011	054	 	1301	FIAT 326 3V SMT TOP	NA	HALB	S.Real	118.3	PS_FIAT BRAZIL_E.EDWIN	NO	4984023553	
550098	14/11/2014	ZSCR	551	030-1	NA	'054	A2C37924700	NA	A2C3774430093	1	3011	054	 	1301	FIAT 326 3V SMT TOP	NA	HALB	S.Real	118.3	PS_FIAT BRAZIL_E.EDWIN	NO	4984023562	
550099	14/11/2014	ZSCR	551	030-1	NA	'054	A2C53404922	NA	A2C53399617A	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	172.72	PS_HONDA HRS5_.	NO	4984023780	
550100	14/11/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	3011	054	 	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	4984023791	
550104	14/11/2014	ZSCR	551	040-5	NA	'054	5WY86950	NA	A2C53125065	5	3011	054	 	1405	multipoint connector 96P H 2SYS C-B	NA	ROH	NA	179.4	PS_ARAMIS III_E.EDWIN R	NO	4984023412	
550107	14/11/2014	ZSCR	551	040-3	NA	'054	5WK44292	NA	A2C53395077	1	3011	054	 	1403	pcb assy	NA	HALB	S.Real	66.78	OC_BOSE BMW_A.ANA TAPIA	NO	4984023338	
550110	14/11/2014	ZSCR	551	042-4	NA	'054	A2C80645001	NA	A2C81532800	2	3011	054	 	1424	pcb assy DAGARM3 V12	NA	HALB	S.Real	660.04	PS_ARAMIS III_E.EDWIN R	NO	4984023810	
550111	14/11/2014	ZSCR	551	042-4	NA	'054	A2C86816501	NA	A2C86816700	1	3011	054	 	1424	pcb assy DAGARM3 V18EDR	NA	HALB	S.Real	514.02	PS_ARAMIS III_E.EDWIN R	NO		
550112	14/11/2014	ZSCR	551	042-4	NA	'054	A2C38081702	NA	A2C53375497	1	3011	054	 	1424	pcb assy DAGARM3 V07	NA	HALB	S.Real	297.76	PS_ARAMIS III_E.EDWIN R	NO	4984023578	
550113	14/11/2014	ZSCR	551	042-4	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1424	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	4984023807	
550116	14/11/2014	ZSCR	551	034-2	NA	'054	5WK44564	NA	6593831401	100	3011	054	 	1342	WARNING LABEL c/d/i HONDA	NA	ROH	NA	111	PS_HONDA HRS6_J.JUAN CH	NO	4984023353	
550116	14/11/2014	ZSCR	551	034-2	NA	'054	5WK43242	NA	6593571403	60	3011	054	 	1342	ETIQUETA C/ROTULO DE ADVERTENC s/d	NA	ROH	NA	48.6	PS_HONDA HRS6_J.JUAN CH	NO	4984023328	
