No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP	
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017614A	NA	A2C00001994	28	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	5.32	ES_CEC_NORA ANCHONDO	NO	4963087314	
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017609A	NA	A2C00004936	1	"51uH,500mA,SMD,CAN COIL/B82790 +++ use i"		ROH	NA	3.66	ES_CEC_NORA ANCHONDO	NO	4963087180	
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017610B	NA	A2C00011743	3	"1uF,10%,10V,X7R,0805,TINNED,CER CAP/++ u"		ROH	NA	0.27	ES_CEC_NORA ANCHONDO	NO	4963087254	
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017609A	NA	A2C00034730	1	"SAK-C167CR-LM HA+step, A1, P-MQFP144 ,RO"		ROH	NA	40.18	ES_CEC_NORA ANCHONDO	NO	4963087180	
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017610A	NA	A2C00034730	1	"SAK-C167CR-LM HA+step, A1, P-MQFP144 ,RO"		ROH	NA	40.18	ES_CEC_NORA ANCHONDO	NO	4963087231	
238660	28/11/2012	ZSCR	551	035-1	0	'050	6521017609A	NA	A2C00058891	2	"IC MEM/M29F400FB55M3F2,A1,4MBit,NOR FLAS"		ROH	NA	16.2	ES_CEC_NORA ANCHONDO	NO	4963087180	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037632A	NA	6541602007	19	NPN BIPOLAR TRANSISTOR		ROH	NA	24.89	ES_IDM_NORA ANCHONDO	NO	4963087382	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	6576322093	117	"10UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	114.66	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037632A	NA	6576362050	1	"10NF,10%,100V,X7R,0805,NISN,CE"		ROH	NA	0.04	ES_IDM_NORA ANCHONDO	NO	4963087382	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	6576362050	5	"10NF,10%,100V,X7R,0805,NISN,CE"		ROH	NA	0.2	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	6577362061	83	"100NF,10%,100V,X7R,1206,NISN,C"		ROH	NA	19.92	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	6592312071	14	DIODO RECTIFICADOR		ROH	NA	2.38	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	6592362057	13	QUARTZES / 8MHZ/50PPM/		ROH	NA	36.66	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	6592392038	113	CAPACITOR DE TANTALUM 10V 10%		ROH	NA	122.04	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	6594352032	25	"100R,1%,TK100,1W,0207_SMD_CHP,"		ROH	NA	37.25	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	6594362075	3	CAPACITOR DE CERAMICA 16V 10%4		ROH	NA	0.06	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	6596362043	88	CAPACITOR 16V X7R 100NF 10% 08		ROH	NA	1.76	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037632A	NA	9159301	1	"10R,1%,TK100,250MW,1206,FIX RE"		ROH	NA	0.03	ES_IDM_NORA ANCHONDO	NO	4963087382	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00000176	10	"33V,500mW,MINIMELF_D,ZENER/BZT55C33GS08"		ROH	NA	1	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037632A	NA	A2C00002075	1	"10nF,5%,50V,C0G,1210,Sn,CER CAP/++use in"		ROH	NA	0.42	ES_IDM_NORA ANCHONDO	NO	4963087382	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00002585	2	"10uF,10%,35V,SMD,TA,ELEC CAP/"		ROH	NA	3.28	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00004830	14	"TRANSCEIVER,CAN,SO8,BUS DRIVER IC/82C250"		ROH	NA	43.4	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00007010	1	"1,N_CHAN,-,SMALLSIGNAL,100V,150mA,6Ohm,S"		ROH	NA	0.23	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00011677	12	"3K74,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.12	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00013059	245	"1,GATE,SOT353,LOGIC/74HC1G04GW"		ROH	NA	56.35	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00019575	2	"5V,10mA,STEP DOWN,SCT-595,VOLT REG/TLE42"		ROH	NA	4.56	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00020233	3	"100nF,10%,50V,X7R,0805,TINNED,CER CAP/++"		ROH	NA	0.48	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00022951	7	"10uF,20%,16V,SMD,TA,ELEC CAP/LOW ESR"		ROH	NA	3.5	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00030446	17	"8.2uH,670mA,SMD,COIL/8.2uH SIMD 1812-T C"		ROH	NA	11.73	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00041263	36	"2,OP AMP,800KHz,SO8,OP-COMP/TS912AIDT"		ROH	NA	156.24	ES_IDM_NORA ANCHONDO	NO	4963087348	
238661	28/11/2012	ZSCR	551	035-1	0	'050	6521037631A	NA	A2C00043944	11	"8.2V,800mW,SOD123F,ZENER and 150W TVS/BZ"		ROH	NA	5.83	ES_IDM_NORA ANCHONDO	NO	4963087348	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53352296T	NA	A2C00000330	23	"600V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	3.91	ES_M3C_ARTURO NERI-LOZA	NO	4963088060	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53352296B	NA	A2C00001040	69	"2,COMP,0Hz,SO8,OP-COMP/TS393IDT"		ROH	NA	137.31	ES_M3C_ARTURO NERI-LOZA	NO	4963088054	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53389534T	NA	A2C00002591	29	"4.7UF,10%,35V,SMD,TA,ELEC CAP/"		ROH	NA	51.33	ES_M3C_ARTURO NERI-LOZA	NO	4963088078	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53352296T	NA	A2C00003403	2	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.02	ES_M3C_ARTURO NERI-LOZA	NO	4963088060	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53389534B	NA	A2C00003413	1	"R LIN,47K,5%,TK200,125mW,0805"		ROH	NA	0.01	ES_M3C_ARTURO NERI-LOZA	NO	4963088072	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53352296B	NA	A2C00018261	3	"TLE6250G,CAN-Transceiver,OTHER IC/CAN-Tr"		ROH	NA	8.73	ES_M3C_ARTURO NERI-LOZA	NO	4963088054	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53352296B	NA	A2C00019350	106	"33uF,20%,35V,SMD,AL,ELEC CAP/Aluminium E"		ROH	NA	124.02	ES_M3C_ARTURO NERI-LOZA	NO	4963088054	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53389534B	NA	A2C00019350	1	"33uF,20%,35V,SMD,AL,ELEC CAP/Aluminium E"		ROH	NA	1.17	ES_M3C_ARTURO NERI-LOZA	NO	4963088072	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53352296B	NA	A2C00021338	22	"1,N_CHAN,IGBT,POWER,400V,14A,0Ohm,TO263a"		ROH	NA	98.78	ES_M3C_ARTURO NERI-LOZA	NO	4963088054	
238662	28/11/2012	ZSCR	551	035-1	0	'050	A2C53352296T	NA	A2C00043415	4	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	10.04	ES_M3C_ARTURO NERI-LOZA	NO	4963088060	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00000242	1	"5.6V,300mW,SOT23,ZENER/BZX84C5V6/T1"		ROH	NA	0.1	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00000305	3	"D SUP/P6SMB33A,DO214AA"		ROH	NA	1.5	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00000376	13	"75V,200mA,1,FAST,MINIMELF_D,RECT DIODE/L"		ROH	NA	0.78	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00000456	1	"1,NPN,NORMAL,100mA,45V,SOT23,BIP/BC847CE"		ROH	NA	0.08	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552B	NA	A2C00000562	9	"1,PNP,NORMAL,100mA,45V,SOT23,BIP/BC857C"		ROH	NA	0.63	ES_SID904_HERIBERTO SAN	NO	4963088040	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344555T	NA	A2C00000802	5	"2,OP AMP,0Hz,SO8,OP-COMP/LM2904_________"		ROH	NA	2.7	ES_SID904_HERIBERTO SAN	NO	4963088046	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00000939	14	TRANCEIVER: BIDIRECTIONAL BUS T		ROH	NA	134.12	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00001041	9	"2,COMP,0Hz,SO8,OP-COMP/TY30464,LM2903___"		ROH	NA	4.68	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00001994	17	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	3.23	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00002159	333	"100nF,10%,100V,X7R,1206,TINNED,CER CAP/"		ROH	NA	79.92	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00002498	261	"10uF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	261	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552B	NA	A2C00003584	1	"3K3,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	ES_SID904_HERIBERTO SAN	NO	4963088040	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00003591	21	"1R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	1.68	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344555T	NA	A2C00004003	10	"22R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.8	ES_SID904_HERIBERTO SAN	NO	4963088046	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00007741	13	"R LIN,53K6,1%,TK100,100mW,0603"		ROH	NA	0.13	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00007840	120	"68uF,20%,10V,SMD,TA,ELEC CAP/B45196"		ROH	NA	118.8	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00008321	61	"600V,1A,1,FAST,DO214AC,RECT DIODE/RS1J"		ROH	NA	17.08	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00010138	3	"D SC/SS36,SMC/DO214AB"		ROH	NA	2.37	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00010151	142	"36V,50mA,NOT APPLICABLE,SCT-595,VOLT REG"		ROH	NA	217.26	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00010683	359	"220pF,5%,100V,C0G,0805,TINNED,CER CAP/GR"		ROH	NA	21.54	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344555T	NA	A2C00017406	80	"1,COMP,0Hz,SOT23_5,OP-COMP/TS391"		ROH	NA	117.6	ES_SID904_HERIBERTO SAN	NO	4963088046	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00017406	89	"1,COMP,0Hz,SOT23_5,OP-COMP/TS391"		ROH	NA	130.83	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344555T	NA	A2C00018966	14	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	9.38	ES_SID904_HERIBERTO SAN	NO	4963088046	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00018966	10	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	6.7	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552B	NA	A2C00020895	5	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.45	ES_SID904_HERIBERTO SAN	NO	4963088040	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00022662	3	"8MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	2.94	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00024053	5	"T FET/SQD15N06-42L,MOS,POWER,N_CHAN,55V,"		ROH	NA	7.8	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00024522	12	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.2	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344555T	NA	A2C00025914	5	"4.7nF,5%,50V,C0G,0805,Sn,CER CAP/GCM"		ROH	NA	0.6	ES_SID904_HERIBERTO SAN	NO	4963088046	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552B	NA	A2C00025914	2	"4.7nF,5%,50V,C0G,0805,Sn,CER CAP/GCM"		ROH	NA	0.24	ES_SID904_HERIBERTO SAN	NO	4963088040	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00025914	4	"4.7nF,5%,50V,C0G,0805,Sn,CER CAP/GCM"		ROH	NA	0.48	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00025918	74	"10nF,5%,50V,C0G,0805,-,CER CAP/"		ROH	NA	11.84	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344555T	NA	A2C00030499	124	"T FET/Si1539DL,MOS,SMALLSIGNAL,BOTH,30V,"		ROH	NA	99.2	ES_SID904_HERIBERTO SAN	NO	4963088046	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00033992	85	"2,PNP,NORMAL,100mA,65V,SOT363,BIP/BCM856"		ROH	NA	36.55	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00042649	3	"IC MEM/AT25320AN-10SQ2.7,A1,32KBit,EEPRO"		ROH	NA	6.96	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00045048	1	IC MCU PRO/ST72324B (PCN5093 Catania Tra		ROH	NA	10.94	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344555T	NA	A2C00045246	1	"1,N_CHAN,MOS,POWER,55V,75A,4.2mOhm,D2PAK"		ROH	NA	9.37	ES_SID904_HERIBERTO SAN	NO	4963088046	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00045248	2	"100V,20A,2,Common Cathode,SCHOTTKY,TO263"		ROH	NA	6.48	ES_SID904_HERIBERTO SAN	NO	4963088022	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344555T	NA	A2C00045687	15	"2.5V,15mA,STEP DOWN,SOT23-3,VOLT REG/LM4"		ROH	NA	49.2	ES_SID904_HERIBERTO SAN	NO	4963088046	
238663	28/11/2012	ZSCR	551	035-1	0	'050	A2C53344552A	NA	A2C00045751	20	"1,PNP,NORMAL,100mA,65V,SOT23,BIP,hFE=220"		ROH	NA	1.6	ES_SID904_HERIBERTO SAN	NO	4963088022	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	6575602075	5	BIP TRANSISTOR / BC846B_______		ROH	NA	0.35	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00000414	9	"70V,140mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	0.99	ES_SID908_HERIBERTO SAN	NO	4963087929	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00000414	22	"70V,140mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	2.42	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00000762	11	"2,OP AMP,2.18MHz,SO8,OP-COMP/TLC2272"		ROH	NA	21.12	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00001994	4	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	0.76	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00002139	55	"27nF,5%,50V,X7R,0805,TINNED,CER CAP/"		ROH	NA	2.75	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00002159	25	"100nF,10%,100V,X7R,1206,TINNED,CER CAP/"		ROH	NA	6	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00002217	9	"4.7nF,20%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	1.53	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00002578	19	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	15.77	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00004519	8	"R LIN,2K2,1%,TK100,100mW,0603"		ROH	NA	0.08	ES_SID908_HERIBERTO SAN	NO	4963087984	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00004519	1	"R LIN,2K2,1%,TK100,100mW,0603"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4963087929	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00004519	67	"R LIN,2K2,1%,TK100,100mW,0603"		ROH	NA	0.67	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00005646	6	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.12	ES_SID908_HERIBERTO SAN	NO	4963087984	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00005699	2	"4K42,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00008488	1	"1K2,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	ES_SID908_HERIBERTO SAN	NO	4963087929	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00008618	56	"40V,600mA,NOT APPLICABLE,PTO220-5-122 /"		ROH	NA	216.16	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00010151	2	"36V,50mA,NOT APPLICABLE,SCT-595,VOLT REG"		ROH	NA	3.06	ES_SID908_HERIBERTO SAN	NO	4963087929	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00010416	12	"470pF,10%,50V,X7R,0402,TINNED,CER CAP/VJ"		ROH	NA	0.12	ES_SID908_HERIBERTO SAN	NO	4963087929	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00010444	3	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.03	ES_SID908_HERIBERTO SAN	NO	4963087984	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00010447	2	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.02	ES_SID908_HERIBERTO SAN	NO	4963087929	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00010447	5	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.05	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00010465	1	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4963087929	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00010472	19	"R LIN,47K,5%,TK200,63mW,0402"		ROH	NA	0.19	ES_SID908_HERIBERTO SAN	NO	4963087929	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00010472	61	"R LIN,47K,5%,TK200,63mW,0402"		ROH	NA	0.61	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00010733	9	"0R051,250mW,2.21A,5nH,1206,SHUNT/WSL"		ROH	NA	13.05	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00010829	46	"R LIN,21K5,1%,TK100,100mW,0603"		ROH	NA	0.46	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00016626	6	"1,P_CHAN,MOS,POWER,55V,75A,8mOhm,D2PACK/"		ROH	NA	54	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00017136	1	"220R,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.01	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00017677	10	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.1	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00018966	58	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	38.86	ES_SID908_HERIBERTO SAN	NO	4963087984	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00018966	2	"4K7,3650,0805,NTC/B57620-C2472-A262"		ROH	NA	1.34	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00019595	39	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.39	ES_SID908_HERIBERTO SAN	NO	4963087929	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00019595	94	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.94	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00020138	9	"IC BUS DRIV/TJA1040T/VM,SO8"		ROH	NA	25.74	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00021177	6	"100uF,30%,35V,SMD,AL,ELEC CAP/"		ROH	NA	15.6	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00021336	1	"10V,3A,1,SCHOTTKY,SOD323,RECT DIODE/BAT6"		ROH	NA	0.4	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467B	NA	A2C00021528	2	"1,NPN,NORMAL,70mA,50V,SOT323,BIP/PDTC144"		ROH	NA	0.2	ES_SID908_HERIBERTO SAN	NO	4963087945	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331468B	NA	A2C00022909	3	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.03	ES_SID908_HERIBERTO SAN	NO	4963087984	
238664	28/11/2012	ZSCR	551	035-1	0	'050	A2C53331467A	NA	A2C00022909	8	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.08	ES_SID908_HERIBERTO SAN	NO	4963087929	
