No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00021545	75	3011	050		1351	"2,BOTH,RET,100mA,1.1V,SOT363,BIP/BCR22PN"		ROH	NA	12.75	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00021545	311	3011	050		1351	"2,BOTH,RET,100mA,1.1V,SOT363,BIP/BCR22PN"		ROH	NA	52.87	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00021728	5	3011	050		1351	"LIN Transceiver with wake up function,OT"		ROH	NA	14.65	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00022909	196	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	1.96	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00022909	5	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.05	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00022909	1122	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	11.22	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00022909	3	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.03	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00022910	4	3011	050		1351	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.04	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00022910	73	3011	050		1351	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.73	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00022910	62	3011	050		1351	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.62	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00023789	1	3011	050		1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.02	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00024522	8	3011	050		1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.8	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00024522	1	3011	050		1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.1	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00030447	7	3011	050		1351	"IC BTS6143D/ SMART 38V,10mOhm,TO252-5-1/"		ROH	NA	41.16	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00030941	1289	3011	050		1351	"4,EQ ISO,konvex 1206,10K,5%,63mW,NET RES"		ROH	NA	51.56	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00030941	175	3011	050		1351	"4,EQ ISO,konvex 1206,10K,5%,63mW,NET RES"		ROH	NA	7	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00032451	12	3011	050		1351	"C CER,X7R,10uF,10%,16V,1206,Sn"		ROH	NA	4.2	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00032469	4	3011	050		1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	0.64	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00032469	5	3011	050		1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	0.8	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00032469	5	3011	050		1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	0.8	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00032469	33	3011	050		1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"		ROH	NA	5.28	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00033344	14	3011	050		1351	"4.7uF,10%,25V,X7R,1206,CER CAP/"		ROH	NA	3.92	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00035276	3	3011	050		1351	"ATIC94, HiQUAD64, 12V, 16fold LOW SIDE D"		ROH	NA	127.35	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00035276	3	3011	050		1351	"ATIC94, HiQUAD64, 12V, 16fold LOW SIDE D"		ROH	NA	127.35	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00036882	9	3011	050		1351	"75R,5%,TK300,62.5mW,0402,LIN RES/CR1/16S"		ROH	NA	0.09	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00036898	14	3011	050		1351	"15K,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.14	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00036898	167	3011	050		1351	"15K,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	1.67	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00036967	99	3011	050		1351	"8K25,1%,TK100,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.99	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00036971	468	3011	050		1351	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	4.68	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00036971	52	3011	050		1351	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	0.52	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00036971	39	3011	050		1351	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	0.39	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00036971	5	3011	050		1351	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	0.05	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00036971	413	3011	050		1351	"1K,1%,TK100,100mW,0805,LIN RES/CR1/10 10"		ROH	NA	4.13	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00036997	92	3011	050		1351	"150R,1%,TK100,125mW,0805,LIN RES/CR1/10"		ROH	NA	0.92	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00036997	36	3011	050		1351	"150R,1%,TK100,125mW,0805,LIN RES/CR1/10"		ROH	NA	0.36	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00036997	30	3011	050		1351	"150R,1%,TK100,125mW,0805,LIN RES/CR1/10"		ROH	NA	0.3	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00036997	582	3011	050		1351	"150R,1%,TK100,125mW,0805,LIN RES/CR1/10"		ROH	NA	5.82	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00037013	39	3011	050		1351	"182K,1%,TK100,125mW,0805,LIN RES/MCR10FZ"		ROH	NA	0.78	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00037013	124	3011	050		1351	"182K,1%,TK100,125mW,0805,LIN RES/MCR10FZ"		ROH	NA	2.48	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00037013	53	3011	050		1351	"182K,1%,TK100,125mW,0805,LIN RES/MCR10FZ"		ROH	NA	1.06	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00037013	68	3011	050		1351	"182K,1%,TK100,125mW,0805,LIN RES/MCR10FZ"		ROH	NA	1.36	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00037013	1073	3011	050		1351	"182K,1%,TK100,125mW,0805,LIN RES/MCR10FZ"		ROH	NA	21.46	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00037035	26	3011	050		1351	"2K2,5%,TK200,125mW,0805,LIN RES/CR1/10 2"		ROH	NA	0.26	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00037035	342	3011	050		1351	"2K2,5%,TK200,125mW,0805,LIN RES/CR1/10 2"		ROH	NA	3.42	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00037142	75	3011	050		1351	"1K,1%,TK100,250mW,1206,LIN RES/CR1/8 100"		ROH	NA	1.5	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00037248	29	3011	050		1351	"2K,5%,TK200,250mW,1210,LIN RES/CR1/4 202"		ROH	NA	0.87	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00037248	7	3011	050		1351	"2K,5%,TK200,250mW,1210,LIN RES/CR1/4 202"		ROH	NA	0.21	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00041263	18	3011	050		1351	"2,OP AMP,800KHz,SO8,OP-COMP/TS912AIDT"		ROH	NA	78.12	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00041263	4	3011	050		1351	"2,OP AMP,800KHz,SO8,OP-COMP/TS912AIDT"		ROH	NA	17.36	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00041399	7	3011	050		1351	"38K3,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.14	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00041665	150	3011	050		1351	"16K5,1%,TK200,63mW,0402,LIN RES/"		ROH	NA	1.5	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00041665	3	3011	050		1351	"16K5,1%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.03	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00042937	160	3011	050		1351	"330R,1%,TK100,100mW,0603,LIN RES/RC"		ROH	NA	1.6	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00042937	171	3011	050		1351	"330R,1%,TK100,100mW,0603,LIN RES/RC"		ROH	NA	1.71	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00044062	1	3011	050		1351	"200V,1A,1,FAST,SMA/DO214AC,RECT DIODE/ES"		ROH	NA	0.36	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00044062	1	3011	050		1351	"200V,1A,1,FAST,SMA/DO214AC,RECT DIODE/ES"		ROH	NA	0.36	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00044068	516	3011	050		1351	"200V,2A,1,FAST,SMB/DO214AA,RECT DIODE/ES"		ROH	NA	227.04	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00044068	132	3011	050		1351	"200V,2A,1,FAST,SMB/DO214AA,RECT DIODE/ES"		ROH	NA	58.08	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00044068	115	3011	050		1351	"200V,2A,1,FAST,SMB/DO214AA,RECT DIODE/ES"		ROH	NA	50.6	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00044068	3225	3011	050		1351	"200V,2A,1,FAST,SMB/DO214AA,RECT DIODE/ES"		ROH	NA	1419	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00044357	15	3011	050		1351	"D SC/SS36,SMC/DO214AB"		ROH	NA	11.55	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00044357	5	3011	050		1351	"D SC/SS36,SMC/DO214AB"		ROH	NA	3.85	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00044418	52	3011	050		1351	"150K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	12.48	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00044418	83	3011	050		1351	"150K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	19.92	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00045180	238	3011	050		1351	"0R2,3W,3.87A,3nH,SHUNT_R_SMT,SHUNT/SMT"		ROH	NA	554.54	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00047131	11	3011	050		1351	"MC9S12C32MPBE16,1M34C,52LQFP,FLASH,16bit"		ROH	NA	262.02	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00047318	13	3011	050		1351	"40V,120mA,1,,SOT323,RECT DIODE/BAS40-06W"		ROH	NA	2.6	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00047318	6	3011	050		1351	"40V,120mA,1,,SOT323,RECT DIODE/BAS40-06W"		ROH	NA	1.2	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00048196	8	3011	050		1351	"1K6,5%,TK200,500mW,2010,LIN RES/"		ROH	NA	1.04	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00048196	349	3011	050		1351	"1K6,5%,TK200,500mW,2010,LIN RES/"		ROH	NA	45.37	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00048196	17	3011	050		1351	"1K6,5%,TK200,500mW,2010,LIN RES/"		ROH	NA	2.21	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00048196	115	3011	050		1351	"1K6,5%,TK200,500mW,2010,LIN RES/"		ROH	NA	14.95	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00048196	9	3011	050		1351	"1K6,5%,TK200,500mW,2010,LIN RES/"		ROH	NA	1.17	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00048205	1	3011	050		1351	4 channel 256 position Digital Potentiom		ROH	NA	19.01	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100T	NA	A2C00049685	415	3011	050		1351	"6.8nF,10%,100V,X7R,0603,Sn,CER CAP/++ pl"		ROH	NA	33.2	ES_V8 V10_ALVARO MEDINA	NO	4959215709
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00049685	204	3011	050		1351	"6.8nF,10%,100V,X7R,0603,Sn,CER CAP/++ pl"		ROH	NA	16.32	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00049685	52	3011	050		1351	"6.8nF,10%,100V,X7R,0603,Sn,CER CAP/++ pl"		ROH	NA	4.16	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00049685	40	3011	050		1351	"6.8nF,10%,100V,X7R,0603,Sn,CER CAP/++ pl"		ROH	NA	3.2	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00049685	81	3011	050		1351	"6.8nF,10%,100V,X7R,0603,Sn,CER CAP/++ pl"		ROH	NA	6.48	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00049685	1378	3011	050		1351	"6.8nF,10%,100V,X7R,0603,Sn,CER CAP/++ pl"		ROH	NA	110.24	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00052460	26	3011	050		1351	"1,COMP,0Hz,SOT23-5,OP-COMP/LMX331"		ROH	NA	42.12	ES_V8 V10_ALVARO MEDINA	NO	4959215785
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00052460	1	3011	050		1351	"1,COMP,0Hz,SOT23-5,OP-COMP/LMX331"		ROH	NA	1.62	ES_V8 V10_ALVARO MEDINA	NO	4959215678
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00054017	13	3011	050		1351	"1K,5%,TK100,3W,1225,LIN RES/High Power D"		ROH	NA	22.62	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00054017	7	3011	050		1351	"1K,5%,TK100,3W,1225,LIN RES/High Power D"		ROH	NA	12.18	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00054017	21	3011	050		1351	"1K,5%,TK100,3W,1225,LIN RES/High Power D"		ROH	NA	36.54	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624300T	NA	A2C00054690	132	3011	050		1351	"1,N_CHAN,MOS,POWER,59V,9A,90mOhm,DPACK,F"		ROH	NA	124.08	ES_V8 V10_ALVARO MEDINA	NO	4959215742
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624600T	NA	A2C00054690	16	3011	050		1351	"1,N_CHAN,MOS,POWER,59V,9A,90mOhm,DPACK,F"		ROH	NA	15.04	ES_V8 V10_ALVARO MEDINA	NO	4959215843
172133	26/06/2012	ZSCR	551	035-1	0	A2C31624400T	NA	A2C00054690	328	3011	050		1351	"1,N_CHAN,MOS,POWER,59V,9A,90mOhm,DPACK,F"		ROH	NA	308.32	ES_V8 V10_ALVARO MEDINA	NO	4959215819
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	8800630584	1	3011	050		1351	Etiqueta DT Amarilla de Pcb (PF 006)		ROH	NA	0.61	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00000262	3	3011	050		1351	"Dual 40W,22V,SOT23, common cathode SUP D"		ROH	NA	0.45	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00000305	5	3011	050		1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	2.5	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00000357	2	3011	050		1351	"250V,150mA,1,FAST,SOT23,RECT DIODE/BAS21"		ROH	NA	0.14	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00002060	3	3011	050		1351	"47pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.06	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00002190	1	3011	050		1351	"2.2nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00002578	3	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	2.49	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00003455	1	3011	050		1351	"2K,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00003465	2	3011	050		1351	"470R,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.06	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00003548	72	3011	050		1351	"3K01,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	5.76	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00003573	1	3011	050		1351	"2K21,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.09	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00003588	39	3011	050		1351	"1K1,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	3.12	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00003684	2	3011	050		1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00003684	4	3011	050		1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.04	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00004066	6	3011	050		1351	"5K62,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.12	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00004071	1	3011	050		1351	"100K,1%,TK100,125mW,0805,LIN RES/RC"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00004336	5	3011	050		1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.05	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00004565	1	3011	050		1351	"332K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00006792	11	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.88	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00008633	11	3011	050		1351	"470nF,10%,25V,X7R,1206,TINNED,CER CAP/"		ROH	NA	1.65	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00013094	123	3011	050		1351	"220pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	2.46	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00017677	8	3011	050		1351	"R LIN,470R,1%,TK100,100mW,0603"		ROH	NA	0.08	ES_EMS 2208_ARTURO NERI	NO	4959216003
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00018200	23	3011	050		1351	"100uH,200mA,SMD,COIL/SMT 100uH, 200mA In"		ROH	NA	15.87	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00019521	38	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	28.12	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00020090	1	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.02	ES_EMS 2208_ARTURO NERI	NO	4959216139
172134	26/06/2012	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00021661	4	3011	050		1351	"C CER,C0G,680pF,5%,50V,0603,Sn"		ROH	NA	0.2	ES_EMS 2208_ARTURO NERI	NO	4959216139
