No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP		
661017	08/09/2015	MB1A	551	034-9	K96019	'054	NA	NA	A2C96766800	1	3011	054	 	1095	pcb assy DAGSMW453 with SW	NA	HALB	S.Real/AutoBF	254.54	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
661019	08/09/2015	ZSCR	551	034-4	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1344	airbag	NA	HALB	S.Real	344.3	PS_CHRYSLER MY2013_.	NO	4993424398		
661020	08/09/2015	ZSCR	551	034-2	NA	'054	A2C96590001	NA	A2C53332369	1	3011	054	 	1342	base plate B	NA	ROH	NA	9.24	PS_FIAT BRAZIL_.	NO	4993421144		
661020	08/09/2015	ZSCR	551	034-2	NA	'054	A2C96636001	NA	A2C53337250	1	3011	054	 	1342	"pan head screw M3 x 8,00 1242"	NA	ROH	NA	0.22	PS_FIAT BRAZIL_.	NO	4993421176		
661020	08/09/2015	ZSCR	551	034-2	NA	'054	A2C96590001	NA	A2C96660500	1	3011	054	 	1342	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4993421144		
661021	08/09/2015	ZSCR	551	034-2	NA	'054	A2C87075000	NA	A2C83145200	40	3011	054	 	1342	certification label identificati	NA	ROH	NA	12	PS_SDM30_.	NO	4993422117		
661023	08/09/2015	ZSCR	551	040-3	NA	'054	5WK43968	NA	A2C53324560	80	3011	054	 	1403	certification label spool part p	NA	ROH	NA	42.4	PS_ARAMIS III_.	NO	4993424963		
661025	08/09/2015	ZSCR	551	040-5	NA	'054	A2C86852400	NA	A2C86851900	2	3011	054	 	1405	multipoint connector 66P H 2SYS 5005	NA	ROH	NA	61.52	PS_HYUNDAI_.	NO	4993422055		
661026	08/09/2015	ZSCR	551	034-8	NA	'054	A2C82134700	NA	A2C53338471	2	3011	054	 	1348	contact element	NA	ROH	NA	2.2	PS_SDM30_.	NO	4993422969		
661026	08/09/2015	ZSCR	551	034-8	NA	'054	A2C82134700	NA	A2C53395715	1	3011	054	 	1348	housing WIC P BK A-B	NA	ROH	NA	48.55	PS_SDM30_.	NO	4993422969		
661028	08/09/2015	ZSCR	551	040-3	NA	'054	A2C86852400	NA	A2C86851900	12	3011	054	 	1403	multipoint connector 66P H 2SYS 5005	NA	ROH	NA	369.12	PS_HYUNDAI_.	NO	4993422055		
661029	08/09/2015	ZSCR	551	040-2	NA	'054	5WK44285	NA	A2C00027389	5	3011	054	 	1402	cover	NA	ROH	NA	14.15	PS_VW10 LC_.	NO	4993423789		
661030	08/09/2015	ZSCR	551	040-3	NA	'054	A2C83711000	NA	A2C53394881	1	3011	054	 	1403	cover plastic T BK	NA	ROH	NA	10.74	PS_VW20 MQB_.	NO	4993422483		
661032	08/09/2015	MB1A	551	040-3	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426183		
661034	08/09/2015	ZSCR	551	040-5	NA	'054	5WK44508	NA	A2C53416946	1	3011	054	 	1405	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	225.94	PS_VW10 LC_.	NO	4993423450		
661035	08/09/2015	ZSCR	551	034-8	NA	'054	A2C92114800	NA	A2C3268040002	1	3011	054	 	1348	pcb assy HONHRS6 V11B	NA	HALB	S.Real	318.19	PS_HONDA HRS6_J.JUAN CH	NO	4993421745		
661035	08/09/2015	ZSCR	551	034-8	NA	'054	A2C91374200	NA	A2C91390100	1	3011	054	 	1348	pcb assy HONHRS6 D_23	NA	HALB	S.Real	294.82	PS_HONDA HRS6_J.JUAN CH	NO	4993421962		
661036	08/09/2015	ZSCR	551	034-2	NA	'054	A2C94504300	NA	A2C94490800	1	3011	054	 	1342	pcb assy HONHRS5 V37	NA	HALB	S.Real	191.52	PS_HONDA HRS5_.	NO	4993428247		
661040	08/09/2015	ZSCR	551	034-2	NA	'054	A2C3268040002	NA	A2C3268040002	1	3011	054	 	1342	pcb assy HONHRS6 V11B	NA	HALB	S.Real	318.19	PS_HONDA HRS5_.	NO	4993421745		
661040	08/09/2015	ZSCR	551	034-2	NA	'054	A2C91374200	NA	A2C91390100	1	3011	054	 	1342	pcb assy HONHRS6 D_23	NA	HALB	S.Real	294.82	PS_HONDA HRS5_.	NO	4993421962		
661042	08/09/2015	ZSCR	551	034-8	NA	'054	A2C92114800	NA	A2C3268040002	8	3011	054	 	1348	pcb assy HONHRS6 V11B	NA	HALB	S.Real	2545.52	PS_HONDA HRS6_J.JUAN CH	NO	4993421745		
661044	08/09/2015	ZSCR	551	040-3	NA	'054	5WK44352	NA	A2C53381596	4	3011	054	 	1403	cover	NA	ROH	NA	23.56	PS_HYUNDAI_.	NO	4993425353		
661047	08/09/2015	ZSCR	551	040-3	NA	'054	5WK44120	NA	A2C53331574	1	3011	054	 	1403	"housing FIP 157,0x 130,8"	NA	ROH	NA	17.78	PS_ARAMIS 2013_.	NO	4993425171		
661048	08/09/2015	ZSCR	551	040-3	NA	'054	5WK43968	NA	A2C53324560	120	3011	054	 	1403	certification label spool part p	NA	ROH	NA	63.6	PS_ARAMIS 2013_.	NO	4993424963		
661050	08/09/2015	ZSCR	551	040-4	NA	'054	A2C38171800	NA	A2C53424009	18	3011	054	 	1404	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	4.14	PS_CHRYSLER MY2013_.	NO	BOM		
661052	08/09/2015	ZSCR	551	040-4	NA	'054	A2C33330502	NA	A2C53424040	45	3011	054	 	1404	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	13.05	PSAD_DAIMLER STAR 2_A.A	NO	4993421497		
661053	08/09/2015	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C91600800	4	3011	054	 	1405	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	206.72	PSAD_DAIMLER STAR2_ISC_	NO	4993421368		
661055	08/09/2015	ZSCR	551	040-3	NA	'054	5WK44470	NA	A2C53397780	3	3011	054	 	1403	cover	NA	ROH	NA	10.14	PS_HONDA HRS6_J.JUAN CH	NO	4993425145		
661056	08/09/2015	ZSCR	551	034-2	NA	'054	5WK43877	NA	A2C53324560	120	3011	054	 	1342	certification label spool part p	NA	ROH	NA	63.6	PS_ARAMIS III_.	NO	4993424807		
661060	08/09/2015	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1405	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993424807		
661061	08/09/2015	MB1A	551	034-9	K96019	'054	NA	NA	A2C95035705	1	3011	054	 	1095	ACU VW11 MY15 S20 16 06 0 1 0 NAR	NA	FERT	NA	355.84	PS_VW11_.	NO	4993426794		
661066	08/09/2015	MB1A	551	034-2	K96019	'054	NA	NA	A2C95035705	2	3011	054	 	1095	ACU VW11 MY15 S20 16 06 0 1 0 NAR	NA	FERT	NA	711.68	PS_VW11_.	NO	4993426794		
661068	08/09/2015	ZSCR	551	040-5	NA	'054	A2C32453912	NA	A2C35116101	1	3011	054	 	1405	pcb assy DAGSTAR2 D_12	NA	HALB	S.Real	394.8	PSAD_DAIMLER STAR 2_A.A	NO	4993424082		
661069	08/09/2015	ZSCR	551	040-1	NA	'054	A2C32453912	NA	A2C35116101	1	3011	054	 	1401	pcb assy DAGSTAR2 D_12	NA	HALB	S.Real	394.8	PSAD_DAIMLER STAR 2_A.A	NO	4993424082		
661072	08/09/2015	ZSCR	551	040-5	NA	'054	A2C32453912	NA	A2C35116101	1	3011	054	 	1405	pcb assy DAGSTAR2 D_12	NA	HALB	S.Real	394.8	PSAD_DAIMLER STAR 2_A.A	NO	4993424082		
661075	08/09/2015	ZSCR	551	042-4	NA	'054	5WK44508	NA	A2C53416946	1	3011	054	 	1424	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	225.94	PS_VW10 LC_.	NO	4993423450		
661078	08/09/2015	MB1A	551	040-2	K96019	'054	NA	NA	A2C96766600	1	3011	054	 	1095	pcb assy DAGSMC453 with SW	NA	HALB	S.Real/AutoBF	249.06	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
661085	08/09/2015	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1401	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	217.97	PS_HYUNDAI_.	NO	4993422055		
661087	08/09/2015	MB1A	551	040-3	K96019	'054	NA	NA	A2C95035705	2	3011	054	 	1095	ACU VW11 MY15 S20 16 06 0 1 0 NAR	NA	FERT	NA	711.68	PS_VW11_.	NO	4993426794		
661090	08/09/2015	MB1A	551	034-2	K96019	'054	NA	1	A2C96706603	1	3011	054	 	1095	ACU HONHRS7ACC MY16 S20 10 05 0 1 0 T3L-	NA	FERT	NA	351.98	PS_HONDA HRS7_.	NO	4993426183		
661092	08/09/2015	MB1A	551	040-5	K96019	'054	NA	NA	A2C95735801	2	3011	054	 	1095	pcb assy VW11	NA	HALB	S.Real	668.78	PS_VW11_.	NO	4993426794		
661094	08/09/2015	MB1A	551	034-2	K96019	'054	A2C96810400	NA	A2C98410000	1	3011	054	 	1095	pcb assy GMSDM30	NA	HALB	S.Real	399.51	PS_VW11_.	NO	4993426794		
661098	08/09/2015	ZSCR	551	040-3	NA	'054	A2C37964107	NA	A2C83435000	7	3011	054	 	1403	cover FIP T BK	NA	ROH	NA	124.67	PSAD_DAIMLER STAR2_ISC_	NO	4993424038		
661101	08/09/2015	ZSCR	551	040-3	NA	'054	5WK42967	NA	6593331401	120	3011	054	 	1403	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	32.4	PS_HONDA HRS6_J.JUAN CH	NO	4993420794		
661103	08/09/2015	ZSCR	551	040-3	NA	'054	5WK43003	NA	6593331401	250	3011	054	 	1403	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	67.5	PS_HONDA HRS6_J.JUAN CH	NO	4993420794		
661105	08/09/2015	ZSCR	551	040-3	NA	'054	A2C37964107	NA	A2C83435000	1	3011	054	 	1403	cover FIP T BK	NA	ROH	NA	17.81	PSAD_DAIMLER STAR 2_A.A	NO	4993424038		
661108	08/09/2015	ZSCR	551	040-3	NA	'054	A2C82134700	NA	A2C40000025	3	3011	054	 	1403	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	25.14	PS_SDM30_.	NO	4993422969		
661108	08/09/2015	ZSCR	551	040-3	NA	'054	A2C82134700	NA	A2C53338471	2	3011	054	 	1403	contact element	NA	ROH	NA	2.2	PS_SDM30_.	NO	4993422969		
661108	08/09/2015	ZSCR	551	040-3	NA	'054	A2C82134700	NA	A2C53395715	1	3011	054	 	1403	housing WIC P BK A-B	NA	ROH	NA	48.55	PS_SDM30_.	NO	4993422969		
661108	08/09/2015	ZSCR	551	040-3	NA	'054	A2C96810400	NA	A2C53395716	1	3011	054	 	1403	housing WIC P BK A-B	NA	ROH	NA	51.61	PS_SDM30_.	NO	4993421079		
661109	08/09/2015	ZSCR	551	040-3	NA	'054	A2C82134700	NA	A2C40000025	5	3011	054	 	1403	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	41.9	PS_SDM30_.	NO	4993422969		
661109	08/09/2015	ZSCR	551	040-3	NA	'054	A2C82134700	NA	A2C53338471	42	3011	054	 	1403	contact element	NA	ROH	NA	46.2	PS_SDM30_.	NO	4993422969		
661125	08/09/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1401	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423072		
661126	08/09/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1401	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423072		
661130	08/09/2015	ZSCR	551	034-2	NA	'054	5WK43950	NA	A2C00013374	0.006	3011	054	 	1342	protective laquer BECTRON PK4340	NA	ROH	NA	2.46	PSAD_DAIMLER STAR2_ISC_	NO	4993420875		
661130	08/09/2015	ZSCR	551	034-2	NA	'054	A2C33330515	NA	A2C96631500	2	3011	054	 	1342	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	1022.92	PSAD_DAIMLER STAR2_ISC_	NO	4993421497		
661134	08/09/2015	ZSCR	551	040-3	NA	'054	5WK44060	NA	A2C53324560	90	3011	054	 	1403	certification label spool part p	NA	ROH	NA	47.7	PS_ARAMIS III_.	NO	4993425077		
661135	08/09/2015	ZSCR	551	040-3	NA	'054	5WK43003	NA	6593331401	150	3011	054	 	1403	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	40.5	PS_HONDA HRS6_J.JUAN CH	NO	4993420794		
661135	08/09/2015	ZSCR	551	040-3	NA	'054	5WK43003	NA	6593571403	20	3011	054	 	1403	ETIQUETA C/ROTULO DE ADVERTENC s/d	NA	ROH	NA	16.8	PS_HONDA HRS6_J.JUAN CH	NO	4993420818		
661136	08/09/2015	MB1A	551	040-3	K96019	'054	NA	NA	A2C53091021	30	3011	054	 	1095	sticker	NA	ROH	NA	23.7	PS_HONDA HRS7_.	NO	4993426183		
661146	08/09/2015	ZSCR	551	034-2	NA	'054	A2C87074600	NA	A2C83145200	80	3011	054	 	1342	certification label identificati	NA	ROH	NA	24	PS_SDM30_.	NO	4993422117		
661147	08/09/2015	ZSCR	551	040-3	NA	'054	A2C82735100	NA	A2C83145200	2000	3011	054	 	1403	certification label identificati	NA	ROH	NA	600	PS_SDM30_.	NO	4993422824		
661213	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53435477	NA	A2C5343547793	1	3011	054	 	1301	pcb assy HONHRS5 V36 top side	NA	HALB	S.Real	187.55	PS_HONDA HRS5_.	NO	4993423349		
661214	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53435477	NA	A2C5343547793	1	3011	054	 	1301	pcb assy HONHRS5 V36 top side	NA	HALB	S.Real	187.55	PS_HONDA HRS5_.	NO	4993423349		
661215	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53435477	NA	A2C5343547793	1	3011	054	 	1301	pcb assy HONHRS5 V36 top side	NA	HALB	S.Real	187.55	PS_HONDA HRS5_.	NO	4993423349		
661216	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53435477	NA	A2C5343547793	1	3011	054	 	1301	pcb assy HONHRS5 V36 top side	NA	HALB	S.Real	187.55	PS_HONDA HRS5_.	NO	4993423349		
661217	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53435477	NA	A2C5343547793	1	3011	054	 	1301	pcb assy HONHRS5 V36 top side	NA	HALB	S.Real	187.55	PS_HONDA HRS5_.	NO	4993423349		
661218	09/09/2015	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040093	1	3011	054	 	1301	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	273.67	PS_HONDA HRS6_J.JUAN CH	NO	4993421745		
661219	09/09/2015	ZSCR	551	030-1	NA	'054	A2C91374200	NA	A2C9139010093	1	3011	054	 	1301	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4993421962		
661220	09/09/2015	ZSCR	551	030-1	NA	'054	A2C91374200	NA	A2C9139010093	1	3011	054	 	1301	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4993421962		
661221	09/09/2015	ZSCR	551	030-1	NA	'054	A2C91374200	NA	A2C9139010093	1	3011	054	 	1301	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4993421962		
661222	09/09/2015	ZSCR	551	030-1	NA	'054	A2C91374200	NA	A2C9139010093	1	3011	054	 	1301	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4993421962		
661223	09/09/2015	ZSCR	551	030-1	NA	'054	A2C91374200	NA	A2C9139010093	1	3011	054	 	1301	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4993421962		
661224	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661225	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661226	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661228	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661230	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426794		
661231	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426794		
661232	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	2	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	321.46	PS_VW11_.	NO	4993426794		
661240	09/09/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4993424398		
661241	09/09/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4993424398		
661242	09/09/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	3011	054	 	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	282.38	PS_CHRYSLER MY2013_.	NO	4993424398		
661244	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
661246	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
661247	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426890		
661248	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426890		
661250	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426890		
661251	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426890		
661253	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426890		
661255	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426890		
661256	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661258	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661260	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661262	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661272	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661275	09/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993420982		
661280	09/09/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C9663160093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	4993421368		
661282	09/09/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C9663160093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	4993421368		
661284	09/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421497		
661286	09/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421497		
661287	09/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421497		
661289	09/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421497		
661291	09/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421497		
661297	09/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421497		
661300	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1	3011	054	 	1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4993426890		
661303	09/09/2015	ZSCR	551	030-1	NA	'054	A2C81455800	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	4993427675		
661305	09/09/2015	ZSCR	551	030-1	NA	'054	A2C30910808	NA	A2C3250900093	1	3011	054	 	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	121.36	PSAD_VW20_.	NO	4993424216		
661310	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C95735700	8	3011	054	 	1095	pcb 4-lay ImSn	NA	ROH	NA	108	PS_VW11_.	NO	4993426794		
661311	09/09/2015	ZSCR	551	030-1	NA	'054	5WK44754	NA	A2C32679900	6	3011	054	 	1301	pcb	NA	ROH	NA	116.46	PS_HONDA HRS6_J.JUAN CH	NO	STOCK		
661313	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53374378A	NA	A2C53374377	12	3011	054	 	1301	pcb VW ZZDIV AC	NA	ROH	NA	205.2	PS_VW10 LC_.	NO	4993423789		
661314	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53395077	NA	A2C53395076	28	3011	054	 	1301	pcb IEEZZDIV	NA	ROH	NA	225.4	OC_BOSE BMW_A.ANA TAPIA	NO	4993423678		
661315	09/09/2015	ZSCR	551	030-1	NA	'054	5WK44466	NA	A2C53295039	12	3011	054	 	1301	pcb HONDA ACU16 main	NA	ROH	NA	211.2	PS_HONDA HRS5_.	NO	4993425095		
661321	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53395078	NA	A2C53395076	13	3011	054	 	1301	pcb IEEZZDIV	NA	ROH	NA	104.65	OC_BOSE BMW_A.ANA TAPIA	NO	4993423667		
661323	09/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C95735700	16	3011	054	 	1095	pcb 4-lay ImSn	NA	ROH	NA	216	PS_VW11_.	NO	4993426794		
661325	09/09/2015	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	6	3011	054	 	1301	pcb SVI	NA	ROH	NA	94.56	PS_CHRYSLER MY2013_.	NO	4993424398		
661326	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53374378A	NA	A2C53374377	6	3011	054	 	1301	pcb VW ZZDIV AC	NA	ROH	NA	102.6	PS_VW10 LC_.	NO	4993423789		
661328	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53429875B	NA	A2C53390127	6	3011	054	 	1301	pcb DIVACU>6 main	NA	ROH	NA	79.8	PS_HYUNDAI_.	NO	4993422070		
661371	09/09/2015	ZSCR	551	030-1	NA	'054	A2C83021100	NA	A2C8302110093	4	3011	054	 	1301	pcb assy DAGARM3 3i DC Mex Top	NA	HALB	S.Real	1039.6	PSAD_ARMIN_.	NO	4993422741		
661373	09/09/2015	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	3011	054	 	1301	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	169.81	PS_HYUNDAI_.	NO	4993422070		
661375	09/09/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_CHRYSLER MY2013_.	NO	4993423072		
661376	09/09/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_CHRYSLER MY2013_.	NO	4993423072		
