0	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870093	NA	A2C40003555	57	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.57	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40002778	33	1351	"D REC/-,250V,200mA,SOT-23,0s"		ROH	NA	2.31	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40003555	16	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.16	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8253870092	NA	A2C40004248	39	1351	"R LIN,150R,1%,TK50,250mW,MELF0204"		ROH	NA	3.12	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254100093	NA	A2C40004259	15	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.15	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40002608	29	1351	"C CER,X7R,220nF,10%,16V,0603,Sn"		ROH	NA	1.45	PSAD_OPEL 4400_N.NORTON	NO	
515336	03/09/2014	ZSCR	551	035-1	0	'054	A2C8254200093	NA	A2C40004259	76	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.76	PSAD_OPEL 4400_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40010591	2	1351	"IC OTH/IC-HAUS:IC-JPZ1,MQFP52"		ROH	NA	49.14	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40003555	11	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.11	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40003410	1	1351	"R LIN,28K,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40002672	1	1351	"D SC/BAT54,SOT23"		ROH	NA	0.11	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40005315	4	1351	"R SHUNT,0R39,250mW,0A,0H,MELF0204"		ROH	NA	1.24	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40000005	1	1351	"D SC/SS16HE3,60V,1A,SMA/DO214AC"		ROH	NA	0.45	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210092	NA	A2C40002675	1	1351	"T BIP/BCR133,SOT23-MOTOROLA"		ROH	NA	0.09	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002792	2	1351	"T BIP/BCR183,SOT-23"		ROH	NA	0.18	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002675	1	1351	"T BIP/BCR133,SOT23-MOTOROLA"		ROH	NA	0.09	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003334	4	1351	"R LIN,3K3,1%,TK50,250mW,MELF0204"		ROH	NA	0.32	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40004259	4	1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	0.04	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003924	4	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.04	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40002645	2	1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	0.02	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40000019	6	1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"		ROH	NA	0.24	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40000043	1	1351	"L COIL/SIMID1812-T,0H,0A,SMD"		ROH	NA	0.61	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40000008	2	1351	"R LIN,3K01,1%,TK100,63mW,0402"		ROH	NA	0.02	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40019362	1	1351	"IC MCU BLK/PIC16F76T-E,A1,SO28,FLASH,8bi"		ROH	NA	8.38	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40006668	2	1351	"C CER,X7R,150nF,15%,50V,C0805,Sn"		ROH	NA	0.12	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40000051	5	1351	"T FET/Si4948BEY,MOS,POWER,S08"		ROH	NA	9.4	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40006225	3	1351	"C CER,X7R,4.7nF,10%,16V,C0402,MIXED"		ROH	NA	0.03	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003585	5	1351	"R LIN,200R,1%,TK50,250mW,MELF0204"		ROH	NA	0.4	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003953	1	1351	"R LIN,1K,1%,TK50,250mW,MELF0204"		ROH	NA	0.08	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40013457	6	1351	"Q RESON,4MHz,0.1%,CSTCRX"		ROH	NA	8.82	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003586	1	1351	"R LIN,511R,1%,TK50,250mW,MELF0204"		ROH	NA	0.08	PSAD_OPEL 3300_N.NORTON	NO	
515337	03/09/2014	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40003555	32	1351	"R LIN,2K74,1%,TK100,100mW,0603"		ROH	NA	0.32	PSAD_OPEL 3300_N.NORTON	NO	
515515	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44073	NA	A2C53108377	1	1342	cover FIP T GY	NA	ROH	NA	3.88	PS_ARAMIS III_E.EDWIN R	NO	
515515	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44773	NA	A2C53371768	4	1342	cover FIP T GY	NA	ROH	NA	11.36	PS_ARAMIS III_E.EDWIN R	NO	
515515	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44742	NA	A2C53324560	150	1342	certification label spool part p	NA	ROH	NA	75	PS_ARAMIS III_E.EDWIN R	NO	
515516	04/09/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53424009	30	1342	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	5.7	PS_CHRYSLER MY2013_E.ED	NO	
515516	04/09/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	5	1342	cover RAP T BK	NA	ROH	NA	32	PS_CHRYSLER MY2013_E.ED	NO	
515517	04/09/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53330109	4	1342	socket	NA	ROH	NA	72.4	PS_CHRYSLER MY2013_E.ED	NO	
515518	04/09/2014	ZSCR	551	034-2	NA	'054	A2C91763900	NA	A2C83145200	200	1342	certification label identificati	NA	ROH	NA	66	PS_SDM10+_.	NO	
515519	04/09/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	7	1342	cover RAP T BK	NA	ROH	NA	44.8	PS_CHRYSLER MY2013_E.ED	NO	
515520	04/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C53409092	3	1095	cover	NA	ROH	NA	10.32	PS_VW20 MQB_.	NO	4981598971
515521	04/09/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C86055000	4	1342	cover	NA	ROH	NA	39.64	PSAD_VW20_U.ULISES VILL	NO	
515522	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44286	NA	A2C00027389	27	1342	cover	NA	ROH	NA	69.12	PS_VW10 LC_U.ULISES VIL	NO	
515523	04/09/2014	ZSCR	551	034-2	NA	'054	A2C38172103	NA	A2C83435000	14	1342	cover FIP T BK	NA	ROH	NA	266.28	PSAD_DAIMLER STAR 2_A.A	NO	
515525	04/09/2014	ZSCR	551	034-2	NA	'054	5WK42570	NA	A2C53287893	9	1342	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	63.63	OC_OCS NISSAN_A.ANA TAP	NO	
515525	04/09/2014	ZSCR	551	034-2	NA	'054	5WK43951	NA	A2C53095090	18	1342	distance holder	NA	ROH	NA	3.78	OC_OCS NISSAN_A.ANA TAP	NO	
515525	04/09/2014	ZSCR	551	034-2	NA	'054	5WK42610	NA	8800680101	4	1342	Double-Tail Adapter 2035	NA	ROH	NA	1038.2	OC_OCS NISSAN_A.ANA TAP	NO	
515525	04/09/2014	ZSCR	551	034-2	NA	'054	5WK43521	NA	A2C00016838	700	1342	connector pin	NA	ROH	NA	196	OC_OCS NISSAN_A.ANA TAP	NO	
515525	04/09/2014	ZSCR	551	034-2	NA	'054	5WK43951	NA	A2C53095090	56	1342	distance holder	NA	ROH	NA	11.76	OC_OCS NISSAN_A.ANA TAP	NO	
515525	04/09/2014	ZSCR	551	034-2	NA	'054	5WK43959	NA	A2C53117111	1.036	1342	Overmoulding material (Hot melt OCS)	NA	ROH	NA	153.97	OC_OCS NISSAN_A.ANA TAP	NO	
515525	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44551	NA	8800680101	14	1342	Double-Tail Adapter 2035	NA	ROH	NA	3633.7	OC_OCS NISSAN_A.ANA TAP	NO	
515525	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44274	NA	A2C53287893	28	1342	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	197.96	OC_OCS NISSAN_A.ANA TAP	NO	
515526	04/09/2014	ZSCR	551	034-2	NA	'054	A2C82735500	NA	A2C40000025	18	1342	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	122.94	PS_SDM10+_.	NO	
515526	04/09/2014	ZSCR	551	034-2	NA	'054	A2C82735700	NA	A2C53395713	2	1342	housing WIC P BK A-D	NA	ROH	NA	72.94	PS_SDM10+_.	NO	
515526	04/09/2014	ZSCR	551	034-2	NA	'054	A2C82735200	NA	A2C53338471	4	1342	contact element	NA	ROH	NA	4.08	PS_SDM10+_.	NO	
515527	04/09/2014	ZSCR	551	034-2	NA	'054	A2C82544800	NA	A2C82535400	11	1342	cover	NA	ROH	NA	37.07	PSAD_OPEL 4400_J.JOSE O	NO	
515529	04/09/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332366	12	1342	cover RAP T BK	NA	ROH	NA	57.84	PS_FIAT BRAZIL_E.EDWIN	NO	
515534	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8397190093	NA	A2C8397190092	4	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	466.44	PS_SDM10+_.	NO	
515534	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8397190093	NA	A2C8397190092	42	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	4897.62	PS_SDM10+_.	NO	
515534	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8397190093	NA	A2C8397190092	4	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	466.44	PS_SDM10+_.	NO	
515536	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8397200092	NA	A2C34638400	8	1301	pcb 6-lay main	NA	ROH	NA	198.48	PS_SDM10+_.	NO	
515538	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9257270092	4	1095	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	329.76	PS_SDM30_.	NO	4981598924
515539	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8145580092	12	1095	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	919.08	PS_RENAULT_.	NO	4981598742
515540	04/09/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE BMW_A.ANA TAPIA	NO	
515541	04/09/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	
515542	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
515543	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
515544	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
515545	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	
515546	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	
515547	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
515548	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9257270093	1	1095	pcb assy GMSMD30 Top	NA	HALB	S.Real	384.12	PS_SDM30_.	NO	4981598924
515549	04/09/2014	ZSCR	551	030-1	NA	'054	A2C83971700	NA	A2C8397190093	1	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
515550	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9271190092	1	1095	pcb assy DAGSTAR2 ISC D_25 Bottom	NA	HALB	S.Real/AutoBF	164.51	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
515552	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9271190093	1	1095	pcb assy DAGSTAR2 ISC D_25 Top	NA	HALB	S.Real	332.16	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
515553	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9271190092	1	1095	pcb assy DAGSTAR2 ISC D_25 Bottom	NA	HALB	S.Real/AutoBF	164.51	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
515554	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9271190092	1	1095	pcb assy DAGSTAR2 ISC D_25 Bottom	NA	HALB	S.Real/AutoBF	164.51	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
515555	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900092	2	1301	circuit board assy bottom side VW20	NA	HALB	S.Real/AutoBF	155.78	PSAD_VW20_U.ULISES VILL	NO	
515556	04/09/2014	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	2	1301	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	317.68	PS_HYUNDAI_.	NO	
515557	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8254200093	NA	A2C8254200092	4	1301	pcb assy OPLA4400 4401XESE lado bottom	NA	HALB	S.Real/AutoBF	393.44	PSAD_OPEL 4400_J.JOSE O	NO	
515558	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C8145580092	12	1095	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	919.08	PS_RENAULT_.	NO	4981598742
515560	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	10	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	1206.6	PSAD_VW20_U.ULISES VILL	NO	
515561	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900092	60	1301	circuit board assy bottom side VW20	NA	HALB	S.Real/AutoBF	4673.4	PSAD_VW20_U.ULISES VILL	NO	
515562	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	
515564	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	
515565	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	
515566	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	
515568	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
515569	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	
515570	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
515572	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
515573	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	
515574	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	
515575	04/09/2014	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	
515576	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
515578	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C9257270092	4	1095	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	329.76	PS_SDM30_.	NO	4981598924
515585	04/09/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
515586	04/09/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
515587	04/09/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
515589	04/09/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
515590	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	
515591	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	
515592	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	
515593	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910800	NA	A2C3250900093	1	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO	
515594	04/09/2014	ZSCR	551	030-1	NA	'054	A2C30910806	NA	A2C3250900093	2	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	241.32	PSAD_VW20_U.ULISES VILL	NO	
515596	04/09/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	2	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	144.86	OC_BOSE VW_A.ANA TAPIA-	NO	
515597	04/09/2014	ZSCR	551	030-1	NA	'054	A2C8021730002	NA	A2C8021730093	1	1301	pcb assy HONHRS6 V06 TOP	NA	HALB	S.Real	142.19	PS_HONDA HRS5_.	NO	
515599	04/09/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C8153120093	1	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	
515601	04/09/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	2	1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	222.16	PS_CHRYSLER MY2013_E.ED	NO	
515602	04/09/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	2	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	545.84	PS_CHRYSLER MY2013_E.ED	NO	
515603	04/09/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	
515604	04/09/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	
515605	04/09/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	6	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	1637.52	PS_CHRYSLER MY2013_E.ED	NO	
515606	04/09/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	2	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	545.84	PS_CHRYSLER MY2013_E.ED	NO	
515607	04/09/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	3	1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	333.24	PS_CHRYSLER MY2013_E.ED	NO	
515609	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C92704000	3	1095	ACU DAGS2WS205 MY14 S15 20 09 1 0 0 HSA	NA	FERT	NA	1461.48	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
515610	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C92711900	2	1095	pcb assy DAGSTAR2 ISC D_25	NA	HALB	S.Real	820.92	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
515611	04/09/2014	MB1A	551	030-1	K96019	'054	NA	NA	A2C92711900	1	1095	pcb assy DAGSTAR2 ISC D_25	NA	HALB	S.Real	410.46	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
515613	04/09/2014	ZSCR	551	034-2	NA	'054	A2C82538600	NA	A2C82538700	2	1342	pcb assy OPLA4400 XESE	NA	HALB	S.Real	479.34	PSAD_OPEL 4400_J.JOSE O	NO	
515614	04/09/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C30199000	6	1342	base plate	NA	ROH	NA	39.9	PS_CHRYSLER MY2013_E.ED	NO	
515615	04/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C83145200	200	1095	certification label identificati	NA	ROH	NA	66	PS_SDM30_.	NO	4981598924
515616	04/09/2014	ZSCR	551	034-2	NA	'054	A2C83016700	NA	A2C83017300	30	1342	certification label identificati	NA	ROH	NA	494.4	PS_LEGACY_C.CAROLINA OT	NO	
515617	04/09/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1	1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	
515618	04/09/2014	ZSCR	551	034-4	NA	'054	A2C32453901	NA	A2C35116100	3	1344	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	1149.03	PSAD_DAIMLER STAR 2_A.A	NO	
515619	04/09/2014	ZSCR	551	040-2	NA	'054	A2C30910800	NA	A2C32509000	1	1402	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
515620	04/09/2014	ZSCR	551	040-1	NA	'054	A2C30910800	NA	A2C32509000	1	1401	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
515621	04/09/2014	ZSCR	551	040-1	NA	'054	5WY88030	NA	A2C53417786	1	1401	pcb assy	NA	HALB	S.Real/AutoBF	149.73	PSAD_GM BRASIL_A.ANA TA	NO	
515622	04/09/2014	ZSCR	551	042-4	NA	'054	A2C89730900	NA	A2C8021660002	1	1424	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	
515630	04/09/2014	ZSCR	551	034-2	NA	'054	A2C32453902	NA	A2C35116100	1	1342	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO	
515631	04/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C32453912	2	1095	ACU DAGSTAR2 MY12 S15 24 08 0 1 0 000	NA	FERT	NA	850.48	PSAD_DAIMLER STAR2_ISC_	NO	4981599088
