area,tecnologia,defecto,causa,division,proyecto,,,,,,
WHSE,015,DAÑADO,METODO,PE,FFS,,,,,,
WHSE,015,DAÑADO,PROVEEDOR,PE,FFS,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,METODO,PE,FFS,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,FFS,,,,,,
WHSE,015,DERRAME,MANO DE OBRA,PE,FFS,,,,,,
WHSE,015,DERRAME,METODO,PE,FFS,,,,,,
WHSE,015,DERRAME,PROVEEDOR,PE,FFS,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,FFS,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,METODO,PE,FFS,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,PROVEEDOR,PE,FFS,,,,,,
WHSE,015,GOLPEADO,MANO DE OBRA,PE,FFS,,,,,,
WHSE,015,GOLPEADO,METODO,PE,FFS,,,,,,
WHSE,015,GOLPEADO,PROVEEDOR,PE,FFS,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,FFS,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,METODO,PE,FFS,,,,,,
WHSE,015,MATERIAL DAÑADO,MANO DE OBRA,PE,FFS,,,,,,
WHSE,015,MATERIAL DAÑADO,METODO,PE,FFS,,,,,,
WHSE,015,MATERIAL DAÑADO,PROVEEDOR,PE,FFS,,,,,,
WHSE,015,MOJADO,MANO DE OBRA,PE,FFS,,,,,,
WHSE,015,MOJADO,METODO,PE,FFS,,,,,,
WHSE,015,MOJADO,PROVEEDOR,PE,FFS,,,,,,
WHSE,015,OBSOLETO,MANO DE OBRA,PE,FFS,,,,,,
WHSE,015,OBSOLETO,METODO,PE,FFS,,,,,,
WHSE,015,SOBRE INVENTARIO,METODO,PE,FFS,,,,,,
WHSE,014,CADUCO,MANO DE OBRA,PE,NORTHSTAR PO6,,,,,,
WHSE,014,CADUCO,METODO,PE,NORTHSTAR PO7,,,,,,
WHSE,014,CADUCO,PROVEEDOR,PE,NORTHSTAR PO8,,,,,,
WHSE,014,CAMBIO DE INGENIERIA,METODO,PE,NORTHSTAR PO9,,,,,,
WHSE,014,DAÑADO,MANO DE OBRA,PE,NORTHSTAR PO10,,,,,,
WHSE,014,DAÑADO,METODO,PE,NORTHSTAR PO11,,,,,,
WHSE,014,DAÑADO,PROVEEDOR,PE,NORTHSTAR PO12,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,METODO,PE,NORTHSTAR PO13,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,NORTHSTAR PO14,,,,,,
WHSE,014,DERRAME,MANO DE OBRA,PE,NORTHSTAR PO15,,,,,,
WHSE,014,DERRAME,METODO,PE,NORTHSTAR PO16,,,,,,
WHSE,014,DERRAME,PROVEEDOR,PE,NORTHSTAR PO17,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,NORTHSTAR PO18,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,METODO,PE,NORTHSTAR PO19,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,PROVEEDOR,PE,NORTHSTAR PO20,,,,,,
WHSE,014,GOLPEADO,MANO DE OBRA,PE,NORTHSTAR PO21,,,,,,
WHSE,014,GOLPEADO,METODO,PE,NORTHSTAR PO22,,,,,,
WHSE,014,GOLPEADO,PROVEEDOR,PE,NORTHSTAR PO23,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,NORTHSTAR PO24,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,METODO,PE,NORTHSTAR PO25,,,,,,
WHSE,014,MATERIAL DAÑADO,MANO DE OBRA,PE,NORTHSTAR PO26,,,,,,
WHSE,014,MATERIAL DAÑADO,METODO,PE,NORTHSTAR PO27,,,,,,
WHSE,014,MATERIAL DAÑADO,PROVEEDOR,PE,NORTHSTAR PO28,,,,,,
WHSE,014,MOJADO,MANO DE OBRA,PE,NORTHSTAR PO29,,,,,,
WHSE,014,MOJADO,METODO,PE,NORTHSTAR PO30,,,,,,
WHSE,014,MOJADO,PROVEEDOR,PE,NORTHSTAR PO31,,,,,,
WHSE,014,OBSOLETO,MANO DE OBRA,PE,NORTHSTAR PO32,,,,,,
WHSE,014,OBSOLETO,METODO,PE,NORTHSTAR PO33,,,,,,
WHSE,014,SOBRE INVENTARIO,METODO,PE,NORTHSTAR PO34,,,,,,
WHSE,015,CADUCO,MANO DE OBRA,PE,NORTHSTAR PO35,,,,,,
WHSE,015,CADUCO,METODO,PE,NORTHSTAR PO36,,,,,,
WHSE,015,CADUCO,PROVEEDOR,PE,NORTHSTAR PO37,,,,,,
WHSE,015,CAMBIO DE INGENIERIA,METODO,PE,NORTHSTAR PO38,,,,,,
WHSE,015,DAÑADO,MANO DE OBRA,PE,NORTHSTAR PO39,,,,,,
WHSE,015,DAÑADO,METODO,PE,NORTHSTAR PO40,,,,,,
WHSE,015,DAÑADO,PROVEEDOR,PE,NORTHSTAR PO41,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,METODO,PE,NORTHSTAR PO42,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,NORTHSTAR PO43,,,,,,
WHSE,015,DERRAME,MANO DE OBRA,PE,NORTHSTAR PO44,,,,,,
WHSE,015,DERRAME,METODO,PE,NORTHSTAR PO45,,,,,,
WHSE,015,DERRAME,PROVEEDOR,PE,NORTHSTAR PO46,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,NORTHSTAR PO47,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,METODO,PE,NORTHSTAR PO48,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,PROVEEDOR,PE,NORTHSTAR PO49,,,,,,
WHSE,015,GOLPEADO,MANO DE OBRA,PE,NORTHSTAR PO50,,,,,,
WHSE,015,GOLPEADO,METODO,PE,NORTHSTAR PO51,,,,,,
WHSE,015,GOLPEADO,PROVEEDOR,PE,NORTHSTAR PO52,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,NORTHSTAR PO53,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,METODO,PE,NORTHSTAR PO54,,,,,,
WHSE,015,MATERIAL DAÑADO,MANO DE OBRA,PE,NORTHSTAR PO55,,,,,,
WHSE,015,MATERIAL DAÑADO,METODO,PE,NORTHSTAR PO56,,,,,,
WHSE,015,MATERIAL DAÑADO,PROVEEDOR,PE,NORTHSTAR PO57,,,,,,
WHSE,015,MOJADO,MANO DE OBRA,PE,NORTHSTAR PO58,,,,,,
WHSE,015,MOJADO,METODO,PE,NORTHSTAR PO59,,,,,,
WHSE,015,MOJADO,PROVEEDOR,PE,NORTHSTAR PO60,,,,,,
WHSE,015,OBSOLETO,MANO DE OBRA,PE,NORTHSTAR PO61,,,,,,
WHSE,015,OBSOLETO,METODO,PE,NORTHSTAR PO62,,,,,,
WHSE,015,SOBRE INVENTARIO,METODO,PE,NORTHSTAR PO63,,,,,,
WHSE,014,CADUCO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,014,CADUCO,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,CADUCO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,014,CAMBIO DE INGENIERIA,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,DAÑADO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,014,DAÑADO,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,DAÑADO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,014,DERRAME,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,014,DERRAME,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,DERRAME,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,014,GOLPEADO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,014,GOLPEADO,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,GOLPEADO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,MATERIAL DAÑADO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,014,MATERIAL DAÑADO,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,MATERIAL DAÑADO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,014,MOJADO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,014,MOJADO,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,MOJADO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,014,OBSOLETO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,014,OBSOLETO,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,SOBRE INVENTARIO,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,CADUCO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,015,CADUCO,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,CADUCO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,015,CAMBIO DE INGENIERIA,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,DAÑADO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,015,DAÑADO,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,DAÑADO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,015,DERRAME,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,015,DERRAME,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,DERRAME,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,015,GOLPEADO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,015,GOLPEADO,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,GOLPEADO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,MATERIAL DAÑADO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,015,MATERIAL DAÑADO,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,MATERIAL DAÑADO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,015,MOJADO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,015,MOJADO,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,MOJADO,PROVEEDOR,PE,OTIS SID 902,,,,,,
WHSE,015,OBSOLETO,MANO DE OBRA,PE,OTIS SID 902,,,,,,
WHSE,015,OBSOLETO,METODO,PE,OTIS SID 902,,,,,,
WHSE,015,SOBRE INVENTARIO,METODO,PE,OTIS SID 902,,,,,,
WHSE,014,CADUCO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,014,CADUCO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,CADUCO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,014,CAMBIO DE INGENIERIA,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,DAÑADO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,014,DAÑADO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,DAÑADO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,014,DERRAME,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,014,DERRAME,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,DERRAME,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,014,GOLPEADO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,014,GOLPEADO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,GOLPEADO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,MATERIAL DAÑADO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,014,MATERIAL DAÑADO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,MATERIAL DAÑADO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,014,MOJADO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,014,MOJADO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,MOJADO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,014,OBSOLETO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,014,OBSOLETO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,SOBRE INVENTARIO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,CADUCO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,015,CADUCO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,CADUCO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,015,CAMBIO DE INGENIERIA,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,DAÑADO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,015,DAÑADO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,DAÑADO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,015,DERRAME,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,015,DERRAME,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,DERRAME,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,015,GOLPEADO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,015,GOLPEADO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,GOLPEADO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,MATERIAL DAÑADO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,015,MATERIAL DAÑADO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,MATERIAL DAÑADO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,015,MOJADO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,015,MOJADO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,MOJADO,PROVEEDOR,PE,PREMIUM V PCM,,,,,,
WHSE,015,OBSOLETO,MANO DE OBRA,PE,PREMIUM V PCM,,,,,,
WHSE,015,OBSOLETO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,015,SOBRE INVENTARIO,METODO,PE,PREMIUM V PCM,,,,,,
WHSE,014,CADUCO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,014,CADUCO,METODO,PE,EAGLE,,,,,,
WHSE,014,CADUCO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,014,CAMBIO DE INGENIERIA,METODO,PE,EAGLE,,,,,,
WHSE,014,DAÑADO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,014,DAÑADO,METODO,PE,EAGLE,,,,,,
WHSE,014,DAÑADO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,METODO,PE,EAGLE,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,014,DERRAME,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,014,DERRAME,METODO,PE,EAGLE,,,,,,
WHSE,014,DERRAME,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,METODO,PE,EAGLE,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,014,GOLPEADO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,014,GOLPEADO,METODO,PE,EAGLE,,,,,,
WHSE,014,GOLPEADO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,METODO,PE,EAGLE,,,,,,
WHSE,014,MATERIAL DAÑADO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,014,MATERIAL DAÑADO,METODO,PE,EAGLE,,,,,,
WHSE,014,MATERIAL DAÑADO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,014,MOJADO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,014,MOJADO,METODO,PE,EAGLE,,,,,,
WHSE,014,MOJADO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,014,OBSOLETO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,014,OBSOLETO,METODO,PE,EAGLE,,,,,,
WHSE,014,SOBRE INVENTARIO,METODO,PE,EAGLE,,,,,,
WHSE,015,CADUCO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,015,CADUCO,METODO,PE,EAGLE,,,,,,
WHSE,015,CADUCO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,015,CAMBIO DE INGENIERIA,METODO,PE,EAGLE,,,,,,
WHSE,015,DAÑADO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,015,DAÑADO,METODO,PE,EAGLE,,,,,,
WHSE,015,DAÑADO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,METODO,PE,EAGLE,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,015,DERRAME,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,015,DERRAME,METODO,PE,EAGLE,,,,,,
WHSE,015,DERRAME,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,METODO,PE,EAGLE,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,015,GOLPEADO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,015,GOLPEADO,METODO,PE,EAGLE,,,,,,
WHSE,015,GOLPEADO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,METODO,PE,EAGLE,,,,,,
WHSE,015,MATERIAL DAÑADO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,015,MATERIAL DAÑADO,METODO,PE,EAGLE,,,,,,
WHSE,015,MATERIAL DAÑADO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,015,MOJADO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,015,MOJADO,METODO,PE,EAGLE,,,,,,
WHSE,015,MOJADO,PROVEEDOR,PE,EAGLE,,,,,,
WHSE,015,OBSOLETO,MANO DE OBRA,PE,EAGLE,,,,,,
WHSE,015,OBSOLETO,METODO,PE,EAGLE,,,,,,
WHSE,015,SOBRE INVENTARIO,METODO,PE,EAGLE,,,,,,
WHSE,014,CADUCO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,014,CADUCO,METODO,PE,FFS II,,,,,,
WHSE,014,CADUCO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,014,CAMBIO DE INGENIERIA,METODO,PE,FFS II,,,,,,
WHSE,014,DAÑADO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,014,DAÑADO,METODO,PE,FFS II,,,,,,
WHSE,014,DAÑADO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,METODO,PE,FFS II,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,FFS II,,,,,,
WHSE,014,DERRAME,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,014,DERRAME,METODO,PE,FFS II,,,,,,
WHSE,014,DERRAME,PROVEEDOR,PE,FFS II,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,METODO,PE,FFS II,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,PROVEEDOR,PE,FFS II,,,,,,
WHSE,014,GOLPEADO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,014,GOLPEADO,METODO,PE,FFS II,,,,,,
WHSE,014,GOLPEADO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,METODO,PE,FFS II,,,,,,
WHSE,014,MATERIAL DAÑADO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,014,MATERIAL DAÑADO,METODO,PE,FFS II,,,,,,
WHSE,014,MATERIAL DAÑADO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,014,MOJADO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,014,MOJADO,METODO,PE,FFS II,,,,,,
WHSE,014,MOJADO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,014,OBSOLETO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,014,OBSOLETO,METODO,PE,FFS II,,,,,,
WHSE,014,SOBRE INVENTARIO,METODO,PE,FFS II,,,,,,
WHSE,015,CADUCO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,015,CADUCO,METODO,PE,FFS II,,,,,,
WHSE,015,CADUCO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,015,CAMBIO DE INGENIERIA,METODO,PE,FFS II,,,,,,
WHSE,015,DAÑADO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,015,DAÑADO,METODO,PE,FFS II,,,,,,
WHSE,015,DAÑADO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,METODO,PE,FFS II,,,,,,
WHSE,015,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,FFS II,,,,,,
WHSE,015,DERRAME,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,015,DERRAME,METODO,PE,FFS II,,,,,,
WHSE,015,DERRAME,PROVEEDOR,PE,FFS II,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,METODO,PE,FFS II,,,,,,
WHSE,015,DERRAME POR TRANSPORTE,PROVEEDOR,PE,FFS II,,,,,,
WHSE,015,GOLPEADO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,015,GOLPEADO,METODO,PE,FFS II,,,,,,
WHSE,015,GOLPEADO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,015,MAL MANEJO DE ALMACEN,METODO,PE,FFS II,,,,,,
WHSE,015,MATERIAL DAÑADO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,015,MATERIAL DAÑADO,METODO,PE,FFS II,,,,,,
WHSE,015,MATERIAL DAÑADO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,015,MOJADO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,015,MOJADO,METODO,PE,FFS II,,,,,,
WHSE,015,MOJADO,PROVEEDOR,PE,FFS II,,,,,,
WHSE,015,OBSOLETO,MANO DE OBRA,PE,FFS II,,,,,,
WHSE,015,OBSOLETO,METODO,PE,FFS II,,,,,,
WHSE,015,SOBRE INVENTARIO,METODO,PE,FFS II,,,,,,
WHSE,014,CADUCO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,014,CADUCO,METODO,PE,NVLD,,,,,,
WHSE,014,CADUCO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,014,CAMBIO DE INGENIERIA,METODO,PE,NVLD,,,,,,
WHSE,014,DAÑADO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,014,DAÑADO,METODO,PE,NVLD,,,,,,
WHSE,014,DAÑADO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,METODO,PE,NVLD,,,,,,
WHSE,014,DAÑADO POR TRANSPORTE,PROVEEDOR,PE,NVLD,,,,,,
WHSE,014,DERRAME,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,014,DERRAME,METODO,PE,NVLD,,,,,,
WHSE,014,DERRAME,PROVEEDOR,PE,NVLD,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,METODO,PE,NVLD,,,,,,
WHSE,014,DERRAME POR TRANSPORTE,PROVEEDOR,PE,NVLD,,,,,,
WHSE,014,GOLPEADO,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,014,GOLPEADO,METODO,PE,NVLD,,,,,,
WHSE,014,GOLPEADO,PROVEEDOR,PE,NVLD,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,MANO DE OBRA,PE,NVLD,,,,,,
WHSE,014,MAL MANEJO DE ALMACEN,METODO,PE,NVLD,,,,,,
WHSE,014,MATERIAL DAÑADO,MANO DE OBRA,PE,NVLD,,,,,,
