No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	 	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
566701	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566703	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566704	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566707	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566709	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_.	NO	4985094268
566711	18/12/2014	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	1301	pcb DC main	NA	ROH	NA	18.38	PS_ARAMIS 2012_.	NO	
566712	18/12/2014	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	1301	pcb DC main	NA	ROH	NA	18.38	PS_ARAMIS 2012_.	NO	
566713	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566714	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566715	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542600	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566716	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566717	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566718	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566719	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542600	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566720	18/12/2014	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566721	18/12/2014	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566722	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566723	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566724	18/12/2014	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566731	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566733	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566736	18/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	pcb assy	NA	HALB	S.Real/AutoBF	76.73	PS_FIAT BRAZIL_E.EDWIN	NO	4985093943
566738	18/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	pcb assy	NA	HALB	S.Real/AutoBF	76.73	PS_FIAT BRAZIL_E.EDWIN	NO	4985093943
566740	18/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	pcb assy	NA	HALB	S.Real/AutoBF	76.73	PS_FIAT BRAZIL_E.EDWIN	NO	4985093943
566741	18/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	pcb assy	NA	HALB	S.Real/AutoBF	76.73	PS_FIAT BRAZIL_E.EDWIN	NO	4985093943
566742	18/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	pcb assy	NA	HALB	S.Real	118.15	PS_FIAT BRAZIL_E.EDWIN	NO	
566743	18/12/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	pcb assy	NA	HALB	S.Real	118.15	PS_FIAT BRAZIL_E.EDWIN	NO	
566752	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	4985094159
566754	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	4985094159
566755	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81622000	NA	A2C5339962992	1	1301	pcb assy HONHRS5 RO V13 BOTTOM	NA	HALB	S.Real/AutoBF	57.26	PS_HONDA HRS6_J.JUAN CH	NO	4985094126
566756	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	4985094159
566758	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	4985094159
566759	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660092	1	1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	51.43	PS_HONDA HRS6_J.JUAN CH	NO	4985094159
566760	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770092	1	1301	pcb assy HONHRS6 V20 BOTTOM	NA	HALB	S.Real/AutoBF	51.56	PS_HONDA HRS6_J.JUAN CH	NO	4985094223
566761	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770093	1	1301	pcb assy HONHRS6 V20 TOP	NA	HALB	S.Real	265.24	PS_HONDA HRS6_J.JUAN CH	NO	
566762	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770092	1	1301	pcb assy HONHRS6 V20 BOTTOM	NA	HALB	S.Real/AutoBF	51.56	PS_HONDA HRS6_J.JUAN CH	NO	4985094223
566764	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770093	1	1301	pcb assy HONHRS6 V20 TOP	NA	HALB	S.Real	265.24	PS_HONDA HRS6_J.JUAN CH	NO	
566765	18/12/2014	ZSCR	551	030-1	NA	'054	A2C82347400	NA	A2C00049991	1	1301	"470uF,20%,35V,HOL,AL,ELEC CAP/ELXZ350ETD"	NA	ROH	NA	0.93	PS_FORD_.	NO	
566765	18/12/2014	ZSCR	551	030-1	NA	'054	A2C53241830	NA	A2C53241828A	1	1301	SMD E240 Top Side Ford Airbags	NA	HALB	S.Real	196.89	PS_FORD_.	NO	
566772	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	2	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	281.94	PS_SDM10+_.	NO	4985094268
566778	18/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
566780	18/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	
566781	18/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C8661710093	1	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	
566782	18/12/2014	ZSCR	551	030-1	NA	'054	A2C86816801	NA	A2C8661710093	1	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	
566783	18/12/2014	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	3	1301	pcb assy	NA	HALB	S.Real	200.34	OC_BOSE BMW_A.ANA TAPIA	NO	
566785	18/12/2014	ZSCR	551	030-1	NA	'054	A2C53241830	NA	A2C53241828A	1	1301	SMD E240 Top Side Ford Airbags	NA	HALB	S.Real	196.89	PS_FORD_.	NO	
566786	18/12/2014	ZSCR	551	030-1	NA	'054	A2C53412214	NA	A2C31748900	6	1301	circuit board assy	NA	HALB	S.Real/AutoBF	378.48	PSAD_GM BRASIL_A.ANA TA	NO	4985093862
566790	18/12/2014	ZSCR	551	030-1	NA	'054	A2C37817201	NA	A2C53338029	6	1301	pcb panel multiple 6-up main	NA	ROH	NA	128.28	PS_ARAMIS III_E.EDWIN R	NO	
566791	18/12/2014	ZSCR	551	030-1	NA	'054	A2C31267600	NA	A2C53342620	6	1301	pcb DC main	NA	ROH	NA	110.28	PS_ARAMIS 2012_.	NO	
566791	18/12/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	6	1301	circuit board assy	NA	HALB	S.Real	2155.92	PS_ARAMIS 2012_.	NO	
566794	18/12/2014	ZSCR	551	042-4	NA	'054	A2C31080700	NA	A2C30202900	8	1424	multipoint connector 84P H 2SYS AFAD	NA	ROH	NA	310.16	PS_CHRYSLER MY2013_E.ED	NO	
566795	18/12/2014	ZSCR	551	034-3	NA	'054	5WK44245	NA	A2C53353898	1	1343	keypad assy	NA	HALB	S.Real/AutoBF	485.13	OC_OCS NISSAN_A.ANA TAP	NO	4985094096
566797	18/12/2014	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	1401	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
566799	18/12/2014	ZSCR	551	040-1	NA	'054	A2C83972000	NA	A2C8397200093	1	1401	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	
566800	18/12/2014	ZSCR	551	040-1	NA	'054	A2C34527200	NA	A2C53388687	1	1401	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_.	NO	
566801	18/12/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	1401	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	
566802	18/12/2014	ZSCR	551	040-3	NA	'054	5WY89350	NA	A2C53436156	4	1403	cover RAP T BK	NA	ROH	NA	25.6	PS_CHRYSLER MY2013_E.ED	NO	
566803	18/12/2014	ZSCR	551	040-1	NA	'054	A2C53429875	NA	A2C53429875A	1	1401	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	158.84	PS_HYUNDAI_.	NO	
566804	18/12/2014	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53098572	10	1342	label	NA	ROH	NA	4.1	OC_BOSE VW_A.ANA TAPIA-	NO	
566805	18/12/2014	ZSCR	551	040-4	NA	'054	A2C91764000	NA	A2C83145200	400	1404	certification label identificati	NA	ROH	NA	132	PS_SDM10+_.	NO	
566806	18/12/2014	ZSCR	551	034-2	NA	'054	A2C30910806	NA	A2C32509000	1	1342	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO	
																			
